"Time (s) Run #1","Magnetic Field Strength (Axial) (G) Run #1","Magnetic Field Strength (Perpendicular) (T) Run #1","Angle (rad) Run #1","Angular Velocity (rad/s) Run #1","Angular Acceleration (rad/s²) Run #1","Position (m) Run #1","Velocity (m/s) Run #1","Acceleration (m/s²) Run #1"
53.300,1.75058E+1,1.82029E-4,-4.684,0.000,0.000,-5.88200E-2,0.000,0.000
53.400,1.75360E+1,1.77428E-4,-4.684,0.000,0.000,-5.88200E-2,0.000,0.000
53.500,1.74037E+1,1.74483E-4,-4.684,0.000,0.000,-5.88200E-2,0.000,0.000
53.600,1.74472E+1,1.74023E-4,-4.684,0.000,0.000,-5.88200E-2,0.000,0.000
53.700,1.75971E+1,1.82765E-4,-4.684,0.000,0.000,-5.88200E-2,0.000,0.000
53.800,1.74087E+1,1.80464E-4,-4.684,0.000,0.000,-5.88200E-2,0.000,0.000
53.900,1.74112E+1,1.86169E-4,-4.684,0.000,0.000,-5.88200E-2,0.000,0.000
54.000,1.75058E+1,1.89022E-4,-4.684,0.000,0.000,-5.88200E-2,0.000,0.000
54.100,1.74397E+1,1.81845E-4,-4.684,0.000,0.000,-5.88200E-2,0.000,0.000
54.200,1.73937E+1,1.90126E-4,-4.684,0.000,0.000,-5.88200E-2,0.000,0.000
54.300,1.75083E+1,1.86629E-4,-4.684,0.000,0.000,-5.88200E-2,0.000,0.000
54.400,1.75753E+1,1.83501E-4,-4.684,0.000,0.000,-5.88200E-2,0.000,0.000
54.500,1.74807E+1,1.82673E-4,-4.684,0.000,0.000,-5.88200E-2,0.000,0.000
54.600,1.75259E+1,1.79176E-4,-4.684,0.000,,-5.88200E-2,0.000,
54.700,1.74732E+1,1.80096E-4,-4.684,0.000,,-5.88200E-2,0.000,
54.800,1.75276E+1,1.76508E-4,-4.684,,,-5.88200E-2,,
