"Time (s) Run #1","Magnetic Field Strength (Axial) (G) Run #1","Magnetic Field Strength (Perpendicular) (T) Run #1","Angle (rad) Run #1","Angular Velocity (rad/s) Run #1","Angular Acceleration (rad/s²) Run #1","Position (m) Run #1","Velocity (m/s) Run #1","Acceleration (m/s²) Run #1"
26.800,1.75971E+1,1.31144E-4,5.482,-0.903,4.198,6.88403E-2,-0.011,0.053
26.900,1.75192E+1,1.22219E-4,5.441,-0.453,3.534,6.83274E-2,-0.006,0.044
27.000,1.73895E+1,1.15870E-4,5.408,-0.178,2.169,6.79132E-2,-0.002,0.027
27.100,1.73535E+1,1.15318E-4,5.408,-0.055,1.052,6.79132E-2,-6.904E-4,0.013
27.200,1.73953E+1,1.14306E-4,5.408,0.000,0.388,6.79132E-2,0.000,0.005
27.300,1.73694E+1,1.15042E-4,5.408,0.000,0.092,6.79132E-2,0.000,0.001
27.400,1.75259E+1,1.13386E-4,5.408,0.000,-0.048,6.79132E-2,0.000,-6.027E-4
27.500,1.74037E+1,1.13202E-4,5.408,0.000,-0.367,6.79132E-2,0.000,-0.005
27.600,1.74606E+1,1.20655E-4,5.408,-0.029,-1.222,6.79132E-2,-3.616E-4,-0.015
27.700,1.74129E+1,1.20655E-4,5.408,-0.191,-2.426,6.79132E-2,-0.002,-0.030
27.800,1.74288E+1,1.20011E-4,5.391,-0.542,-3.207,6.76962E-2,-0.007,-0.040
27.900,1.72673E+1,1.24611E-4,5.311,-0.942,-2.740,6.66902E-2,-0.012,-0.034
28.000,1.71258E+1,1.31328E-4,5.180,-1.202,-1.043,6.50531E-2,-0.015,-0.013
28.100,1.69777E+1,1.15962E-4,5.053,-1.175,0.768,6.34553E-2,-0.015,0.010
28.200,1.68722E+1,1.18446E-4,4.928,-0.935,1.418,6.18773E-2,-0.012,0.018
28.300,1.67492E+1,1.10993E-4,4.858,-0.749,0.807,6.10094E-2,-0.009,0.010
28.400,1.66169E+1,1.16054E-4,4.814,-0.778,0.096,6.04571E-2,-0.010,0.001
28.500,1.64822E+1,1.15042E-4,4.717,-0.848,0.122,5.92342E-2,-0.011,0.002
28.600,1.62411E+1,1.04920E-4,4.602,-0.778,0.244,5.77943E-2,-0.010,0.003
28.700,1.62152E+1,1.09521E-4,4.562,-0.675,-0.349,5.72814E-2,-0.008,-0.004
28.800,1.62185E+1,1.10809E-4,4.503,-0.804,-1.038,5.65516E-2,-0.010,-0.013
28.900,1.60503E+1,1.20563E-4,4.411,-1.031,-0.742,5.53878E-2,-0.013,-0.009
29.000,1.58720E+1,1.06945E-4,4.271,-1.045,0.323,5.36323E-2,-0.013,0.004
29.100,1.56059E+1,1.08509E-4,4.175,-0.880,0.777,5.24291E-2,-0.011,0.010
29.200,1.55347E+1,1.14030E-4,4.112,-0.762,0.074,5.16401E-2,-0.010,9.315E-4
29.300,1.54703E+1,1.17342E-4,4.042,-0.848,-0.672,5.07524E-2,-0.011,-0.008
29.400,1.53121E+1,1.03356E-4,3.947,-1.031,-0.179,4.95689E-2,-0.013,-0.002
29.500,1.53012E+1,1.08233E-4,3.831,-1.013,1.466,4.81093E-2,-0.013,0.018
29.600,1.51413E+1,1.06024E-4,3.704,-0.704,2.849,4.65116E-2,-0.009,0.036
29.700,1.51045E+1,1.10441E-4,3.677,-0.296,2.801,4.61762E-2,-0.004,0.035
29.800,1.51899E+1,1.02804E-4,3.679,-0.039,1.671,4.61960E-2,-4.931E-4,0.021
29.900,1.50878E+1,1.05380E-4,3.679,0.003,0.559,4.61960E-2,3.288E-5,0.007
30.000,1.51171E+1,9.69149E-5,3.679,0.000,0.057,4.61960E-2,0.000,7.123E-4
30.100,1.52033E+1,1.07037E-4,3.679,0.000,-0.201,4.61960E-2,0.000,-0.003
30.200,1.51439E+1,1.00964E-4,3.679,-0.003,-0.842,4.61960E-2,-3.288E-5,-0.011
30.300,1.51045E+1,1.05380E-4,3.679,-0.115,-1.758,4.61960E-2,-0.001,-0.022
30.400,1.50786E+1,1.00504E-4,3.677,-0.390,-2.417,4.61762E-2,-0.005,-0.030
30.500,1.49823E+1,1.03264E-4,3.611,-0.668,-2.361,4.53478E-2,-0.008,-0.030
30.600,1.48593E+1,1.01240E-4,3.512,-0.901,-1.889,4.41051E-2,-0.011,-0.024
30.700,1.47923E+1,9.77431E-5,3.443,-1.021,-1.593,4.32372E-2,-0.013,-0.020
30.800,1.47245E+1,9.43385E-5,3.305,-1.170,-1.422,4.15014E-2,-0.015,-0.018
30.900,1.45270E+1,1.08601E-4,3.206,-1.354,-0.873,4.02587E-2,-0.017,-0.011
31.000,1.43964E+1,1.04644E-4,3.047,-1.422,0.375,3.82665E-2,-0.018,0.005
31.100,1.42215E+1,1.04276E-4,2.889,-1.293,1.606,3.62743E-2,-0.016,0.020
31.200,1.41428E+1,1.20471E-4,2.769,-1.005,1.916,3.47752E-2,-0.013,0.024
31.300,1.40876E+1,1.11269E-4,2.708,-0.806,1.200,3.40059E-2,-0.010,0.015
31.400,1.39813E+1,1.10441E-4,2.625,-0.759,0.161,3.29605E-2,-0.010,0.002
31.500,1.39637E+1,1.05012E-4,2.549,-0.819,-0.689,3.20137E-2,-0.010,-0.009
31.600,1.39679E+1,1.06300E-4,2.472,-0.895,-1.326,3.10472E-2,-0.011,-0.017
31.700,1.38449E+1,1.13018E-4,2.369,-1.084,-1.418,2.97453E-2,-0.014,-0.018
31.800,1.38373E+1,1.12741E-4,2.268,-1.291,-0.362,2.84829E-2,-0.016,-0.005
31.900,1.38390E+1,1.11821E-4,2.103,-1.275,1.737,2.64118E-2,-0.016,0.022
32.000,1.37160E+1,1.06208E-4,1.963,-0.922,3.447,2.46563E-2,-0.012,0.043
32.100,1.35502E+1,1.05196E-4,1.909,-0.411,3.521,2.39659E-2,-0.005,0.044
32.200,1.35653E+1,1.09061E-4,1.910,-0.086,2.217,2.39856E-2,-0.001,0.028
32.300,1.35787E+1,1.01516E-4,1.910,0.003,0.122,2.39856E-2,3.288E-5,0.002
32.400,1.35394E+1,1.04368E-4,1.910,-0.005,-2.561,2.39856E-2,-6.575E-5,-0.032
32.500,1.35385E+1,1.08417E-4,1.910,-0.419,-5.123,2.39856E-2,-0.005,-0.064
32.600,1.36180E+1,1.00135E-4,1.907,-1.202,-5.921,2.39462E-2,-0.015,-0.074
32.700,1.34439E+1,1.09981E-4,1.662,-1.874,-4.062,2.08691E-2,-0.024,-0.051
32.800,1.33937E+1,1.11821E-4,1.437,-2.102,-1.161,1.80484E-2,-0.026,-0.015
32.900,1.33862E+1,1.08969E-4,1.255,-1.956,0.890,1.57603E-2,-0.025,0.011
33.000,1.32816E+1,1.15686E-4,1.052,-1.817,1.588,1.32158E-2,-0.023,0.020
33.100,1.33929E+1,1.07313E-4,0.873,-1.626,1.628,1.09671E-2,-0.020,0.020
33.200,1.34439E+1,1.16146E-4,0.729,-1.479,1.942,9.15240E-3,-0.019,0.024
33.300,1.34205E+1,1.02804E-4,0.603,-1.317,2.793,7.57440E-3,-0.017,0.035
33.400,1.33895E+1,1.24427E-4,0.435,-0.961,3.722,5.46383E-3,-0.012,0.047
33.500,1.34523E+1,1.18354E-4,0.377,-0.469,3.386,4.73400E-3,-0.006,0.043
33.600,1.34548E+1,1.05380E-4,0.379,-0.094,0.969,4.75373E-3,-0.001,0.012
33.700,1.33954E+1,1.09797E-4,0.379,-0.152,-2.561,4.75373E-3,-0.002,-0.032
33.800,1.33519E+1,1.11637E-4,0.377,-0.696,-5.157,4.73400E-3,-0.009,-0.065
33.900,1.34046E+1,1.12373E-4,0.287,-1.403,-5.493,3.60968E-3,-0.018,-0.069
34.000,1.35335E+1,1.05840E-4,0.052,-1.937,-4.176,6.50925E-4,-0.024,-0.052
34.100,1.34398E+1,1.06761E-4,-0.138,-2.207,-2.256,-1.73580E-3,-0.028,-0.028
34.200,1.37335E+1,1.15318E-4,-0.360,-2.398,0.401,-4.51702E-3,-0.030,0.005
34.300,1.38415E+1,1.23875E-4,-0.625,-2.296,3.822,-7.85055E-3,-0.029,0.048
34.400,1.41336E+1,1.23599E-4,-0.900,-1.607,6.449,-1.13024E-2,-0.020,0.081
34.500,1.40717E+1,1.20655E-4,-0.975,-0.704,6.244,-1.22492E-2,-0.009,0.078
34.600,1.42006E+1,1.10717E-4,-0.974,-0.120,3.050,-1.22295E-2,-0.002,0.038
34.700,1.40650E+1,1.17250E-4,-0.974,-0.037,-1.296,-1.22295E-2,-4.603E-4,-0.016
34.800,1.41202E+1,1.28568E-4,-0.974,-0.445,-4.398,-1.22295E-2,-0.006,-0.055
34.900,1.40767E+1,1.27372E-4,-0.997,-1.157,-4.704,-1.25254E-2,-0.015,-0.059
35.000,1.41989E+1,1.27648E-4,-1.217,-1.639,-2.605,-1.52869E-2,-0.021,-0.033
35.100,1.44651E+1,1.21851E-4,-1.425,-1.665,-0.668,-1.78906E-2,-0.021,-0.008
35.200,1.45379E+1,1.34825E-4,-1.530,-1.500,-0.275,-1.92121E-2,-0.019,-0.003
35.300,1.46852E+1,1.29212E-4,-1.684,-1.696,0.144,-2.11452E-2,-0.021,0.002
35.400,1.48877E+1,1.30868E-4,-1.858,-1.772,2.169,-2.33347E-2,-0.022,0.027
35.500,1.51765E+1,1.38046E-4,-2.114,-1.306,4.664,-2.65498E-2,-0.016,0.059
35.600,1.52284E+1,1.32709E-4,-2.163,-0.589,4.996,-2.71613E-2,-0.007,0.063
35.700,1.53188E+1,1.27096E-4,-2.163,-0.081,3.159,-2.71613E-2,-0.001,0.040
35.800,1.51949E+1,1.45499E-4,-2.163,0.000,1.117,-2.71613E-2,0.000,0.014
35.900,1.52635E+1,1.35101E-4,-2.163,0.000,-0.092,-2.71613E-2,0.000,-0.001
36.000,1.52635E+1,1.39242E-4,-2.163,0.000,-1.405,-2.71613E-2,0.000,-0.018
36.100,1.51807E+1,1.33997E-4,-2.163,-0.136,-3.831,-2.71613E-2,-0.002,-0.048
36.200,1.51748E+1,1.35653E-4,-2.163,-0.707,-6.104,-2.71613E-2,-0.009,-0.077
36.300,1.53338E+1,1.37401E-4,-2.245,-1.592,-5.890,-2.81870E-2,-0.020,-0.074
36.400,1.57180E+1,1.43842E-4,-2.505,-2.207,-2.784,-3.14614E-2,-0.028,-0.035
36.500,1.59859E+1,1.49363E-4,-2.776,-2.170,0.873,-3.48541E-2,-0.027,0.011
36.600,1.62738E+1,1.45591E-4,-2.956,-1.799,3.019,-3.71224E-2,-0.023,0.038
36.700,1.65282E+1,1.37677E-4,-3.096,-1.477,3.844,-3.88780E-2,-0.019,0.048
36.800,1.67132E+1,1.41082E-4,-3.264,-1.089,4.263,-4.09885E-2,-0.014,0.054
36.900,1.68839E+1,1.53688E-4,-3.354,-0.573,4.040,-4.21129E-2,-0.007,0.051
37.000,1.68706E+1,1.41910E-4,-3.352,-0.144,2.609,-4.20931E-2,-0.002,0.033
37.100,1.68588E+1,1.55436E-4,-3.352,0.003,0.401,-4.20931E-2,3.288E-5,0.005
37.200,1.67006E+1,1.57921E-4,-3.352,-0.099,-1.697,-4.20931E-2,-0.001,-0.021
37.300,1.68362E+1,1.55252E-4,-3.352,-0.377,-3.098,-4.20931E-2,-0.005,-0.039
37.400,1.68957E+1,1.46327E-4,-3.412,-0.783,-3.635,-4.28427E-2,-0.010,-0.046
37.500,1.69685E+1,1.51020E-4,-3.519,-1.173,-3.076,-4.41840E-2,-0.015,-0.039
37.600,1.71719E+1,1.61693E-4,-3.655,-1.484,-1.614,-4.59001E-2,-0.019,-0.020
37.700,1.74012E+1,1.58381E-4,-3.812,-1.521,0.305,-4.78726E-2,-0.019,0.004
37.800,1.77000E+1,1.50007E-4,-4.009,-1.403,2.177,-5.03382E-2,-0.018,0.027
37.900,1.77954E+1,1.42186E-4,-4.078,-1.071,3.399,-5.12061E-2,-0.013,0.043
38.000,1.79528E+1,1.58657E-4,-4.232,-0.628,3.696,-5.31391E-2,-0.008,0.046
38.100,1.79469E+1,1.64362E-4,-4.232,-0.257,2.710,-5.31391E-2,-0.003,0.034
38.200,1.79637E+1,1.61693E-4,-4.232,0.000,0.890,-5.31391E-2,0.000,0.011
38.300,1.81126E+1,1.50284E-4,-4.232,-0.073,-1.012,-5.31391E-2,-9.205E-4,-0.013
38.400,1.80214E+1,1.54148E-4,-4.232,-0.278,-2.234,-5.31391E-2,-0.003,-0.028
38.500,1.80482E+1,1.59393E-4,-4.276,-0.586,-2.182,-5.36914E-2,-0.007,-0.027
38.600,1.81227E+1,1.57093E-4,-4.354,-0.827,-1.313,-5.46777E-2,-0.010,-0.016
38.700,1.82842E+1,1.59485E-4,-4.461,-0.833,-0.441,-5.60190E-2,-0.010,-0.006
38.800,1.83185E+1,1.57001E-4,-4.543,-0.819,-0.179,-5.70447E-2,-0.010,-0.002
38.900,1.84365E+1,1.49455E-4,-4.587,-0.859,-0.209,-5.75970E-2,-0.011,-0.003
39.000,1.84985E+1,1.65282E-4,-4.720,-0.908,0.131,-5.92736E-2,-0.011,0.002
39.100,1.85839E+1,1.62890E-4,-4.799,-0.869,0.572,-6.02599E-2,-0.011,0.007
39.200,1.85646E+1,1.58749E-4,-4.876,-0.730,0.676,-6.12264E-2,-0.009,0.008
39.300,1.86542E+1,1.44487E-4,-4.953,-0.694,0.467,-6.21929E-2,-0.009,0.006
39.400,1.87546E+1,1.53688E-4,-5.005,-0.678,0.192,-6.28438E-2,-0.009,0.002
39.500,1.88735E+1,1.57277E-4,-5.086,-0.641,-0.205,-6.38695E-2,-0.008,-0.003
39.600,1.89655E+1,1.56448E-4,-5.149,-0.668,-1.078,-6.46585E-2,-0.008,-0.014
39.700,1.90400E+1,1.59853E-4,-5.193,-0.827,-1.737,-6.52108E-2,-0.010,-0.022
39.800,1.90768E+1,1.60497E-4,-5.298,-1.139,-0.977,-6.65324E-2,-0.014,-0.012
39.900,1.91723E+1,1.58657E-4,-5.433,-1.212,1.196,-6.82288E-2,-0.015,0.015
40.000,1.92668E+1,1.51388E-4,-5.592,-0.869,3.190,-7.02210E-2,-0.011,0.040
40.100,1.92534E+1,1.67306E-4,-5.627,-0.380,3.373,-7.06549E-2,-0.005,0.042
40.200,1.92727E+1,1.62798E-4,-5.627,-0.058,2.081,-7.06549E-2,-7.232E-4,0.026
40.300,1.92953E+1,1.57553E-4,-5.627,0.000,0.729,-7.06549E-2,0.000,0.009
40.400,1.92551E+1,1.46879E-4,-5.627,0.000,0.096,-7.06549E-2,0.000,0.001
40.500,1.93447E+1,1.53872E-4,-5.627,0.000,-0.223,-7.06549E-2,0.000,-0.003
40.600,1.93254E+1,1.62521E-4,-5.627,0.000,-1.030,-7.06549E-2,0.000,-0.013
40.700,1.93782E+1,1.65742E-4,-5.627,-0.134,-2.448,-7.06549E-2,-0.002,-0.031
40.800,1.93547E+1,1.62613E-4,-5.627,-0.484,-3.835,-7.06549E-2,-0.006,-0.048
40.900,1.93196E+1,1.59025E-4,-5.707,-0.984,-4.350,-7.16609E-2,-0.012,-0.055
41.000,1.94267E+1,1.59393E-4,-5.837,-1.450,-3.883,-7.32981E-2,-0.018,-0.049
41.100,1.95029E+1,1.58841E-4,-6.007,-1.778,-2.810,-7.54284E-2,-0.022,-0.035
41.200,1.95765E+1,1.67398E-4,-6.197,-2.021,-1.449,-7.78151E-2,-0.025,-0.018
41.300,1.96192E+1,1.54516E-4,-6.414,-2.100,-0.161,-8.05372E-2,-0.026,-0.002
41.400,1.96544E+1,1.64546E-4,-6.643,-1.998,0.956,-8.34170E-2,-0.025,0.012
41.500,1.96092E+1,1.55528E-4,-6.820,-1.898,2.182,-8.56459E-2,-0.024,0.027
41.600,1.95974E+1,1.64546E-4,-6.988,-1.649,3.770,-8.77565E-2,-0.021,0.047
41.700,1.95079E+1,1.60313E-4,-7.207,-1.139,4.979,-9.04983E-2,-0.014,0.063
41.800,1.95313E+1,1.54608E-4,-7.246,-0.495,4.538,-9.09914E-2,-0.006,0.057
41.900,1.95129E+1,1.57921E-4,-7.246,-0.065,2.723,-9.09914E-2,-8.219E-4,0.034
42.000,1.94886E+1,1.55712E-4,-7.246,0.000,0.934,-9.09914E-2,0.000,0.012
42.100,1.93966E+1,1.50284E-4,-7.246,0.000,-0.039,-9.09914E-2,0.000,-4.931E-4
42.200,1.94526E+1,1.54240E-4,-7.246,0.000,-1.117,-9.09914E-2,0.000,-0.014
42.300,1.94317E+1,1.62429E-4,-7.246,-0.089,-2.736,-9.09914E-2,-0.001,-0.034
42.400,1.94300E+1,1.62613E-4,-7.246,-0.581,-3.469,-9.09914E-2,-0.007,-0.044
42.500,1.95121E+1,1.56817E-4,-7.299,-1.060,-2.334,-9.16621E-2,-0.013,-0.029
42.600,1.92359E+1,1.58841E-4,-7.541,-1.110,-0.393,-9.46997E-2,-0.014,-0.005
42.700,1.91815E+1,1.54608E-4,-7.587,-0.961,0.528,-9.52717E-2,-0.012,0.007
42.800,1.92099E+1,1.57737E-4,-7.625,-0.916,0.890,-9.57451E-2,-0.012,0.011
42.900,1.90316E+1,1.58657E-4,-7.793,-0.937,1.850,-9.78557E-2,-0.012,0.023
43.000,1.89714E+1,1.59301E-4,-7.885,-0.600,2.784,-9.90195E-2,-0.008,0.035
43.100,1.89220E+1,1.65466E-4,-7.889,-0.168,2.500,-9.90589E-2,-0.002,0.031
43.200,1.90107E+1,1.48443E-4,-7.889,-0.016,1.200,-9.90589E-2,-1.972E-4,0.015
43.300,1.89412E+1,1.58381E-4,-7.890,-0.021,0.227,-9.90787E-2,-2.630E-4,0.003
43.400,1.89304E+1,1.59853E-4,-7.893,-0.026,0.013,-9.91181E-2,-3.288E-4,1.644E-4
43.500,1.89915E+1,1.49087E-4,-7.896,-0.021,0.070,-9.91576E-2,-2.630E-4,8.767E-4
43.600,1.88986E+1,1.60681E-4,-7.898,-0.008,0.096,-9.91773E-2,-9.862E-5,0.001
43.700,1.88500E+1,1.65742E-4,-7.898,0.003,0.244,-9.91773E-2,3.288E-5,0.003
43.800,1.90040E+1,1.59577E-4,-7.896,0.008,0.567,-9.91576E-2,9.862E-5,0.007
43.900,1.89898E+1,1.65834E-4,-7.896,0.110,1.335,-9.91576E-2,0.001,0.017
44.000,1.89320E+1,1.57369E-4,-7.895,0.225,2.382,-9.91378E-2,0.003,0.030
44.100,1.89279E+1,1.53688E-4,-7.834,0.586,3.194,-9.83686E-2,0.007,0.040
44.200,1.89613E+1,1.46327E-4,-7.824,0.961,3.015,-9.82502E-2,0.012,0.038
44.300,1.93296E+1,1.53412E-4,-7.615,1.291,1.523,-9.56268E-2,0.016,0.019
44.400,1.93388E+1,1.53872E-4,-7.537,1.330,-0.406,-9.46405E-2,0.017,-0.005
44.500,1.93890E+1,1.62245E-4,-7.347,1.131,-1.894,-9.22538E-2,0.014,-0.024
44.600,1.94116E+1,1.63626E-4,-7.295,0.877,-2.256,-9.16029E-2,0.011,-0.028
44.700,1.95397E+1,1.56725E-4,-7.179,0.607,-1.937,-9.01432E-2,0.008,-0.024
44.800,1.94669E+1,1.64638E-4,-7.179,0.500,-1.545,-9.01432E-2,0.006,-0.019
44.900,1.94970E+1,1.68870E-4,-7.098,0.346,-1.427,-8.91373E-2,0.004,-0.018
45.000,1.95933E+1,1.73747E-4,-7.075,0.212,-1.344,-8.88414E-2,0.003,-0.017
45.100,1.95221E+1,1.70895E-4,-7.075,0.039,-0.929,-8.88414E-2,4.931E-4,-0.012
45.200,1.95974E+1,1.71263E-4,-7.075,0.000,-0.419,-8.88414E-2,0.000,-0.005
45.300,1.95112E+1,1.73195E-4,-7.075,0.000,-0.065,-8.88414E-2,0.000,-8.219E-4
45.400,1.95087E+1,1.74483E-4,-7.075,0.000,0.000,-8.88414E-2,0.000,0.000
45.500,1.95514E+1,1.68870E-4,-7.075,0.000,0.000,-8.88414E-2,0.000,0.000
45.600,1.95037E+1,1.69975E-4,-7.075,0.000,0.092,-8.88414E-2,0.000,0.001
45.700,1.95615E+1,1.77796E-4,-7.075,0.000,0.772,-8.88414E-2,0.000,0.010
45.800,1.94828E+1,1.60129E-4,-7.075,0.055,2.382,-8.88414E-2,6.904E-4,0.030
45.900,1.94778E+1,1.72735E-4,-7.075,0.408,4.385,-8.88414E-2,0.005,0.055
46.000,1.94836E+1,1.67858E-4,-7.042,1.021,5.585,-8.84272E-2,0.013,0.070
46.100,1.95087E+1,1.69791E-4,-6.863,1.665,5.415,-8.61785E-2,0.021,0.068
46.200,1.95690E+1,1.74299E-4,-6.674,2.149,4.267,-8.38115E-2,0.027,0.054
46.300,1.95907E+1,1.73931E-4,-6.443,2.529,2.435,-8.09119E-2,0.032,0.031
46.400,1.96284E+1,1.61049E-4,-6.172,2.717,0.196,-7.74995E-2,0.034,0.002
46.500,1.94342E+1,1.56448E-4,-5.848,2.558,-1.584,-7.34362E-2,0.032,-0.020
46.600,1.93472E+1,1.64730E-4,-5.639,2.238,-1.710,-7.08127E-2,0.028,-0.021
46.700,1.92442E+1,1.58933E-4,-5.441,2.058,-0.480,-6.83274E-2,0.026,-0.006
46.800,1.89530E+1,1.58289E-4,-5.235,2.191,0.244,-6.57434E-2,0.028,0.003
46.900,1.88651E+1,1.64362E-4,-5.017,2.317,-1.073,-6.30016E-2,0.029,-0.013
47.000,1.85085E+1,1.56817E-4,-4.749,2.126,-3.914,-5.96287E-2,0.027,-0.049
47.100,1.82399E+1,1.51480E-4,-4.538,1.479,-5.995,-5.69855E-2,0.019,-0.075
47.200,1.82047E+1,1.54976E-4,-4.439,0.681,-5.733,-5.57428E-2,0.009,-0.072
47.300,1.82616E+1,1.53044E-4,-4.439,0.165,-3.600,-5.57428E-2,0.002,-0.045
47.400,1.82047E+1,1.52676E-4,-4.439,0.000,-1.409,-5.57428E-2,0.000,-0.018
47.500,1.81788E+1,1.54424E-4,-4.439,0.000,-0.275,-5.57428E-2,0.000,-0.003
47.600,1.81227E+1,1.50284E-4,-4.439,0.000,0.506,-5.57428E-2,0.000,0.006
47.700,1.82248E+1,1.53872E-4,-4.439,0.000,2.059,-5.57428E-2,0.000,0.026
47.800,1.81762E+1,1.58013E-4,-4.439,0.304,4.538,-5.57428E-2,0.004,0.057
47.900,1.82156E+1,1.49179E-4,-4.439,0.932,6.593,-5.57428E-2,0.012,0.083
48.000,1.79444E+1,1.48903E-4,-4.257,1.791,6.606,-5.34547E-2,0.022,0.083
48.100,1.76782E+1,1.50560E-4,-4.062,2.469,4.403,-5.10088E-2,0.031,0.055
48.200,1.73501E+1,1.51756E-4,-3.742,2.731,1.034,-4.69849E-2,0.034,0.013
48.300,1.70580E+1,1.48259E-4,-3.473,2.634,-1.470,-4.36120E-2,0.033,-0.018
48.400,1.67073E+1,1.43934E-4,-3.208,2.246,-1.902,-4.02784E-2,0.028,-0.024
48.500,1.64370E+1,1.40346E-4,-3.016,2.071,-0.777,-3.78720E-2,0.026,-0.010
48.600,1.61625E+1,1.31789E-4,-2.851,2.152,0.144,-3.58009E-2,0.027,0.002
48.700,1.57389E+1,1.42370E-4,-2.587,2.262,-0.310,-3.24871E-2,0.028,-0.004
48.800,1.54602E+1,1.37033E-4,-2.345,2.142,-1.121,-2.94494E-2,0.027,-0.014
48.900,1.52401E+1,1.37493E-4,-2.165,1.895,-0.868,-2.71810E-2,0.024,-0.011
49.000,1.50359E+1,1.29764E-4,-1.989,1.846,-0.175,-2.49718E-2,0.023,-0.002
49.100,1.47647E+1,1.36849E-4,-1.806,2.037,-0.973,-2.26837E-2,0.026,-0.012
49.200,1.47747E+1,1.31512E-4,-1.596,1.895,-3.574,-2.00406E-2,0.024,-0.045
49.300,1.44550E+1,1.24151E-4,-1.335,1.262,-5.725,-1.67662E-2,0.016,-0.072
49.400,1.44215E+1,1.27924E-4,-1.323,0.476,-5.227,-1.66084E-2,0.006,-0.066
49.500,1.42901E+1,1.25071E-4,-1.323,0.021,-2.897,-1.66084E-2,2.630E-4,-0.036
49.600,1.44826E+1,1.22679E-4,-1.323,0.000,-0.829,-1.66084E-2,0.000,-0.010
49.700,1.44199E+1,1.23967E-4,-1.323,0.000,0.201,-1.66084E-2,0.000,0.003
49.800,1.43387E+1,1.20011E-4,-1.323,0.000,0.964,-1.66084E-2,0.000,0.012
49.900,1.44040E+1,1.31973E-4,-1.323,0.141,2.286,-1.66084E-2,0.002,0.029
50.000,1.43755E+1,1.17066E-4,-1.323,0.437,3.626,-1.66084E-2,0.005,0.046
50.100,1.43178E+1,1.27924E-4,-1.238,0.935,3.944,-1.55433E-2,0.012,0.050
50.200,1.41278E+1,1.23691E-4,-1.145,1.382,2.989,-1.43795E-2,0.017,0.038
50.300,1.40407E+1,1.25992E-4,-0.939,1.563,1.335,-1.17955E-2,0.020,0.017
50.400,1.38608E+1,1.17802E-4,-0.792,1.602,0.148,-9.94140E-3,0.020,0.002
50.500,1.38348E+1,1.07497E-4,-0.653,1.516,-0.100,-8.20560E-3,0.019,-0.001
50.600,1.38248E+1,1.10257E-4,-0.470,1.518,0.253,-5.89777E-3,0.019,0.003
50.700,1.37285E+1,1.22311E-4,-0.352,1.587,0.367,-4.41840E-3,0.020,0.005
50.800,1.36733E+1,1.20287E-4,-0.182,1.683,-0.803,-2.28810E-3,0.021,-0.010
50.900,1.35360E+1,1.14950E-4,0.011,1.571,-2.945,1.38075E-4,0.020,-0.037
51.000,1.33443E+1,1.08141E-4,0.178,1.052,-4.533,2.22893E-3,0.013,-0.057
51.100,1.33544E+1,1.11821E-4,0.231,0.450,-4.237,2.89958E-3,0.006,-0.053
51.200,1.34239E+1,1.14858E-4,0.229,0.084,-2.509,2.87985E-3,0.001,-0.032
51.300,1.34565E+1,1.06853E-4,0.229,-0.003,-0.886,2.87985E-3,-3.288E-5,-0.011
51.400,1.34707E+1,1.04920E-4,0.229,0.000,-0.127,2.87985E-3,0.000,-0.002
51.500,1.34540E+1,1.05564E-4,0.229,0.003,0.013,2.87985E-3,3.288E-5,1.644E-4
51.600,1.33586E+1,1.08601E-4,0.229,0.003,0.135,2.87985E-3,3.288E-5,0.002
51.700,1.34213E+1,1.06392E-4,0.231,0.003,0.694,2.89958E-3,3.287E-5,0.009
51.800,1.35101E+1,1.06853E-4,0.229,0.081,2.382,2.87985E-3,0.001,0.030
51.900,1.34347E+1,1.18998E-4,0.231,0.340,4.725,2.89958E-3,0.004,0.059
52.000,1.33753E+1,1.11453E-4,0.278,1.094,5.747,3.49133E-3,0.014,0.072
52.100,1.34080E+1,1.07589E-4,0.386,1.825,4.014,4.85235E-3,0.023,0.050
52.200,1.33393E+1,9.62708E-5,0.730,2.045,0.999,9.17213E-3,0.026,0.013
52.300,1.34213E+1,1.10349E-4,0.873,1.799,0.205,1.09671E-2,0.023,0.003
52.400,1.32858E+1,1.08141E-4,1.018,1.720,1.846,1.27818E-2,0.022,0.023
52.500,1.32933E+1,9.93993E-5,1.178,2.272,2.500,1.47938E-2,0.029,0.031
52.600,1.33979E+1,9.88472E-5,1.458,2.678,-0.493,1.83048E-2,0.034,-0.006
52.700,1.35302E+1,1.07957E-4,1.797,2.340,-5.258,2.25654E-2,0.029,-0.066
52.800,1.36356E+1,1.04000E-4,2.006,1.356,-7.562,2.51888E-2,0.017,-0.095
52.900,1.35243E+1,1.09797E-4,2.034,0.440,-6.100,2.55439E-2,0.006,-0.077
53.000,1.36624E+1,1.09797E-4,2.034,0.042,-3.006,2.55439E-2,5.260E-4,-0.038
53.100,1.36850E+1,9.33264E-5,2.033,-0.005,-0.807,2.55242E-2,-6.575E-5,-0.010
53.200,1.37193E+1,9.64549E-5,2.033,-0.003,-0.057,2.55242E-2,-3.287E-5,-7.123E-4
53.300,1.35695E+1,1.01424E-4,2.033,0.000,0.122,2.55242E-2,0.000,0.002
53.400,1.36348E+1,1.10625E-4,2.033,0.003,0.628,2.55242E-2,3.287E-5,0.008
