"Time (s) Run #1","Magnetic Field Strength (Axial) (G) Run #1","Magnetic Field Strength (Perpendicular) (T) Run #1","Angle (rad) Run #1","Angular Velocity (rad/s) Run #1","Angular Acceleration (rad/s²) Run #1","Position (m) Run #1","Velocity (m/s) Run #1","Acceleration (m/s²) Run #1"
26.600,2.56472E+1,2.25368E-4,1.621,0.005,0.388,2.03562E-2,6.575E-5,0.005
26.700,2.57535E+1,2.31717E-4,1.623,0.005,1.492,2.03759E-2,6.575E-5,0.019
26.800,2.56530E+1,2.43126E-4,1.623,0.228,2.906,2.03759E-2,0.003,0.036
26.900,2.57300E+1,2.30980E-4,1.623,0.675,3.940,2.03759E-2,0.008,0.049
27.000,2.56831E+1,2.36685E-4,1.758,1.079,4.547,2.20723E-2,0.014,0.057
27.100,2.56865E+1,2.46163E-4,1.893,1.518,5.197,2.37686E-2,0.019,0.065
27.200,2.56605E+1,2.30796E-4,2.000,2.113,5.877,2.51099E-2,0.027,0.074
27.300,2.56036E+1,2.29416E-4,2.292,2.759,5.825,2.87788E-2,0.035,0.073
27.400,2.55676E+1,2.39722E-4,2.626,3.364,3.774,3.29802E-2,0.042,0.047
27.500,2.54044E+1,2.38526E-4,2.922,3.762,-1.082,3.66885E-2,0.047,-0.014
27.600,2.51960E+1,2.55088E-4,3.388,3.375,-7.282,4.25468E-2,0.042,-0.091
27.700,2.48437E+1,2.48739E-4,3.787,2.100,-10.804,4.75570E-2,0.026,-0.136
27.800,2.49600E+1,2.53524E-4,3.786,0.657,-9.098,4.75373E-2,0.008,-0.114
27.900,2.48755E+1,2.51224E-4,3.784,-0.003,-3.805,4.75175E-2,-3.287E-5,-0.048
28.000,2.48738E+1,2.48647E-4,3.786,0.018,1.728,4.75373E-2,2.301E-4,0.022
28.100,2.49265E+1,2.52512E-4,3.786,0.456,4.734,4.75373E-2,0.006,0.059
28.200,2.49399E+1,2.54076E-4,3.795,1.236,3.949,4.76556E-2,0.016,0.050
28.300,2.46696E+1,2.56653E-4,4.048,1.621,-0.048,5.08313E-2,0.020,-6.027E-4
28.400,2.44210E+1,2.67050E-4,4.265,1.223,-3.962,5.35534E-2,0.015,-0.050
28.500,2.43959E+1,2.60885E-4,4.288,0.440,-4.677,5.38493E-2,0.006,-0.059
28.600,2.44109E+1,2.56929E-4,4.288,0.039,-2.784,5.38493E-2,4.931E-4,-0.035
28.700,2.43515E+1,2.67142E-4,4.288,-0.003,-0.816,5.38493E-2,-3.288E-5,-0.010
28.800,2.43925E+1,2.61345E-4,4.288,-0.005,-0.079,5.38493E-2,-6.575E-5,-9.862E-4
28.900,2.44335E+1,2.52604E-4,4.287,-0.005,-0.009,5.38295E-2,-6.575E-5,-1.096E-4
29.000,2.44252E+1,2.59873E-4,4.287,-0.005,-0.017,5.38295E-2,-6.575E-5,-2.192E-4
29.100,2.44444E+1,2.64842E-4,4.287,-0.008,-0.026,5.38295E-2,-9.862E-5,-3.288E-4
29.200,2.44268E+1,2.56653E-4,4.285,-0.013,-0.798,5.38098E-2,-1.644E-4,-0.010
29.300,2.44411E+1,2.64750E-4,4.284,-0.013,-3.347,5.37901E-2,-1.644E-4,-0.042
29.400,2.44695E+1,2.61529E-4,4.282,-0.479,-6.898,5.37704E-2,-0.006,-0.087
29.500,2.44553E+1,2.52328E-4,4.282,-1.550,-8.892,5.37704E-2,-0.019,-0.112
29.600,2.47064E+1,2.52512E-4,3.999,-2.615,-7.335,5.02199E-2,-0.033,-0.092
29.700,2.50621E+1,2.51040E-4,3.636,-3.212,-3.081,4.56634E-2,-0.040,-0.039
29.800,2.53391E+1,2.42390E-4,3.358,-3.218,1.889,4.21721E-2,-0.040,0.024
29.900,2.55015E+1,2.38894E-4,2.996,-2.796,6.196,3.76156E-2,-0.035,0.078
30.000,2.55919E+1,2.52052E-4,2.710,-1.898,8.391,3.40256E-2,-0.024,0.105
30.100,2.56321E+1,2.55732E-4,2.608,-0.814,7.557,3.27435E-2,-0.010,0.095
30.200,2.56246E+1,2.50856E-4,2.608,-0.165,4.533,3.27435E-2,-0.002,0.057
30.300,2.56036E+1,2.47083E-4,2.609,0.005,1.636,3.27632E-2,6.575E-5,0.021
30.400,2.56664E+1,2.48555E-4,2.609,0.003,0.266,3.27632E-2,3.287E-5,0.003
30.500,2.55928E+1,2.44323E-4,2.609,0.000,-0.013,3.27632E-2,0.000,-1.644E-4
30.600,2.56137E+1,2.51316E-4,2.609,0.000,-0.009,3.27632E-2,0.000,-1.096E-4
30.700,2.55501E+1,2.53892E-4,2.609,0.000,-0.079,3.27632E-2,0.000,-9.862E-4
30.800,2.54965E+1,2.45427E-4,2.609,-0.003,-1.021,3.27632E-2,-3.287E-5,-0.013
30.900,2.55526E+1,2.52420E-4,2.609,-0.045,-3.382,3.27632E-2,-5.589E-4,-0.042
31.000,2.56220E+1,2.47727E-4,2.608,-0.568,-6.261,3.27435E-2,-0.007,-0.079
31.100,2.55526E+1,2.46899E-4,2.584,-1.463,-7.457,3.24476E-2,-0.018,-0.094
31.200,2.56589E+1,2.46623E-4,2.293,-2.340,-5.354,2.87985E-2,-0.029,-0.067
31.300,2.57727E+1,2.41194E-4,2.045,-2.746,-1.148,2.56820E-2,-0.034,-0.014
31.400,2.57166E+1,2.36041E-4,1.742,-2.498,2.435,2.18750E-2,-0.031,0.031
31.500,2.57141E+1,2.37145E-4,1.488,-1.995,3.683,1.86796E-2,-0.025,0.046
31.600,2.56647E+1,2.42298E-4,1.352,-1.631,3.425,1.69832E-2,-0.020,0.043
31.700,2.57543E+1,2.38066E-4,1.238,-1.403,3.539,1.55433E-2,-0.018,0.044
31.800,2.56597E+1,2.34569E-4,1.013,-1.034,4.198,1.27226E-2,-0.013,0.053
31.900,2.57468E+1,2.33925E-4,0.985,-0.469,3.984,1.23676E-2,-0.006,0.050
32.000,2.57191E+1,2.41102E-4,0.985,-0.047,2.505,1.23676E-2,-5.917E-4,0.031
32.100,2.56999E+1,2.34937E-4,0.985,0.000,0.860,1.23676E-2,0.000,0.011
32.200,2.57016E+1,2.30336E-4,0.985,0.000,0.079,1.23676E-2,0.000,9.862E-4
32.300,2.56748E+1,2.26840E-4,0.985,0.000,-0.083,1.23676E-2,0.000,-0.001
32.400,2.56505E+1,2.31809E-4,0.985,0.000,-0.929,1.23676E-2,0.000,-0.012
32.500,2.56564E+1,2.35765E-4,0.985,-0.050,-2.731,1.23676E-2,-6.246E-4,-0.034
32.600,2.56480E+1,2.43218E-4,0.985,-0.508,-4.289,1.23676E-2,-0.006,-0.054
32.700,2.57074E+1,2.39906E-4,0.955,-1.131,-4.088,1.19928E-2,-0.014,-0.051
32.800,2.56798E+1,2.39814E-4,0.710,-1.492,-2.251,8.91570E-3,-0.019,-0.028
32.900,2.56522E+1,2.41010E-4,0.581,-1.518,-1.017,7.29825E-3,-0.019,-0.013
33.000,2.56480E+1,2.42942E-4,0.463,-1.471,-1.902,5.81888E-3,-0.018,-0.024
33.100,2.57083E+1,2.33741E-4,0.291,-1.762,-4.765,3.64913E-3,-0.022,-0.060
33.200,2.56790E+1,2.40826E-4,0.118,-2.390,-6.894,1.47938E-3,-0.030,-0.087
33.300,2.57233E+1,2.34201E-4,-0.130,-3.458,-4.686,-1.63717E-3,-0.043,-0.059
33.400,2.56271E+1,2.44783E-4,-0.550,-3.911,2.151,-6.90375E-3,-0.049,0.027
33.500,2.55467E+1,2.40642E-4,-1.117,-3.053,8.338,-1.40245E-2,-0.038,0.105
33.600,2.56580E+1,2.40642E-4,-1.243,-1.505,7.701,-1.56025E-2,-0.019,0.097
33.700,2.56857E+1,2.28036E-4,-1.269,-0.861,1.837,-1.59378E-2,-0.011,0.023
33.800,2.56957E+1,2.48003E-4,-1.301,-1.482,-2.160,-1.63323E-2,-0.019,-0.027
33.900,2.56672E+1,2.40274E-4,-1.576,-1.974,-0.349,-1.97842E-2,-0.025,-0.004
34.000,2.56522E+1,2.33649E-4,-1.825,-1.689,3.862,-2.29204E-2,-0.021,0.048
34.100,2.56354E+1,2.31625E-4,-1.929,-0.864,5.559,-2.42223E-2,-0.011,0.070
34.200,2.56790E+1,2.31901E-4,-1.960,-0.275,4.163,-2.46168E-2,-0.003,0.052
34.300,2.55593E+1,2.28956E-4,-1.959,-0.052,1.894,-2.45971E-2,-6.575E-4,0.024
34.400,2.57283E+1,2.33005E-4,-1.960,-0.003,0.550,-2.46168E-2,-3.287E-5,0.007
34.500,2.56580E+1,2.26196E-4,-1.960,0.000,0.070,-2.46168E-2,0.000,8.767E-4
34.600,2.56890E+1,2.25000E-4,-1.960,0.003,-0.454,-2.46168E-2,3.287E-5,-0.006
34.700,2.56354E+1,2.29968E-4,-1.959,-0.016,-1.719,-2.45971E-2,-1.973E-4,-0.022
34.800,2.56120E+1,2.29784E-4,-1.960,-0.259,-3.722,-2.46168E-2,-0.003,-0.047
34.900,2.55685E+1,2.24907E-4,-1.970,-0.770,-5.118,-2.47351E-2,-0.010,-0.064
35.000,2.55233E+1,2.32821E-4,-2.105,-1.477,-4.276,-2.64315E-2,-0.019,-0.054
35.100,2.55224E+1,2.19111E-4,-2.276,-1.869,-1.405,-2.85815E-2,-0.023,-0.018
35.200,2.55099E+1,2.19755E-4,-2.540,-1.725,1.383,-3.18953E-2,-0.022,0.017
35.300,2.53442E+1,2.11933E-4,-2.656,-1.364,1.942,-3.33550E-2,-0.017,0.024
35.400,2.52002E+1,2.19019E-4,-2.760,-1.152,0.668,-3.46568E-2,-0.014,0.008
35.500,2.52287E+1,2.14418E-4,-2.875,-1.278,-0.641,-3.60967E-2,-0.016,-0.008
35.600,2.51659E+1,2.10185E-4,-3.013,-1.411,-0.894,-3.78325E-2,-0.018,-0.011
35.700,2.51065E+1,2.08069E-4,-3.170,-1.490,-0.327,-3.98050E-2,-0.019,-0.004
35.800,2.49717E+1,2.07241E-4,-3.311,-1.477,0.375,-4.15803E-2,-0.019,0.005
35.900,2.48001E+1,2.03284E-4,-3.470,-1.408,1.025,-4.35725E-2,-0.018,0.013
36.000,2.46880E+1,1.97947E-4,-3.599,-1.267,1.601,-4.51900E-2,-0.016,0.020
36.100,2.44067E+1,1.90218E-4,-3.728,-1.084,2.203,-4.68074E-2,-0.014,0.028
36.200,2.43390E+1,1.98959E-4,-3.814,-0.840,2.705,-4.78923E-2,-0.011,0.034
36.300,2.42695E+1,2.00524E-4,-3.905,-0.513,2.801,-4.90363E-2,-0.006,0.035
36.400,2.41975E+1,1.89482E-4,-3.925,-0.215,2.212,-4.92928E-2,-0.003,0.028
36.500,2.42385E+1,1.89206E-4,-3.924,-0.029,1.213,-4.92730E-2,-3.616E-4,0.015
36.600,2.41540E+1,2.01076E-4,-3.924,0.003,-0.310,-4.92730E-2,3.288E-5,-0.004
36.700,2.41858E+1,1.91966E-4,-3.924,-0.003,-3.063,-4.92730E-2,-3.288E-5,-0.038
36.800,2.43180E+1,1.96567E-4,-3.924,-0.427,-5.781,-4.92730E-2,-0.005,-0.073
36.900,2.43005E+1,1.89022E-4,-3.925,-1.437,-5.363,-4.92928E-2,-0.018,-0.067
37.000,2.39866E+1,1.86445E-4,-4.178,-2.032,-0.593,-5.24685E-2,-0.026,-0.007
37.100,2.33496E+1,1.70711E-4,-4.532,-1.615,4.760,-5.69066E-2,-0.020,0.060
37.200,2.33329E+1,1.69699E-4,-4.536,-0.605,6.069,-5.69658E-2,-0.008,0.076
37.300,2.32743E+1,1.67122E-4,-4.536,-0.008,3.709,-5.69658E-2,-9.862E-5,0.047
37.400,2.32659E+1,1.81937E-4,-4.536,0.003,1.025,-5.69658E-2,3.288E-5,0.013
37.500,2.33396E+1,1.70159E-4,-4.536,0.003,0.004,-5.69658E-2,3.288E-5,5.479E-5
37.600,2.33128E+1,1.70803E-4,-4.535,0.000,-0.122,-5.69461E-2,0.000,-0.002
37.700,2.34141E+1,1.68594E-4,-4.536,-0.003,-0.467,-5.69658E-2,-3.288E-5,-0.006
37.800,2.33873E+1,1.70435E-4,-4.536,-0.065,-0.938,-5.69658E-2,-8.219E-4,-0.012
37.900,2.33940E+1,1.62705E-4,-4.536,-0.212,-1.091,-5.69658E-2,-0.003,-0.014
38.000,2.33588E+1,1.72643E-4,-4.574,-0.353,-0.641,-5.74392E-2,-0.004,-0.008
38.100,2.32643E+1,1.72091E-4,-4.626,-0.369,-0.118,-5.80901E-2,-0.005,-0.001
38.200,2.31630E+1,1.70987E-4,-4.659,-0.293,-0.340,-5.85043E-2,-0.004,-0.004
38.300,2.31228E+1,1.64178E-4,-4.673,-0.343,-1.191,-5.86819E-2,-0.004,-0.015
38.400,2.31370E+1,1.69515E-4,-4.703,-0.584,-1.658,-5.90566E-2,-0.007,-0.021
38.500,2.29487E+1,1.54424E-4,-4.788,-0.793,-1.134,-6.01218E-2,-0.010,-0.014
38.600,2.26424E+1,1.61693E-4,-4.895,-0.838,-0.240,-6.14631E-2,-0.011,-0.003
38.700,2.26022E+1,1.63810E-4,-4.957,-0.770,0.340,-6.22521E-2,-0.010,0.004
38.800,2.23930E+1,1.53964E-4,-5.036,-0.751,0.820,-6.32383E-2,-0.009,0.010
38.900,2.23578E+1,1.59669E-4,-5.108,-0.675,1.510,-6.41457E-2,-0.008,0.019
39.000,2.21285E+1,1.60497E-4,-5.195,-0.440,2.059,-6.52306E-2,-0.006,0.026
39.100,2.20925E+1,1.58381E-4,-5.204,-0.175,1.833,-6.53489E-2,-0.002,0.023
39.200,2.20565E+1,1.53136E-4,-5.204,-0.016,1.025,-6.53489E-2,-1.972E-4,0.013
39.300,2.21377E+1,1.48627E-4,-5.204,0.000,0.319,-6.53489E-2,0.000,0.004
39.400,2.21126E+1,1.45775E-4,-5.204,0.000,0.026,-6.53489E-2,0.000,3.287E-4
39.500,2.20992E+1,1.36481E-4,-5.204,0.000,0.000,-6.53489E-2,0.000,0.000
39.600,2.21117E+1,1.42922E-4,-5.204,0.000,0.000,-6.53489E-2,0.000,0.000
39.700,2.20942E+1,1.42646E-4,-5.204,0.000,0.000,-6.53489E-2,0.000,0.000
39.800,2.22072E+1,1.44947E-4,-5.204,0.000,0.000,-6.53489E-2,0.000,0.000
39.900,2.22281E+1,1.45039E-4,-5.204,0.000,0.000,-6.53489E-2,0.000,0.000
40.000,2.22021E+1,1.47707E-4,-5.204,0.000,0.000,-6.53489E-2,0.000,0.000
40.100,2.21770E+1,1.49179E-4,-5.204,0.000,0.000,-6.53489E-2,0.000,0.000
40.200,2.22549E+1,1.62337E-4,-5.204,0.000,0.000,-6.53489E-2,0.000,0.000
40.300,2.22858E+1,1.47431E-4,-5.204,0.000,0.000,-6.53489E-2,0.000,0.000
40.400,2.21168E+1,1.50652E-4,-5.204,0.000,0.000,-6.53489E-2,0.000,0.000
40.500,2.21486E+1,1.45867E-4,-5.204,0.000,0.000,-6.53489E-2,0.000,0.000
40.600,2.22365E+1,1.54700E-4,-5.204,0.000,0.000,-6.53489E-2,0.000,0.000
40.700,2.22021E+1,1.47155E-4,-5.204,0.000,0.000,-6.53489E-2,0.000,0.000
40.800,2.21368E+1,1.45867E-4,-5.204,0.000,0.000,-6.53489E-2,0.000,0.000
40.900,2.21477E+1,1.58013E-4,-5.204,0.000,0.000,-6.53489E-2,0.000,0.000
41.000,2.22448E+1,1.50560E-4,-5.204,0.000,0.000,-6.53489E-2,0.000,0.000
41.100,2.21494E+1,1.50099E-4,-5.204,0.000,0.000,-6.53489E-2,0.000,0.000
41.200,2.21586E+1,1.50468E-4,-5.204,0.000,0.000,-6.53489E-2,0.000,0.000
41.300,2.21695E+1,1.53320E-4,-5.204,0.000,0.000,-6.53489E-2,0.000,0.000
41.400,2.20950E+1,1.47063E-4,-5.204,0.000,0.000,-6.53489E-2,0.000,0.000
41.500,2.20716E+1,1.44211E-4,-5.204,0.000,,-6.53489E-2,0.000,
41.600,2.21101E+1,1.45499E-4,-5.204,0.000,,-6.53489E-2,0.000,
41.700,,,-5.204,,,-6.53489E-2,,
