"Time (s) Run #1","Magnetic Field Strength (Axial) (G) Run #1","Magnetic Field Strength (Perpendicular) (T) Run #1","Angle (rad) Run #1","Angular Velocity (rad/s) Run #1","Angular Acceleration (rad/s²) Run #1","Position (m) Run #1","Velocity (m/s) Run #1","Acceleration (m/s²) Run #1"
26.400,2.50696E+1,2.39538E-4,-1.249,-0.005,-2.670,-1.56814E-2,-6.575E-5,-0.034
26.500,2.51810E+1,2.43402E-4,-1.249,-0.003,-0.550,-1.56814E-2,-3.288E-5,-0.007
26.600,2.51860E+1,2.43218E-4,-1.249,0.003,0.449,-1.56814E-2,3.288E-5,0.006
26.700,2.51023E+1,2.30980E-4,-1.249,0.005,1.876,-1.56814E-2,6.575E-5,0.024
26.800,2.51040E+1,2.32361E-4,-1.247,0.257,4.189,-1.56616E-2,0.003,0.053
26.900,2.50504E+1,2.35029E-4,-1.247,0.869,5.799,-1.56616E-2,0.011,0.073
27.000,2.48236E+1,2.29692E-4,-1.096,1.652,5.249,-1.37680E-2,0.021,0.066
27.100,2.44402E+1,2.18190E-4,-0.878,2.089,3.307,-1.10263E-2,0.026,0.042
27.200,2.38928E+1,2.13314E-4,-0.625,2.186,1.654,-7.85055E-3,0.027,0.021
27.300,2.36652E+1,2.09909E-4,-0.465,2.320,0.262,-5.83860E-3,0.029,0.003
27.400,2.34543E+1,2.00892E-4,-0.198,2.414,-2.299,-2.48535E-3,0.030,-0.029
27.500,2.31797E+1,1.88746E-4,0.086,2.018,-5.502,1.08488E-3,0.025,-0.069
27.600,2.31906E+1,1.87457E-4,0.272,1.107,-6.837,3.41243E-3,0.014,-0.086
27.700,2.32366E+1,1.88194E-4,0.276,0.325,-5.210,3.47160E-3,0.004,-0.065
27.800,2.31998E+1,1.83961E-4,0.276,0.005,-2.404,3.47160E-3,6.575E-5,-0.030
27.900,2.32509E+1,1.97763E-4,0.276,-0.005,-0.563,3.47160E-3,-6.575E-5,-0.007
28.000,2.31596E+1,1.91506E-4,0.275,-0.005,-0.004,3.45188E-3,-6.575E-5,-5.479E-5
28.100,2.31705E+1,1.81477E-4,0.275,-0.003,0.127,3.45188E-3,-3.288E-5,0.002
28.200,2.31747E+1,1.88194E-4,0.275,0.000,0.436,3.45188E-3,0.000,0.005
28.300,2.32149E+1,1.97763E-4,0.275,0.065,0.838,3.45188E-3,8.219E-4,0.011
28.400,2.32701E+1,1.85893E-4,0.275,0.188,1.217,3.45188E-3,0.002,0.015
28.500,2.32760E+1,1.97211E-4,0.314,0.312,1.798,3.94500E-3,0.004,0.023
28.600,2.32358E+1,1.83133E-4,0.349,0.484,2.579,4.37895E-3,0.006,0.032
28.700,2.33103E+1,1.80556E-4,0.388,0.848,2.570,4.87208E-3,0.011,0.032
28.800,2.32090E+1,1.84513E-4,0.492,1.199,0.947,6.17393E-3,0.015,0.012
28.900,2.33346E+1,1.73471E-4,0.680,1.139,-1.318,8.54093E-3,0.014,-0.017
29.000,2.34534E+1,1.80832E-4,0.776,0.762,-2.068,9.74415E-3,0.010,-0.026
29.100,2.34576E+1,1.73839E-4,0.787,0.495,-0.942,9.88223E-3,0.006,-0.012
29.200,2.34032E+1,1.78900E-4,0.842,0.602,0.319,1.05726E-2,0.008,0.004
29.300,2.34601E+1,1.82581E-4,0.911,0.733,0.654,1.14405E-2,0.009,0.008
29.400,2.36384E+1,1.86077E-4,1.013,0.715,0.454,1.27226E-2,0.009,0.006
29.500,2.37522E+1,1.82949E-4,1.056,0.775,0.367,1.32552E-2,0.010,0.005
29.600,2.38150E+1,1.79820E-4,1.126,0.833,0.262,1.41428E-2,0.010,0.003
29.700,2.40226E+1,1.81661E-4,1.263,0.835,0.244,1.58589E-2,0.010,0.003
29.800,2.41038E+1,1.85985E-4,1.305,0.812,0.524,1.63915E-2,0.010,0.007
29.900,2.42720E+1,1.80556E-4,1.378,0.942,0.423,1.72988E-2,0.012,0.005
30.000,2.44427E+1,1.77244E-4,1.499,1.039,-0.061,1.88177E-2,0.013,-7.671E-4
30.100,2.47985E+1,1.81292E-4,1.635,0.861,0.004,2.05337E-2,0.011,5.479E-5
30.200,2.48487E+1,1.80924E-4,1.671,0.856,0.881,2.09874E-2,0.011,0.011
30.300,2.49508E+1,1.81016E-4,1.722,1.128,0.925,2.16186E-2,0.014,0.012
30.400,2.54220E+1,1.84605E-4,1.926,1.301,-1.008,2.41829E-2,0.016,-0.013
30.500,2.57601E+1,1.71263E-4,2.058,0.971,-3.216,2.58398E-2,0.012,-0.040
30.600,2.60405E+1,1.85985E-4,2.116,0.408,-3.639,2.65696E-2,0.005,-0.046
30.700,2.60682E+1,1.81569E-4,2.114,0.092,-2.304,2.65499E-2,0.001,-0.029
30.800,2.60941E+1,1.73379E-4,2.114,-0.003,-0.829,2.65499E-2,-3.288E-5,-0.010
30.900,2.60464E+1,1.77244E-4,2.114,0.000,-0.135,2.65499E-2,0.000,-0.002
31.000,2.60648E+1,1.78900E-4,2.114,0.003,0.022,2.65499E-2,3.288E-5,2.740E-4
31.100,2.60631E+1,1.75680E-4,2.114,0.005,0.009,2.65499E-2,6.575E-5,1.096E-4
31.200,2.60439E+1,1.83225E-4,2.116,0.005,0.236,2.65696E-2,6.575E-5,0.003
31.300,2.60322E+1,1.80096E-4,2.116,0.003,0.829,2.65696E-2,3.287E-5,0.010
31.400,2.60523E+1,1.82673E-4,2.116,0.147,1.422,2.65696E-2,0.002,0.018
31.500,2.60464E+1,1.85893E-4,2.116,0.361,1.427,2.65696E-2,0.005,0.018
31.600,2.64707E+1,1.82213E-4,2.204,0.500,0.803,2.76742E-2,0.006,0.010
31.700,2.63887E+1,1.85801E-4,2.245,0.505,0.367,2.81870E-2,0.006,0.005
31.800,2.66105E+1,1.85157E-4,2.287,0.484,0.641,2.87196E-2,0.006,0.008
31.900,2.67227E+1,1.86813E-4,2.336,0.597,1.344,2.93311E-2,0.007,0.017
32.000,2.71102E+1,1.93991E-4,2.403,0.793,1.558,3.01792E-2,0.010,0.020
32.100,2.73504E+1,1.92150E-4,2.487,1.003,0.593,3.12247E-2,0.013,0.007
32.200,2.77070E+1,1.93530E-4,2.612,1.013,-1.226,3.28027E-2,0.013,-0.015
32.300,2.80518E+1,2.00800E-4,2.728,0.733,-2.710,3.42623E-2,0.009,-0.034
32.400,2.82242E+1,1.99879E-4,2.769,0.327,-2.814,3.47752E-2,0.004,-0.035
32.500,2.81857E+1,2.01260E-4,2.769,0.063,-1.780,3.47752E-2,7.890E-4,-0.022
32.600,2.83079E+1,1.99143E-4,2.768,-0.005,-0.615,3.47555E-2,-6.575E-5,-0.008
32.700,2.82594E+1,1.93254E-4,2.768,-0.003,0.445,3.47555E-2,-3.288E-5,0.006
32.800,2.81464E+1,1.99603E-4,2.768,0.024,1.706,3.47555E-2,2.959E-4,0.021
32.900,2.81815E+1,2.05584E-4,2.768,0.301,2.806,3.47555E-2,0.004,0.035
33.000,2.82334E+1,1.99603E-4,2.782,0.715,2.836,3.49330E-2,0.009,0.036
33.100,2.88520E+1,1.98131E-4,2.934,0.990,1.501,3.68463E-2,0.012,0.019
33.200,2.91248E+1,2.13406E-4,3.030,1.037,-0.131,3.80495E-2,0.013,-0.002
33.300,2.94119E+1,2.15430E-4,3.113,0.880,-0.916,3.90950E-2,0.011,-0.012
33.400,2.96764E+1,2.18098E-4,3.225,0.746,-0.554,4.04954E-2,0.009,-0.007
33.500,2.99116E+1,2.15982E-4,3.267,0.730,0.349,4.10280E-2,0.009,0.004
33.600,2.99852E+1,2.29140E-4,3.324,0.853,0.737,4.17381E-2,0.011,0.009
33.700,3.02748E+1,2.43955E-4,3.453,0.982,0.384,4.33556E-2,0.012,0.005
33.800,3.06264E+1,2.49475E-4,3.552,0.937,0.113,4.45982E-2,0.012,0.001
33.900,3.08272E+1,2.42298E-4,3.629,0.877,0.476,4.55648E-2,0.011,0.006
34.000,3.09218E+1,2.41102E-4,3.710,1.026,0.702,4.65905E-2,0.013,0.009
34.100,3.11168E+1,2.62081E-4,3.820,1.178,-0.205,4.79712E-2,0.015,-0.003
34.200,3.13077E+1,2.71467E-4,3.976,1.058,-1.754,4.99240E-2,0.013,-0.022
34.300,3.14583E+1,2.73307E-4,4.070,0.723,-2.361,5.11075E-2,0.009,-0.030
34.400,3.14508E+1,2.72295E-4,4.095,0.429,-1.584,5.14231E-2,0.005,-0.020
34.500,3.13763E+1,2.71375E-4,4.134,0.390,-0.541,5.19162E-2,0.005,-0.007
34.600,3.14207E+1,2.78644E-4,4.169,0.440,-0.314,5.23501E-2,0.006,-0.004
34.700,3.13554E+1,2.81405E-4,4.230,0.387,-0.833,5.31194E-2,0.005,-0.010
34.800,3.13345E+1,2.82233E-4,4.263,0.243,-1.209,5.35336E-2,0.003,-0.015
34.900,3.13303E+1,2.82877E-4,4.273,0.086,-1.025,5.36520E-2,0.001,-0.013
35.000,3.14399E+1,2.88122E-4,4.273,0.016,-0.554,5.36520E-2,1.972E-4,-0.007
35.100,3.14424E+1,2.79104E-4,4.273,0.000,-0.188,5.36520E-2,0.000,-0.002
35.200,3.14433E+1,2.92630E-4,4.273,-0.003,-0.052,5.36520E-2,-3.288E-5,-6.575E-4
35.300,3.13813E+1,2.76252E-4,4.273,-0.008,-0.013,5.36520E-2,-9.862E-5,-1.644E-4
35.400,3.14500E+1,2.83153E-4,4.271,-0.008,0.017,5.36323E-2,-9.862E-5,2.192E-4
35.500,3.14968E+1,2.81773E-4,4.269,-0.003,0.035,5.36125E-2,-3.288E-5,4.383E-4
35.600,3.14784E+1,2.78736E-4,4.271,0.003,0.026,5.36323E-2,3.288E-5,3.287E-4
35.700,3.14918E+1,2.89318E-4,4.271,0.003,0.013,5.36323E-2,3.288E-5,1.644E-4
35.800,3.15002E+1,2.80024E-4,4.271,0.003,0.009,5.36323E-2,3.287E-5,1.096E-4
35.900,3.14625E+1,2.82417E-4,4.271,0.005,0.096,5.36323E-2,6.575E-5,0.001
36.000,3.14014E+1,2.84993E-4,4.273,0.005,0.371,5.36520E-2,6.575E-5,0.005
36.100,3.14759E+1,2.86097E-4,4.273,0.058,0.663,5.36520E-2,7.233E-4,0.008
36.200,3.13788E+1,2.85085E-4,4.273,0.173,0.589,5.36520E-2,0.002,0.007
36.300,3.14081E+1,2.81497E-4,4.306,0.236,0.022,5.40662E-2,0.003,2.740E-4
36.400,3.13587E+1,2.90882E-4,4.343,0.181,-0.576,5.45396E-2,0.002,-0.007
36.500,3.13805E+1,2.90238E-4,4.343,0.063,-0.694,5.45396E-2,7.890E-4,-0.009
36.600,3.13478E+1,2.99992E-4,4.343,0.000,-0.406,5.45396E-2,0.000,-0.005
36.700,3.13068E+1,2.95483E-4,4.343,0.000,-0.105,5.45396E-2,0.000,-0.001
36.800,3.13788E+1,2.91986E-4,4.343,0.000,-0.004,5.45396E-2,0.000,-5.479E-5
36.900,3.14048E+1,2.88950E-4,4.343,0.000,-0.013,5.45396E-2,0.000,-1.644E-4
37.000,3.14064E+1,2.86189E-4,4.343,-0.003,-0.022,5.45396E-2,-3.288E-5,-2.740E-4
37.100,3.13755E+1,2.90514E-4,4.343,-0.005,-0.022,5.45396E-2,-6.575E-5,-2.740E-4
37.200,3.13487E+1,2.85821E-4,4.342,-0.008,-0.009,5.45199E-2,-9.862E-5,-1.096E-4
37.300,3.14257E+1,2.83797E-4,4.342,-0.008,0.009,5.45199E-2,-9.863E-5,1.096E-4
37.400,3.14148E+1,2.83797E-4,4.340,-0.005,-0.423,5.45002E-2,-6.575E-5,-0.005
37.500,3.13445E+1,2.95759E-4,4.340,-0.003,-1.815,5.45002E-2,-3.287E-5,-0.023
37.600,3.13780E+1,2.87201E-4,4.340,-0.267,-3.499,5.45002E-2,-0.003,-0.044
37.700,3.13261E+1,2.87662E-4,4.340,-0.835,-3.779,5.45002E-2,-0.010,-0.047
37.800,3.10641E+1,2.70271E-4,4.180,-1.272,-1.846,5.24882E-2,-0.016,-0.023
37.900,3.10959E+1,2.65118E-4,3.999,-1.264,0.532,5.02198E-2,-0.016,0.007
38.000,3.10449E+1,2.64014E-4,3.918,-0.945,1.222,4.91941E-2,-0.012,0.015
38.100,3.09813E+1,2.63094E-4,3.844,-0.843,0.127,4.82671E-2,-0.011,0.002
38.200,3.09202E+1,2.51684E-4,3.768,-0.961,-1.265,4.73203E-2,-0.012,-0.016
38.300,3.07193E+1,2.48831E-4,3.643,-1.173,-1.619,4.57423E-2,-0.015,-0.020
38.400,3.05854E+1,2.34293E-4,3.542,-1.374,-0.724,4.44799E-2,-0.017,-0.009
38.500,3.00622E+1,2.22975E-4,3.366,-1.401,1.004,4.22707E-2,-0.018,0.013
38.600,2.95827E+1,2.25276E-4,3.220,-1.168,2.574,4.04363E-2,-0.015,0.032
38.700,2.92797E+1,2.31441E-4,3.124,-0.778,3.150,3.92330E-2,-0.010,0.040
38.800,2.92169E+1,2.18650E-4,3.083,-0.453,2.740,3.87202E-2,-0.006,0.034
38.900,2.89708E+1,2.16902E-4,3.036,-0.225,1.933,3.81284E-2,-0.003,0.024
39.000,2.90210E+1,2.08713E-4,3.036,-0.076,1.148,3.81284E-2,-9.534E-4,0.014
39.100,2.91290E+1,2.14418E-4,3.036,0.005,0.515,3.81284E-2,6.575E-5,0.006
39.200,2.89817E+1,2.21135E-4,3.038,0.005,0.122,3.81481E-2,6.575E-5,0.002
39.300,2.90319E+1,2.13682E-4,3.038,0.003,-0.017,3.81481E-2,3.288E-5,-2.192E-4
39.400,2.89733E+1,2.12025E-4,3.038,0.000,-0.017,3.81481E-2,0.000,-2.192E-4
39.500,2.90269E+1,2.07241E-4,3.038,0.000,-0.017,3.81481E-2,0.000,-2.192E-4
39.600,2.89750E+1,2.13038E-4,3.038,-0.003,-0.240,3.81481E-2,-3.288E-5,-0.003
39.700,2.90629E+1,2.06505E-4,3.038,-0.005,-0.829,3.81481E-2,-6.575E-5,-0.010
39.800,2.91240E+1,2.11105E-4,3.036,-0.139,-1.436,3.81284E-2,-0.002,-0.018
39.900,2.90587E+1,2.12485E-4,3.036,-0.361,-1.427,3.81284E-2,-0.005,-0.018
40.000,2.88796E+1,2.13682E-4,2.956,-0.508,-0.593,3.71224E-2,-0.006,-0.007
40.100,2.86837E+1,2.06781E-4,2.901,-0.492,0.401,3.64321E-2,-0.006,0.005
40.200,2.86159E+1,2.11381E-4,2.867,-0.364,0.903,3.59981E-2,-0.005,0.011
40.300,2.84268E+1,2.01812E-4,2.831,-0.264,0.615,3.55444E-2,-0.003,0.008
40.400,2.83196E+1,2.05308E-4,2.809,-0.194,-0.301,3.52683E-2,-0.002,-0.004
40.500,2.83908E+1,1.98591E-4,2.801,-0.293,-1.065,3.51697E-2,-0.004,-0.013
40.600,2.82803E+1,2.01168E-4,2.780,-0.516,-0.894,3.49132E-2,-0.006,-0.011
40.700,2.78911E+1,1.96291E-4,2.683,-0.581,-0.009,3.36903E-2,-0.007,-1.096E-4
40.800,2.77438E+1,2.01720E-4,2.617,-0.442,0.353,3.28618E-2,-0.006,0.004
40.900,2.76584E+1,2.00616E-4,2.615,-0.372,-0.353,3.28421E-2,-0.005,-0.004
41.000,2.75505E+1,1.93346E-4,2.582,-0.513,-1.305,3.24279E-2,-0.006,-0.016
41.100,2.73663E+1,1.86721E-4,2.494,-0.723,-1.470,3.13233E-2,-0.009,-0.018
41.200,2.71880E+1,1.95371E-4,2.430,-0.874,-0.820,3.05146E-2,-0.011,-0.010
41.300,2.67804E+1,1.96383E-4,2.334,-0.893,-0.087,2.93114E-2,-0.011,-0.001
41.400,2.64624E+1,1.92150E-4,2.218,-0.835,-0.244,2.78517E-2,-0.010,-0.003
41.500,2.63067E+1,1.89574E-4,2.171,-0.814,-1.497,2.72599E-2,-0.010,-0.019
41.600,2.60422E+1,1.85065E-4,2.092,-1.100,-2.430,2.62737E-2,-0.014,-0.031
41.700,2.56739E+1,1.83961E-4,1.971,-1.526,-1.422,2.47549E-2,-0.019,-0.018
41.800,2.51090E+1,1.78164E-4,1.758,-1.581,1.261,2.20723E-2,-0.020,0.016
41.900,2.47675E+1,1.86353E-4,1.590,-1.186,3.050,1.99617E-2,-0.015,0.038
42.000,2.46294E+1,1.83593E-4,1.525,-0.683,2.221,1.91530E-2,-0.009,0.028
42.100,2.44946E+1,1.74115E-4,1.492,-0.594,-0.188,1.87387E-2,-0.007,-0.002
42.200,2.43749E+1,1.80464E-4,1.445,-0.840,-1.588,1.81470E-2,-0.011,-0.020
42.300,2.41908E+1,1.86629E-4,1.313,-1.141,-0.559,1.64901E-2,-0.014,-0.007
42.400,2.39740E+1,1.89022E-4,1.200,-1.089,1.758,1.50699E-2,-0.014,0.022
42.500,2.36953E+1,1.86537E-4,1.052,-0.681,3.307,1.32158E-2,-0.009,0.042
42.600,2.37388E+1,1.81016E-4,1.052,-0.246,2.950,1.32158E-2,-0.003,0.037
42.700,2.36936E+1,1.82673E-4,1.052,0.000,1.540,1.32158E-2,0.000,0.019
42.800,2.38351E+1,1.80924E-4,1.052,0.000,0.397,1.32158E-2,0.000,0.005
42.900,2.37648E+1,1.76784E-4,1.052,-0.003,-0.153,1.32158E-2,-3.288E-5,-0.002
43.000,2.37430E+1,1.84053E-4,1.052,-0.005,-1.270,1.32158E-2,-6.575E-5,-0.016
43.100,2.36886E+1,1.78900E-4,1.051,-0.086,-3.683,1.31960E-2,-0.001,-0.046
43.200,2.37547E+1,1.78900E-4,1.051,-0.678,-6.043,1.31960E-2,-0.009,-0.076
43.300,2.36242E+1,1.74483E-4,1.002,-1.539,-6.231,1.25846E-2,-0.019,-0.078
43.400,2.33086E+1,1.80832E-4,0.694,-2.178,-3.534,8.71845E-3,-0.027,-0.044
43.500,2.32366E+1,1.85985E-4,0.484,-2.325,0.253,6.07530E-3,-0.029,0.003
43.600,2.32475E+1,1.93530E-4,0.262,-2.013,3.434,3.29407E-3,-0.025,0.043
43.700,2.32107E+1,1.98959E-4,0.039,-1.552,5.184,4.93125E-4,-0.019,0.065
43.800,2.32350E+1,2.06321E-4,-0.069,-0.890,5.253,-8.67900E-4,-0.011,0.066
43.900,2.33270E+1,2.00248E-4,-0.116,-0.338,3.953,-1.45965E-3,-0.004,0.050
44.000,2.32400E+1,2.00156E-4,-0.116,-0.076,2.064,-1.45965E-3,-9.534E-4,0.026
44.100,2.32676E+1,1.91046E-4,-0.116,0.005,0.707,-1.45965E-3,6.575E-5,0.009
44.200,2.32718E+1,2.04480E-4,-0.115,0.005,0.131,-1.43993E-3,6.575E-5,0.002
44.300,2.33697E+1,2.01812E-4,-0.115,0.005,-0.013,-1.43993E-3,6.575E-5,-1.644E-4
44.400,2.32534E+1,2.06781E-4,-0.115,0.003,-0.240,-1.43993E-3,3.288E-5,-0.003
44.500,2.31822E+1,1.96659E-4,-0.113,0.000,-0.999,-1.42020E-3,0.000,-0.013
44.600,2.32325E+1,1.96291E-4,-0.115,-0.134,-1.990,-1.43993E-3,-0.002,-0.025
44.700,2.32551E+1,2.01536E-4,-0.115,-0.458,-2.461,-1.43993E-3,-0.006,-0.031
44.800,2.33463E+1,2.04756E-4,-0.193,-0.733,-1.868,-2.42618E-3,-0.009,-0.023
44.900,2.35606E+1,2.11841E-4,-0.309,-0.877,-0.593,-3.88583E-3,-0.011,-0.007
45.000,2.36041E+1,2.13222E-4,-0.360,-0.835,0.497,-4.51703E-3,-0.010,0.006
45.100,2.36133E+1,2.16350E-4,-0.474,-0.712,0.759,-5.95695E-3,-0.009,0.010
45.200,2.37288E+1,2.18006E-4,-0.529,-0.600,-0.079,-6.64733E-3,-0.008,-9.863E-4
45.300,2.38594E+1,2.10645E-4,-0.567,-0.657,-1.422,-7.12073E-3,-0.008,-0.018
45.400,2.39071E+1,2.20675E-4,-0.627,-0.937,-2.016,-7.87028E-3,-0.012,-0.025
45.500,2.40837E+1,2.25460E-4,-0.771,-1.228,-0.947,-9.68498E-3,-0.015,-0.012
45.600,2.42912E+1,2.28312E-4,-0.888,-1.238,1.078,-1.11446E-2,-0.016,0.014
45.700,2.46026E+1,2.29508E-4,-1.043,-0.924,2.265,-1.30974E-2,-0.012,0.028
45.800,2.47985E+1,2.39814E-4,-1.098,-0.594,1.802,-1.37878E-2,-0.007,0.023
45.900,2.48897E+1,2.29140E-4,-1.115,-0.513,0.842,-1.40048E-2,-0.006,0.011
46.000,2.49583E+1,2.35581E-4,-1.172,-0.568,0.812,-1.47149E-2,-0.007,0.010
46.100,2.52077E+1,2.43586E-4,-1.277,-0.445,1.510,-1.60364E-2,-0.006,0.019
46.200,2.51299E+1,2.46163E-4,-1.277,-0.175,1.693,-1.60364E-2,-0.002,0.021
46.300,2.52195E+1,2.41930E-4,-1.277,0.000,1.043,-1.60364E-2,0.000,0.013
46.400,2.53048E+1,2.40642E-4,-1.277,0.003,0.297,-1.60364E-2,3.287E-5,0.004
46.500,2.52998E+1,2.43126E-4,-1.277,0.003,-0.428,-1.60364E-2,3.287E-5,-0.005
46.600,2.52504E+1,2.53892E-4,-1.275,-1.110E-15,-2.121,-1.60167E-2,1.735E-17,-0.027
46.700,2.52621E+1,2.48555E-4,-1.277,-0.254,-4.586,-1.60364E-2,-0.003,-0.058
46.800,2.53040E+1,2.51776E-4,-1.277,-1.013,-5.528,-1.60364E-2,-0.013,-0.069
46.900,2.55057E+1,2.53892E-4,-1.428,-1.736,-3.425,-1.79300E-2,-0.022,-0.043
47.000,2.65762E+1,2.59321E-4,-1.733,-1.835,-0.026,-2.17567E-2,-0.023,-3.287E-4
47.100,2.69210E+1,2.57205E-4,-1.863,-1.487,1.462,-2.33938E-2,-0.019,0.018
47.200,2.72132E+1,2.64750E-4,-1.943,-1.278,0.733,-2.43998E-2,-0.016,0.009
47.300,2.76710E+1,2.65210E-4,-2.110,-1.416,-3.553E-14,-2.64907E-2,-0.018,-4.857E-16
47.400,2.80476E+1,2.71191E-4,-2.253,-1.466,0.593,-2.82857E-2,-0.018,0.007
47.500,2.84460E+1,2.49751E-4,-2.403,-1.299,1.806,-3.01792E-2,-0.016,0.023
47.600,2.88436E+1,2.65578E-4,-2.529,-1.039,2.435,-3.17573E-2,-0.013,0.031
47.700,2.90294E+1,2.63278E-4,-2.612,-0.759,2.391,-3.28027E-2,-0.010,0.030
47.800,2.92177E+1,2.57757E-4,-2.667,-0.545,2.103,-3.34931E-2,-0.007,0.026
47.900,2.92772E+1,2.54536E-4,-2.721,-0.359,1.802,-3.41637E-2,-0.005,0.023
48.000,2.93667E+1,2.57849E-4,-2.747,-0.178,1.431,-3.44990E-2,-0.002,0.018
48.100,2.93751E+1,2.58493E-4,-2.747,-0.045,0.894,-3.44990E-2,-5.589E-4,0.011
48.200,2.92813E+1,2.62818E-4,-2.747,0.000,0.371,-3.44990E-2,0.000,0.005
48.300,2.94245E+1,2.52604E-4,-2.747,0.000,-0.227,-3.44990E-2,0.000,-0.003
48.400,2.94261E+1,2.45427E-4,-2.747,0.000,-1.340,-3.44990E-2,0.000,-0.017
48.500,2.93759E+1,2.54168E-4,-2.747,-0.181,-2.967,-3.44990E-2,-0.002,-0.037
48.600,2.95056E+1,2.61345E-4,-2.747,-0.623,-4.176,-3.44990E-2,-0.008,-0.052
48.700,2.96571E+1,2.53616E-4,-2.856,-1.157,-3.622,-3.58601E-2,-0.015,-0.045
48.800,2.99467E+1,2.48003E-4,-3.013,-1.529,-1.100,-3.78326E-2,-0.019,-0.014
48.900,3.01217E+1,2.30244E-4,-3.176,-1.448,2.094,-3.98840E-2,-0.018,0.026
49.000,3.02564E+1,2.39446E-4,-3.344,-0.992,4.106,-4.19945E-2,-0.012,0.052
49.100,3.02958E+1,2.36501E-4,-3.393,-0.437,3.944,-4.26060E-2,-0.005,0.050
49.200,3.02121E+1,2.45887E-4,-3.391,-0.076,2.387,-4.25863E-2,-9.534E-4,0.030
49.300,3.02179E+1,2.35397E-4,-3.391,0.003,0.855,-4.25863E-2,3.288E-5,0.011
49.400,3.01995E+1,2.34201E-4,-3.391,0.000,0.122,-4.25863E-2,0.000,0.002
49.500,3.02355E+1,2.35857E-4,-3.391,0.000,-0.004,-4.25863E-2,0.000,-5.479E-5
49.600,3.02824E+1,2.38158E-4,-3.391,0.000,0.000,-4.25863E-2,0.000,0.000
49.700,3.03301E+1,2.42390E-4,-3.391,0.000,0.000,-4.25863E-2,0.000,0.000
49.800,3.03016E+1,2.36961E-4,-3.391,0.000,0.000,-4.25863E-2,0.000,0.000
49.900,3.02347E+1,2.41194E-4,-3.391,0.000,0.000,-4.25863E-2,0.000,0.000
50.000,3.02296E+1,2.28404E-4,-3.391,0.000,0.000,-4.25863E-2,0.000,0.000
50.100,3.02087E+1,2.32177E-4,-3.391,0.000,0.000,-4.25863E-2,0.000,0.000
50.200,3.02062E+1,2.38618E-4,-3.391,0.000,0.000,-4.25863E-2,0.000,0.000
50.300,3.03535E+1,2.32913E-4,-3.391,0.000,0.000,-4.25863E-2,0.000,0.000
50.400,3.02330E+1,2.38710E-4,-3.391,0.000,0.000,-4.25863E-2,0.000,0.000
50.500,3.03167E+1,2.30704E-4,-3.391,0.000,0.000,-4.25863E-2,0.000,0.000
50.600,3.02640E+1,2.32913E-4,-3.391,0.000,0.000,-4.25863E-2,0.000,0.000
50.700,3.02296E+1,2.32177E-4,-3.391,0.000,0.000,-4.25863E-2,0.000,0.000
50.800,3.02246E+1,2.41746E-4,-3.391,0.000,0.000,-4.25863E-2,0.000,0.000
50.900,3.02564E+1,2.36961E-4,-3.391,0.000,0.000,-4.25863E-2,0.000,0.000
51.000,3.02363E+1,2.36317E-4,-3.391,0.000,0.000,-4.25863E-2,0.000,0.000
51.100,3.02029E+1,2.28680E-4,-3.391,0.000,0.000,-4.25863E-2,0.000,0.000
51.200,3.02137E+1,2.41102E-4,-3.391,0.000,0.000,-4.25863E-2,0.000,0.000
51.300,3.01526E+1,2.27576E-4,-3.391,0.000,0.000,-4.25863E-2,0.000,0.000
51.400,3.02983E+1,2.37698E-4,-3.391,0.000,-0.004,-4.25863E-2,0.000,-5.479E-5
51.500,3.03192E+1,2.29692E-4,-3.391,0.000,-0.166,-4.25863E-2,0.000,-0.002
51.600,3.03401E+1,2.21687E-4,-3.391,-0.003,-0.628,-4.25863E-2,-3.288E-5,-0.008
51.700,3.03393E+1,2.25920E-4,-3.391,-0.097,-1.152,-4.25863E-2,-0.001,-0.014
51.800,3.02481E+1,2.34569E-4,-3.393,-0.280,-1.261,-4.26060E-2,-0.004,-0.016
51.900,3.02799E+1,2.29692E-4,-3.448,-0.414,-0.711,-4.32964E-2,-0.005,-0.009
52.000,3.03744E+1,2.25552E-4,-3.503,-0.442,0.127,-4.39868E-2,-0.006,0.002
52.100,3.03058E+1,2.27116E-4,-3.530,-0.361,0.633,-4.43221E-2,-0.005,0.008
52.200,3.03945E+1,2.26748E-4,-3.577,-0.257,0.554,-4.49138E-2,-0.003,0.007
52.300,3.03284E+1,2.26840E-4,-3.591,-0.220,0.096,-4.50914E-2,-0.003,0.001
52.400,3.03694E+1,2.23251E-4,-3.596,-0.251,-0.236,-4.51505E-2,-0.003,-0.003
52.500,3.02857E+1,2.33833E-4,-3.643,-0.309,-0.205,-4.57423E-2,-0.004,-0.003
52.600,3.02338E+1,2.32177E-4,-3.676,-0.309,-0.009,-4.61565E-2,-0.004,-1.096E-4
52.700,3.01861E+1,2.10461E-4,-3.696,-0.285,0.170,-4.64129E-2,-0.004,0.002
52.800,3.01911E+1,2.13498E-4,-3.728,-0.280,0.336,-4.68074E-2,-0.004,0.004
52.900,3.01970E+1,2.09633E-4,-3.762,-0.236,0.511,-4.72414E-2,-0.003,0.006
53.000,3.00807E+1,2.11105E-4,-3.778,-0.157,0.567,-4.74386E-2,-0.002,0.007
53.100,3.00430E+1,2.22239E-4,-3.787,-0.102,0.463,-4.75570E-2,-0.001,0.006
