"Time (s) Run #1","Magnetic Field Strength (Axial) (G) Run #1","Magnetic Field Strength (Perpendicular) (T) Run #1","Angle (rad) Run #1","Angular Velocity (rad/s) Run #1","Angular Acceleration (rad/s²) Run #1","Position (m) Run #1","Velocity (m/s) Run #1","Acceleration (m/s²) Run #1"
26.600,2.51148E+1,2.53616E-4,2.875,-0.804,0.746,3.60968E-2,-0.010,0.009
26.700,2.51466E+1,2.54444E-4,2.782,-0.736,1.388,3.49330E-2,-0.009,0.017
26.800,2.51600E+1,2.57021E-4,2.714,-0.497,1.985,3.40848E-2,-0.006,0.025
26.900,2.52672E+1,2.68154E-4,2.686,-0.257,1.876,3.37298E-2,-0.003,0.024
27.000,2.51600E+1,2.53432E-4,2.672,-0.092,1.248,3.35522E-2,-0.001,0.016
27.100,2.51533E+1,2.56745E-4,2.670,-0.016,0.611,3.35325E-2,-1.972E-4,0.008
27.200,2.50512E+1,2.55824E-4,2.675,0.010,0.196,3.35917E-2,1.315E-4,0.002
27.300,2.51307E+1,2.54260E-4,2.673,0.008,0.017,3.35720E-2,9.862E-5,2.192E-4
27.400,2.50772E+1,2.47543E-4,2.675,0.003,-0.035,3.35917E-2,3.288E-5,-4.383E-4
27.500,2.51048E+1,2.53524E-4,2.675,0.003,-0.039,3.35917E-2,3.288E-5,-4.931E-4
27.600,2.51475E+1,2.52972E-4,2.675,-0.005,-0.035,3.35917E-2,-6.575E-5,-4.383E-4
27.700,2.51425E+1,2.59321E-4,2.675,-0.008,-0.017,3.35917E-2,-9.862E-5,-2.192E-4
27.800,2.51266E+1,2.51316E-4,2.672,-0.008,0.009,3.35522E-2,-9.862E-5,1.096E-4
27.900,2.51240E+1,2.54076E-4,2.673,-0.005,0.013,3.35720E-2,-6.575E-5,1.644E-4
28.000,2.50797E+1,2.45979E-4,2.672,-0.003,0.004,3.35522E-2,-3.288E-5,5.479E-5
28.100,2.50186E+1,2.52604E-4,2.672,-0.005,-0.004,3.35522E-2,-6.575E-5,-5.479E-5
28.200,2.50822E+1,2.49659E-4,2.672,-0.005,7.364E-15,3.35522E-2,-6.575E-5,5.736E-17
28.300,2.51692E+1,2.48095E-4,2.670,-0.005,0.013,3.35325E-2,-6.575E-5,1.644E-4
28.400,2.51073E+1,2.47543E-4,2.670,-0.003,-0.070,3.35325E-2,-3.288E-5,-8.767E-4
28.500,2.51475E+1,2.50028E-4,2.670,0.000,-0.310,3.35325E-2,0.000,-0.004
28.600,2.52940E+1,2.45611E-4,2.670,-0.052,-0.528,3.35325E-2,-6.575E-4,-0.007
28.700,2.50814E+1,2.55456E-4,2.670,-0.141,-0.419,3.35325E-2,-0.002,-0.005
28.800,2.50805E+1,2.52420E-4,2.639,-0.178,0.052,3.31380E-2,-0.002,6.575E-4
28.900,2.51316E+1,2.56469E-4,2.617,-0.126,0.367,3.28619E-2,-0.002,0.005
29.000,2.52379E+1,2.53156E-4,2.617,-0.037,0.148,3.28619E-2,-4.603E-4,0.002
29.100,2.51341E+1,2.57757E-4,2.617,-0.063,-0.349,3.28619E-2,-7.890E-4,-0.004
29.200,2.52161E+1,2.65302E-4,2.617,-0.152,-0.633,3.28619E-2,-0.002,-0.008
29.300,2.51918E+1,2.60885E-4,2.579,-0.220,-0.506,3.23885E-2,-0.003,-0.006
29.400,2.52529E+1,2.57757E-4,2.564,-0.259,-0.301,3.21912E-2,-0.003,-0.004
29.500,2.50412E+1,2.52972E-4,2.538,-0.259,-0.310,3.18756E-2,-0.003,-0.004
29.600,2.51148E+1,2.54628E-4,2.502,-0.293,-0.646,3.14219E-2,-0.004,-0.008
29.700,2.51374E+1,2.54536E-4,2.485,-0.372,-1.034,3.12050E-2,-0.005,-0.013
29.800,2.50889E+1,2.53248E-4,2.441,-0.534,-0.873,3.06526E-2,-0.007,-0.011
29.900,2.52329E+1,2.55456E-4,2.377,-0.639,-0.031,2.98439E-2,-0.008,-3.835E-4
30.000,2.52195E+1,2.53892E-4,2.290,-0.550,0.873,2.87591E-2,-0.007,0.011
30.100,2.51759E+1,2.59965E-4,2.253,-0.374,0.964,2.82857E-2,-0.005,0.012
30.200,2.52596E+1,2.54720E-4,2.235,-0.275,0.231,2.80687E-2,-0.003,0.003
30.300,2.52496E+1,2.51960E-4,2.207,-0.335,-0.489,2.77136E-2,-0.004,-0.006
30.400,2.51784E+1,2.55088E-4,2.171,-0.450,-0.476,2.72600E-2,-0.006,-0.006
30.500,2.52705E+1,2.58309E-4,2.116,-0.492,0.231,2.65696E-2,-0.006,0.003
30.600,2.52529E+1,2.51040E-4,2.056,-0.403,0.947,2.58200E-2,-0.005,0.012
30.700,2.52446E+1,2.57481E-4,2.026,-0.243,1.130,2.54452E-2,-0.003,0.014
30.800,2.52898E+1,2.65486E-4,2.018,-0.131,0.842,2.53466E-2,-0.002,0.011
30.900,2.52881E+1,2.64198E-4,2.007,-0.086,0.502,2.52085E-2,-0.001,0.006
31.000,2.52203E+1,2.56193E-4,1.996,-0.055,0.332,2.50705E-2,-6.904E-4,0.004
31.100,2.52370E+1,2.57573E-4,1.996,-0.018,0.201,2.50705E-2,-2.301E-4,0.003
31.200,2.52027E+1,2.56285E-4,1.996,0.000,-0.065,2.50705E-2,0.000,-8.219E-4
31.300,2.51458E+1,2.60241E-4,1.996,-0.021,-0.476,2.50705E-2,-2.630E-4,-0.006
31.400,2.52295E+1,2.51500E-4,1.996,-0.092,-0.890,2.50705E-2,-0.001,-0.011
31.500,2.52596E+1,2.52052E-4,1.984,-0.212,-1.213,2.49127E-2,-0.003,-0.015
31.600,2.52027E+1,2.54168E-4,1.954,-0.343,-1.414,2.45379E-2,-0.004,-0.018
31.700,2.51835E+1,2.62173E-4,1.912,-0.497,-1.265,2.40053E-2,-0.006,-0.016
31.800,2.52496E+1,2.49015E-4,1.863,-0.654,-0.467,2.33938E-2,-0.008,-0.006
31.900,2.51943E+1,2.56745E-4,1.777,-0.660,0.838,2.23090E-2,-0.008,0.011
32.000,2.52178E+1,2.60701E-4,1.696,-0.461,1.815,2.13030E-2,-0.006,0.023
32.100,2.51358E+1,2.62081E-4,1.682,-0.188,1.767,2.11255E-2,-0.002,0.022
32.200,2.52287E+1,2.61529E-4,1.681,-0.037,0.973,2.11057E-2,-4.603E-4,0.012
32.300,2.52019E+1,2.52144E-4,1.679,-0.024,0.175,2.10860E-2,-2.959E-4,0.002
32.400,2.52320E+1,2.51040E-4,1.678,-0.042,-0.271,2.10663E-2,-5.260E-4,-0.003
32.500,2.53048E+1,2.58309E-4,1.671,-0.079,-0.515,2.09874E-2,-9.863E-4,-0.006
32.600,2.52521E+1,2.55272E-4,1.663,-0.144,-0.637,2.08888E-2,-0.002,-0.008
32.700,2.52739E+1,2.63738E-4,1.646,-0.230,-0.497,2.06718E-2,-0.003,-0.006
32.800,2.52320E+1,2.53708E-4,1.616,-0.272,-0.153,2.02970E-2,-0.003,-0.002
32.900,2.52538E+1,2.59413E-4,1.580,-0.249,-0.031,1.98433E-2,-0.003,-3.835E-4
33.000,2.52111E+1,2.53616E-4,1.566,-0.217,-0.471,1.96658E-2,-0.003,-0.006
33.100,2.52529E+1,2.57481E-4,1.547,-0.304,-1.117,1.94291E-2,-0.004,-0.014
33.200,2.53006E+1,2.48923E-4,1.519,-0.500,-1.239,1.90741E-2,-0.006,-0.016
33.300,2.53567E+1,2.58493E-4,1.445,-0.636,-0.524,1.81470E-2,-0.008,-0.007
33.400,2.53676E+1,2.52788E-4,1.368,-0.628,0.532,1.71805E-2,-0.008,0.007
33.500,2.53500E+1,2.57481E-4,1.316,-0.490,1.235,1.65295E-2,-0.006,0.016
33.600,2.52513E+1,2.56100E-4,1.271,-0.327,1.322,1.59575E-2,-0.004,0.017
33.700,2.52211E+1,2.63094E-4,1.249,-0.196,0.912,1.56814E-2,-0.002,0.011
33.800,2.52663E+1,2.64198E-4,1.239,-0.128,0.340,1.55630E-2,-0.002,0.004
33.900,2.52613E+1,2.63462E-4,1.230,-0.141,-0.175,1.54447E-2,-0.002,-0.002
34.000,2.52086E+1,2.67326E-4,1.213,-0.178,-0.580,1.52277E-2,-0.002,-0.007
34.100,2.52655E+1,2.62634E-4,1.191,-0.251,-0.750,1.49515E-2,-0.003,-0.009
34.200,2.51734E+1,2.52512E-4,1.172,-0.367,-0.454,1.47148E-2,-0.005,-0.006
34.300,2.53132E+1,2.59321E-4,1.120,-0.403,0.327,1.40639E-2,-0.005,0.004
34.400,2.52429E+1,2.57941E-4,1.063,-0.298,0.999,1.33538E-2,-0.004,0.013
34.500,2.53224E+1,2.61621E-4,1.057,-0.123,0.942,1.32749E-2,-0.002,0.012
34.600,2.52789E+1,2.51224E-4,1.056,-0.047,0.327,1.32552E-2,-5.917E-4,0.004
34.700,2.52998E+1,2.58217E-4,1.054,-0.089,-0.227,1.32355E-2,-0.001,-0.003
34.800,2.52069E+1,2.65762E-4,1.038,-0.136,-0.432,1.30382E-2,-0.002,-0.005
34.900,2.52395E+1,2.57665E-4,1.021,-0.170,-0.637,1.28212E-2,-0.002,-0.008
35.000,2.52454E+1,2.63278E-4,1.007,-0.225,-1.104,1.26437E-2,-0.003,-0.014
35.100,2.52638E+1,2.63738E-4,0.983,-0.382,-1.475,1.23478E-2,-0.005,-0.019
35.200,2.52839E+1,2.65854E-4,0.941,-0.586,-1.239,1.18153E-2,-0.007,-0.016
35.300,2.52588E+1,2.64290E-4,0.858,-0.694,-0.349,1.07698E-2,-0.009,-0.004
35.400,2.53258E+1,2.69811E-4,0.781,-0.657,0.620,9.80332E-3,-0.008,0.008
35.500,2.52488E+1,2.63278E-4,0.727,-0.521,1.148,9.13267E-3,-0.007,0.014
35.600,2.52437E+1,2.69259E-4,0.677,-0.387,1.217,8.50147E-3,-0.005,0.015
35.700,2.52504E+1,2.63738E-4,0.649,-0.275,1.073,8.14642E-3,-0.003,0.013
35.800,2.52387E+1,2.71099E-4,0.627,-0.173,0.903,7.87027E-3,-0.002,0.011
35.900,2.52605E+1,2.66498E-4,0.613,-0.092,0.698,7.69275E-3,-0.001,0.009
36.000,2.52228E+1,2.65394E-4,0.609,-0.029,0.445,7.65330E-3,-3.616E-4,0.006
36.100,2.51902E+1,2.58401E-4,0.611,0.000,0.205,7.67302E-3,0.000,0.003
36.200,2.51868E+1,2.67510E-4,0.611,0.003,0.048,7.67302E-3,3.288E-5,6.027E-4
36.300,2.51793E+1,2.63278E-4,0.611,0.000,-0.004,7.67302E-3,0.000,-5.479E-5
36.400,2.52529E+1,2.58033E-4,0.611,0.000,-0.004,7.67302E-3,0.000,-5.479E-5
36.500,2.52421E+1,2.59781E-4,0.611,0.000,0.004,7.67302E-3,0.000,5.479E-5
36.600,2.53350E+1,2.63370E-4,0.611,0.000,0.009,7.67302E-3,0.000,1.096E-4
36.700,2.52739E+1,2.68983E-4,0.611,0.003,0.009,7.67302E-3,3.288E-5,1.096E-4
36.800,2.52630E+1,2.54812E-4,0.611,0.003,-9.248E-16,7.67302E-3,3.288E-5,-1.445E-17
36.900,2.52404E+1,2.65854E-4,0.613,0.003,-0.013,7.69275E-3,3.287E-5,-1.644E-4
37.000,2.52270E+1,2.72111E-4,0.611,0.000,-0.022,7.67302E-3,0.000,-2.740E-4
37.100,2.52571E+1,2.65670E-4,0.613,-0.003,-0.100,7.69275E-3,-3.287E-5,-0.001
37.200,2.52672E+1,2.72571E-4,0.611,-0.005,-0.314,7.67302E-3,-6.575E-5,-0.004
37.300,2.52906E+1,2.66222E-4,0.611,-0.052,-0.641,7.67302E-3,-6.575E-4,-0.008
37.400,2.52471E+1,2.63370E-4,0.609,-0.139,-0.886,7.65330E-3,-0.002,-0.011
37.500,2.51266E+1,2.55824E-4,0.583,-0.254,-0.790,7.31797E-3,-0.003,-0.010
37.600,2.52036E+1,2.66222E-4,0.556,-0.335,-0.380,6.98265E-3,-0.004,-0.005
37.700,2.52571E+1,2.70731E-4,0.512,-0.330,-0.004,6.43035E-3,-0.004,-5.479E-5
37.800,2.53124E+1,2.67878E-4,0.479,-0.291,-0.022,6.01612E-3,-0.004,-2.740E-4
37.900,2.52605E+1,2.67602E-4,0.462,-0.301,-0.275,5.79915E-3,-0.004,-0.003
38.000,2.52153E+1,2.62173E-4,0.432,-0.377,-0.231,5.42437E-3,-0.005,-0.003
38.100,2.52538E+1,2.65670E-4,0.379,-0.408,0.201,4.75372E-3,-0.005,0.003
38.200,2.52479E+1,2.57205E-4,0.336,-0.322,0.467,4.22115E-3,-0.004,0.006
38.300,2.52395E+1,2.64198E-4,0.313,-0.236,0.223,3.92527E-3,-0.003,0.003
38.400,2.52019E+1,2.56561E-4,0.305,-0.270,-0.100,3.82665E-3,-0.003,-0.001
38.500,2.52421E+1,2.64842E-4,0.269,-0.327,-0.031,3.37297E-3,-0.004,-3.835E-4
38.600,2.52178E+1,2.71743E-4,0.218,-0.291,0.096,2.74177E-3,-0.004,0.001
38.700,2.52421E+1,2.70179E-4,0.203,-0.233,-0.257,2.54452E-3,-0.003,-0.003
38.800,2.52554E+1,2.58125E-4,0.196,-0.306,-0.820,2.46562E-3,-0.004,-0.010
38.900,2.51567E+1,2.64474E-4,0.151,-0.466,-0.868,1.89360E-3,-0.006,-0.011
39.000,2.51734E+1,2.65670E-4,0.086,-0.550,-0.275,1.08487E-3,-0.007,-0.003
39.100,2.50772E+1,2.60517E-4,0.033,-0.511,0.371,4.14225E-4,-0.006,0.005
39.200,2.52144E+1,2.62358E-4,-0.016,-0.427,0.550,-1.97250E-4,-0.005,0.007
39.300,2.51943E+1,2.57757E-4,-0.053,-0.367,0.279,-6.70650E-4,-0.005,0.004
39.400,2.52111E+1,2.66406E-4,-0.083,-0.364,-0.105,-1.04543E-3,-0.005,-0.001
39.500,2.52069E+1,2.53708E-4,-0.119,-0.406,-0.380,-1.49910E-3,-0.005,-0.005
39.600,2.51751E+1,2.62450E-4,-0.168,-0.450,-0.541,-2.11058E-3,-0.006,-0.007
39.700,2.52580E+1,2.60609E-4,-0.212,-0.508,-0.707,-2.66288E-3,-0.006,-0.009
39.800,2.52546E+1,2.55732E-4,-0.261,-0.586,-0.855,-3.27435E-3,-0.007,-0.011
39.900,2.52421E+1,2.61989E-4,-0.331,-0.694,-0.742,-4.16198E-3,-0.009,-0.009
40.000,2.51843E+1,2.62542E-4,-0.401,-0.778,-0.192,-5.02988E-3,-0.010,-0.002
40.100,2.52714E+1,2.65578E-4,-0.489,-0.762,0.685,-6.13448E-3,-0.010,0.009
40.200,2.51994E+1,2.69627E-4,-0.570,-0.634,1.453,-7.16018E-3,-0.008,0.018
40.300,2.51592E+1,2.73491E-4,-0.619,-0.427,1.728,-7.77165E-3,-0.005,0.022
40.400,2.50755E+1,2.60425E-4,-0.650,-0.241,1.497,-8.16615E-3,-0.003,0.019
40.500,2.51090E+1,2.62358E-4,-0.664,-0.118,1.017,-8.34368E-3,-0.001,0.013
40.600,2.50797E+1,2.67142E-4,-0.669,-0.045,0.572,-8.40285E-3,-5.589E-4,0.007
40.700,2.50989E+1,2.65854E-4,-0.671,-0.013,0.266,-8.42258E-3,-1.644E-4,0.003
40.800,2.51408E+1,2.75700E-4,-0.671,-0.003,0.096,-8.42258E-3,-3.288E-5,0.001
40.900,2.50947E+1,2.60609E-4,-0.671,0.000,0.026,-8.42258E-3,0.000,3.288E-4
41.000,2.51676E+1,2.65946E-4,-0.671,0.000,0.009,-8.42258E-3,0.000,1.096E-4
41.100,2.50855E+1,2.67510E-4,-0.671,0.000,0.013,-8.42258E-3,0.000,1.644E-4
41.200,2.51399E+1,2.67142E-4,-0.671,0.003,0.013,-8.42258E-3,3.288E-5,1.644E-4
41.300,2.50822E+1,2.70087E-4,-0.671,0.005,-0.048,-8.42258E-3,6.575E-5,-6.027E-4
41.400,2.51550E+1,2.65210E-4,-0.669,0.003,-0.292,-8.40285E-3,3.287E-5,-0.004
41.500,2.51575E+1,2.67786E-4,-0.669,-0.029,-0.794,-8.40285E-3,-3.616E-4,-0.010
41.600,2.51642E+1,2.58217E-4,-0.671,-0.139,-1.331,-8.42258E-3,-0.002,-0.017
41.700,2.51425E+1,2.67326E-4,-0.686,-0.330,-1.453,-8.61983E-3,-0.004,-0.018
41.800,2.51065E+1,2.58769E-4,-0.735,-0.495,-0.903,-9.23130E-3,-0.006,-0.011
41.900,2.51232E+1,2.64566E-4,-0.803,-0.545,-0.057,-1.00795E-2,-0.007,-7.123E-4
42.000,2.51441E+1,2.56837E-4,-0.851,-0.466,0.458,-1.06910E-2,-0.006,0.006
42.100,2.51910E+1,2.61161E-4,-0.897,-0.393,0.436,-1.12630E-2,-0.005,0.005
42.200,2.51458E+1,2.55548E-4,-0.920,-0.372,0.135,-1.15589E-2,-0.005,0.002
42.300,2.50562E+1,2.55640E-4,-0.969,-0.377,-0.079,-1.21703E-2,-0.005,-9.863E-4
42.400,2.50763E+1,2.65026E-4,-1.002,-0.401,-0.201,-1.25846E-2,-0.005,-0.003
42.500,2.51316E+1,2.59229E-4,-1.041,-0.411,-0.292,-1.30777E-2,-0.005,-0.004
42.600,2.51107E+1,2.57481E-4,-1.089,-0.458,-0.262,-1.36694E-2,-0.006,-0.003
42.700,2.51215E+1,2.69627E-4,-1.129,-0.495,0.004,-1.41823E-2,-0.006,5.479E-5
42.800,2.50922E+1,2.57849E-4,-1.189,-0.474,0.292,-1.49318E-2,-0.006,0.004
42.900,2.50052E+1,2.64842E-4,-1.238,-0.393,0.122,-1.55433E-2,-0.005,0.002
43.000,2.50814E+1,2.63094E-4,-1.264,-0.385,-0.497,-1.58786E-2,-0.005,-0.006
43.100,2.49759E+1,2.63738E-4,-1.290,-0.511,-0.803,-1.61942E-2,-0.006,-0.010
43.200,2.49600E+1,2.68338E-4,-1.368,-0.654,-0.127,-1.71805E-2,-0.008,-0.002
43.300,2.48729E+1,2.63738E-4,-1.440,-0.605,1.104,-1.80878E-2,-0.008,0.014
43.400,2.48462E+1,2.65118E-4,-1.506,-0.367,1.850,-1.89163E-2,-0.005,0.023
43.500,2.49759E+1,2.66958E-4,-1.514,-0.136,1.597,-1.90149E-2,-0.002,0.020
43.600,2.48612E+1,2.61621E-4,-1.514,-0.013,0.838,-1.90149E-2,-1.644E-4,0.011
43.700,2.49483E+1,2.70915E-4,-1.514,0.000,0.144,-1.90149E-2,0.000,0.002
43.800,2.49508E+1,2.58033E-4,-1.514,0.000,-0.476,-1.90149E-2,0.000,-0.006
43.900,2.48118E+1,2.68430E-4,-1.514,-0.063,-1.152,-1.90149E-2,-7.890E-4,-0.014
44.000,2.49299E+1,2.65394E-4,-1.514,-0.236,-1.641,-1.90149E-2,-0.003,-0.021
44.100,2.49056E+1,2.69167E-4,-1.552,-0.456,-1.501,-1.94883E-2,-0.006,-0.019
44.200,2.48470E+1,2.60425E-4,-1.618,-0.592,-0.886,-2.03168E-2,-0.007,-0.011
44.300,2.48336E+1,2.70087E-4,-1.684,-0.607,-0.332,-2.11452E-2,-0.008,-0.004
44.400,2.47934E+1,2.60793E-4,-1.737,-0.615,-0.026,-2.18159E-2,-0.008,-3.288E-4
44.500,2.47683E+1,2.64934E-4,-1.797,-0.631,0.292,-2.25654E-2,-0.008,0.004
44.600,2.48026E+1,2.80576E-4,-1.874,-0.584,0.689,-2.35319E-2,-0.007,0.009
44.700,2.47365E+1,2.70547E-4,-1.926,-0.463,0.685,-2.41829E-2,-0.006,0.009
44.800,2.47399E+1,2.68338E-4,-1.959,-0.369,0.017,-2.45971E-2,-0.005,2.192E-4
44.900,2.46478E+1,2.68430E-4,-1.990,-0.435,-0.781,-2.49916E-2,-0.005,-0.010
45.000,2.46386E+1,2.61621E-4,-2.031,-0.602,-0.960,-2.55044E-2,-0.008,-0.012
45.100,2.46093E+1,2.70455E-4,-2.114,-0.699,-0.441,-2.65499E-2,-0.009,-0.006
45.200,2.45030E+1,2.71927E-4,-2.196,-0.681,0.031,-2.75756E-2,-0.009,3.835E-4
45.300,2.44963E+1,2.71375E-4,-2.245,-0.620,-0.070,-2.81870E-2,-0.008,-8.767E-4
45.400,2.44846E+1,2.70823E-4,-2.309,-0.662,-0.362,-2.89958E-2,-0.008,-0.005
45.500,2.44528E+1,2.72939E-4,-2.373,-0.759,-0.301,-2.98045E-2,-0.010,-0.004
45.600,2.43791E+1,2.74687E-4,-2.465,-0.759,0.017,-3.09485E-2,-0.010,2.192E-4
45.700,2.43356E+1,2.84257E-4,-2.545,-0.704,0.201,-3.19545E-2,-0.009,0.003
45.800,2.42084E+1,2.74227E-4,-2.593,-0.707,0.419,-3.25660E-2,-0.009,0.005
45.900,2.41456E+1,2.66682E-4,-2.667,-0.691,1.095,-3.34931E-2,-0.009,0.014
46.000,2.40736E+1,2.68522E-4,-2.766,-0.521,1.885,-3.47357E-2,-0.007,0.024
46.100,2.40318E+1,2.74964E-4,-2.787,-0.233,1.963,-3.49922E-2,-0.003,0.025
46.200,2.40067E+1,2.77908E-4,-2.787,-0.034,1.257,-3.49922E-2,-4.274E-4,0.016
46.300,2.39950E+1,2.61161E-4,-2.787,0.000,0.441,-3.49922E-2,0.000,0.006
46.400,2.39874E+1,2.60885E-4,-2.787,0.000,0.044,-3.49922E-2,0.000,5.479E-4
46.500,2.41180E+1,2.64198E-4,-2.787,-0.003,-0.017,-3.49922E-2,-3.288E-5,-2.192E-4
46.600,2.40410E+1,2.74411E-4,-2.787,-0.005,-0.009,-3.49922E-2,-6.575E-5,-1.096E-4
46.700,2.40879E+1,2.67234E-4,-2.788,-0.005,0.009,-3.50119E-2,-6.575E-5,1.096E-4
46.800,2.40636E+1,2.71927E-4,-2.788,-0.003,-0.039,-3.50119E-2,-3.287E-5,-4.931E-4
46.900,2.39790E+1,2.68246E-4,-2.788,0.000,-0.297,-3.50119E-2,0.000,-0.004
47.000,2.40803E+1,2.68154E-4,-2.788,-0.034,-0.798,-3.50119E-2,-4.274E-4,-0.010
47.100,2.40594E+1,2.61161E-4,-2.788,-0.152,-1.287,-3.50119E-2,-0.002,-0.016
47.200,2.40284E+1,2.64106E-4,-2.809,-0.330,-1.444,-3.52683E-2,-0.004,-0.018
47.300,2.39171E+1,2.66038E-4,-2.859,-0.476,-1.191,-3.58995E-2,-0.006,-0.015
47.400,2.38200E+1,2.55916E-4,-2.915,-0.576,-0.711,-3.66096E-2,-0.007,-0.009
47.500,2.38108E+1,2.70731E-4,-2.967,-0.620,-0.192,-3.72605E-2,-0.008,-0.002
47.600,2.36300E+1,2.63094E-4,-3.046,-0.613,0.279,-3.82468E-2,-0.008,0.004
47.700,2.35798E+1,2.61345E-4,-3.101,-0.555,0.576,-3.89371E-2,-0.007,0.007
47.800,2.36334E+1,2.56561E-4,-3.149,-0.474,0.633,-3.95486E-2,-0.006,0.008
47.900,2.35999E+1,2.67786E-4,-3.197,-0.414,0.445,-4.01404E-2,-0.005,0.006
48.000,2.35396E+1,2.52052E-4,-3.234,-0.374,0.118,-4.06138E-2,-0.005,0.001
48.100,2.34903E+1,2.58401E-4,-3.264,-0.387,-0.179,-4.09886E-2,-0.005,-0.002
48.200,2.33789E+1,2.62265E-4,-3.307,-0.429,-0.275,-4.15211E-2,-0.005,-0.003
48.300,2.33220E+1,2.72663E-4,-3.357,-0.466,-0.201,-4.21523E-2,-0.006,-0.003
48.400,2.32199E+1,2.62081E-4,-3.399,-0.461,-0.140,-4.26849E-2,-0.006,-0.002
48.500,2.33044E+1,2.61253E-4,-3.451,-0.476,-0.131,-4.33358E-2,-0.006,-0.002
48.600,2.31739E+1,2.61897E-4,-3.489,-0.503,-0.100,-4.38092E-2,-0.006,-0.001
48.700,2.30383E+1,2.58493E-4,-3.553,-0.503,0.061,-4.46179E-2,-0.006,7.671E-4
48.800,2.29362E+1,2.68707E-4,-3.599,-0.495,0.323,-4.51900E-2,-0.006,0.004
48.900,2.28985E+1,2.65670E-4,-3.643,-0.448,0.668,-4.57423E-2,-0.006,0.008
49.000,2.28156E+1,2.53248E-4,-3.696,-0.364,0.894,-4.64129E-2,-0.005,0.011
49.100,2.27939E+1,2.54352E-4,-3.724,-0.233,0.668,-4.67680E-2,-0.003,0.008
49.200,2.27027E+1,2.50028E-4,-3.735,-0.173,0.087,-4.69060E-2,-0.002,0.001
49.300,2.27211E+1,2.54260E-4,-3.743,-0.238,-0.406,-4.70047E-2,-0.003,-0.005
49.400,2.27805E+1,2.62081E-4,-3.781,-0.306,-0.497,-4.74781E-2,-0.004,-0.006
49.500,2.27043E+1,2.60793E-4,-3.822,-0.343,-0.345,-4.79909E-2,-0.004,-0.004
49.600,2.26742E+1,2.53432E-4,-3.841,-0.367,-0.087,-4.82276E-2,-0.005,-0.001
49.700,2.25043E+1,2.51592E-4,-3.889,-0.385,0.384,-4.88391E-2,-0.005,0.005
49.800,2.25076E+1,2.55180E-4,-3.933,-0.317,0.908,-4.93914E-2,-0.004,0.011
49.900,2.24583E+1,2.59321E-4,-3.960,-0.162,1.095,-4.97267E-2,-0.002,0.014
50.000,2.24256E+1,2.58125E-4,-3.960,-0.045,0.803,-4.97267E-2,-5.589E-4,0.010
50.100,2.24549E+1,2.50580E-4,-3.960,0.000,0.353,-4.97267E-2,0.000,0.004
50.200,2.24574E+1,2.61529E-4,-3.960,0.003,0.026,-4.97267E-2,3.288E-5,3.288E-4
50.300,2.23997E+1,2.55640E-4,-3.960,0.003,-0.249,-4.97267E-2,3.288E-5,-0.003
50.400,2.24700E+1,2.65302E-4,-3.958,-0.031,-0.511,-4.97070E-2,-3.945E-4,-0.006
50.500,2.24323E+1,2.64750E-4,-3.960,-0.115,-0.607,-4.97267E-2,-0.001,-0.008
50.600,2.23135E+1,2.60609E-4,-3.979,-0.186,-0.467,-4.99634E-2,-0.002,-0.006
50.700,2.22691E+1,2.58033E-4,-4.009,-0.207,-0.266,-5.03382E-2,-0.003,-0.003
50.800,2.24239E+1,2.60149E-4,-4.021,-0.220,-0.118,-5.04960E-2,-0.003,-0.001
50.900,2.22875E+1,2.68154E-4,-4.042,-0.241,0.105,-5.07524E-2,-0.003,0.001
51.000,2.22632E+1,2.59965E-4,-4.078,-0.223,0.384,-5.12061E-2,-0.003,0.005
51.100,2.21854E+1,2.57389E-4,-4.097,-0.141,0.445,-5.14428E-2,-0.002,0.006
51.200,2.22356E+1,2.61161E-4,-4.100,-0.089,0.201,-5.14822E-2,-0.001,0.003
51.300,2.21594E+1,2.62173E-4,-4.104,-0.107,-0.035,-5.15414E-2,-0.001,-4.383E-4
51.400,2.20749E+1,2.56469E-4,-4.123,-0.136,0.035,-5.17781E-2,-0.002,4.383E-4
51.500,2.20958E+1,2.61805E-4,-4.137,-0.115,0.279,-5.19557E-2,-0.001,0.004
51.600,2.20992E+1,2.55916E-4,-4.148,-0.060,0.401,-5.20937E-2,-7.561E-4,0.005
51.700,2.19787E+1,2.69627E-4,-4.148,-0.016,0.310,-5.20937E-2,-1.972E-4,0.004
51.800,2.19787E+1,2.51132E-4,-4.148,0.005,0.140,-5.20937E-2,6.575E-5,0.002
51.900,2.20707E+1,2.58769E-4,-4.147,0.005,0.022,-5.20740E-2,6.575E-5,2.740E-4
52.000,2.20732E+1,2.54444E-4,-4.147,0.003,-0.017,-5.20740E-2,3.288E-5,-2.192E-4
52.100,2.20088E+1,2.56008E-4,-4.147,0.000,-0.017,-5.20740E-2,0.000,-2.192E-4
52.200,2.20013E+1,2.68246E-4,-4.147,0.000,-0.004,-5.20740E-2,0.000,-5.479E-5
52.300,2.20523E+1,2.61161E-4,-4.147,-0.003,0.140,-5.20740E-2,-3.288E-5,0.002
52.400,2.20875E+1,2.65302E-4,-4.147,0.003,0.497,-5.20740E-2,3.287E-5,0.006
52.500,2.20992E+1,2.63370E-4,-4.148,0.081,0.947,-5.20937E-2,0.001,0.012
