Frequency (Hz),Correction Factor (dB)
11950.927734,-0.558639999999997
11956.311035,-0.595184000000003
11961.694336,-0.653717
11967.077637,-0.483542999999997
11972.460938,-0.476493999999988
11977.844238,-0.525092999999998
11983.227539,-0.258774000000003
11988.61084,-0.325775999999991
11993.994141,-0.233588999999995
11999.377441,-0.364424999999997
12004.760742,-0.415458999999998
12010.144043,-0.323609000000005
12015.527344,-0.467979999999997
12020.910645,-0.317024000000004
12026.293945,-0.262343999999999
12031.677246,-0.331085000000002
12037.060547,-0.129363999999995
12042.443848,-0.349654999999999
12047.827148,-0.388878000000005
12053.210449,-0.165680000000009
12058.59375,-0.158898000000008
12063.977051,-0.421936000000002
12069.360352,-0.351365000000001
12074.743652,-0.475684999999999
12080.126953,-0.435005000000004
12085.510254,-0.394134000000008
12090.893555,-0.385506000000007
12096.276855,-0.229088000000004
12101.660156,-0.476783999999995
12107.043457,-0.467261999999991
12112.426758,-0.395454999999998
12117.810059,-0.289146000000002
12123.193359,-0.368057000000007
12128.57666,-0.658196000000004
12133.959961,-0.474075999999997
12139.343262,-0.354911999999999
12144.726562,-0.302193000000003
12150.109863,-0.165817000000004
12155.493164,-0.398773999999989
12160.876465,-0.448441000000003
12166.259766,-0.479316000000011
12171.643066,-0.488197
12177.026367,-0.273827000000011
12182.409668,-0.291754999999995
12187.792969,-0.420058999999995
12193.17627,-0.593826000000007
12198.55957,-0.692101000000008
12203.942871,-0.695641000000009
12209.326172,-0.375992000000011
12214.709473,-0.370758000000009
12220.092773,-0.676978999999989
12225.476074,-0.688034000000002
12230.859375,-0.729110000000006
12236.242676,-0.712913
12241.625977,-0.522072000000009
12247.009277,-0.520103000000006
12252.392578,-0.653008
12257.775879,-0.478127000000001
12263.15918,-0.336274000000003
12268.54248,-0.285736
12273.925781,-0.29173999999999
12279.309082,-0.241691000000003
12284.692383,-0.489707999999993
12290.075684,-0.670203999999998
12295.458984,-0.564628000000013
12300.842285,-0.394722000000002
12306.225586,-0.399780000000007
12311.608887,-0.552138999999997
12316.992188,-0.390242999999998
12322.375488,-0.382225000000005
12327.758789,-0.434241999999998
12333.14209,-0.461838
12338.525391,-0.547752000000003
12343.908691,-0.580032000000003
12349.291992,-0.534271000000004
12354.675293,-0.567459
12360.058594,-0.628189000000006
12365.441895,-0.562247999999997
12370.825195,-0.64647699999999
12376.208496,-0.651100000000014
12381.591797,-0.206831999999991
12386.975098,-0.575592
12392.358398,-0.610175999999996
12397.741699,-0.737167
12403.125,-0.764114000000006
12408.508301,-0.787758000000011
12413.891602,-0.498374999999996
12419.274902,-0.587958999999998
12424.658203,-0.824698999999995
12430.041504,-0.833556999999999
12435.424805,-0.664314000000005
12440.808105,-0.921042999999997
12446.191406,-0.778105999999994
12451.574707,-0.777077000000006
12456.958008,-0.796539999999993
12462.341309,-0.926934000000003
12467.724609,-0.858185000000006
12473.10791,-0.689475999999999
12478.491211,-0.787284999999997
12483.874512,-0.739494999999991
12489.257812,-0.827269999999999
12494.641113,-0.714607999999998
12500.024414,-0.602845000000002
12505.407715,-0.644806000000003
12510.791016,-0.861755000000002
12516.174316,-0.670944000000006
12521.557617,-0.534355000000005
12526.940918,-0.576133000000013
12532.324219,-0.655190000000005
12537.70752,-0.438507000000001
12543.09082,-0.263206000000011
12548.474121,-0.413573999999997
12553.857422,-0.264601999999996
12559.240723,-0.510245999999995
12564.624023,-0.563507000000001
12570.007324,-0.469269000000011
12575.390625,-0.388779
12580.773926,-0.136368000000004
12586.157227,-0.149132000000009
12591.540527,-0.299957000000006
12596.923828,-0.222740000000002
12602.307129,0.0496370000000042
12607.69043,0.309784000000008
12613.07373,0.0964210000000065
12618.457031,0.190733999999992
12623.840332,0.271026000000006
12629.223633,0.318130000000011
12634.606934,0.424048999999997
12639.990234,0.466697000000011
12645.373535,0.874932000000001
12650.756836,0.821922000000001
12656.140137,1.255104
12661.523438,1.346917
12666.906738,1.238991
12672.290039,1.23659499999999
12677.67334,1.489395
12683.056641,1.35665900000001
12688.439941,1.24994599999999
12693.823242,1.90139000000001
12699.206543,2.28523300000001
12704.589844,2.33564
12709.973145,2.55461899999999
12715.356445,2.633506
12720.739746,2.880081
12726.123047,3.007873
12731.506348,2.993652
12736.889648,3.17832199999999
12742.272949,3.23992899999999
12747.65625,3.83665499999999
12753.039551,3.75756100000001
12758.422852,4.05703699999999
12763.806152,4.06111900000001
12769.189453,4.09461899999999
12774.572754,4.04954599999999
12779.956055,4.146531
12785.339355,4.427086
12790.722656,4.97132099999999
12796.105957,4.799424
12801.489258,4.90007
12806.872559,5.21983400000001
12812.255859,5.271439
12817.63916,5.277153
12823.022461,5.223511
12828.405762,5.304588
12833.789062,5.20628300000001
12839.172363,5.29890400000001
12844.555664,5.950036
12849.938965,5.89387500000001
12855.322266,5.94974499999999
12860.705566,5.999939
12866.088867,5.99578100000001
12871.472168,6.102043
12876.855469,6.202141
12882.23877,5.93097700000001
12887.62207,5.935784
12893.005371,6.17422499999999
12898.388672,6.29651600000001
12903.771973,5.99593400000001
12909.155273,6.015152
12914.538574,5.83757799999999
12919.921875,5.880157
12925.305176,6.06446800000001
12930.688477,6.295998
12936.071777,6.25496
12941.455078,6.40286999999999
12946.838379,6.464607
12952.22168,6.09452899999999
12957.60498,6.06755899999999
12962.988281,6.00956000000001
12968.371582,5.950997
12973.754883,5.99472
12979.138184,6.01936400000001
12984.521484,6.19875300000001
12989.904785,6.084931
12995.288086,5.721672
13000.671387,5.78028900000001
13006.054688,6.009956
13011.437988,6.01780700000001
13016.821289,6.03035
13022.20459,6.135178
13027.587891,5.972122
13032.971191,6.113281
13038.354492,6.07238
13043.737793,6.17398899999999
13049.121094,6.12031499999999
13054.504395,5.995987
13059.887695,6.14466900000001
13065.270996,6.229332
13070.654297,5.986199
13076.037598,6.239723
13081.420898,6.23519900000001
13086.804199,6.194153
13092.1875,6.362
13097.570801,6.286514
13102.954102,6.61674499999999
13108.337402,6.49848900000001
13113.720703,6.115685
13119.104004,6.19052099999999
13124.487305,6.36294600000001
13129.870605,6.35482
13135.253906,6.58088699999999
13140.637207,6.65456400000001
13146.020508,6.58717300000001
13151.403809,6.524483
13156.787109,6.45726000000001
13162.17041,6.45058400000001
13167.553711,6.466171
13172.937012,6.57524099999999
13178.320312,6.47792799999999
13183.703613,6.537026
13189.086914,6.480515
13194.470215,6.32334900000001
13199.853516,6.40632600000001
13205.236816,6.41568
13210.620117,6.43285300000001
13216.003418,6.377258
13221.386719,6.306832
13226.77002,6.622299
13232.15332,6.61756200000001
13237.536621,6.558639
13242.919922,6.329803
13248.303223,6.34631400000001
13253.686523,6.34526100000001
13259.069824,6.36982
13264.453125,6.45256000000001
13269.836426,6.56405699999999
13275.219727,6.394874
13280.603027,6.605797
13285.986328,6.412857
13291.369629,6.538719
13296.75293,6.276207
13302.13623,6.176925
13307.519531,6.323875
13312.902832,6.34963999999999
13318.286133,6.222954
13323.669434,6.22706599999999
13329.052734,6.00778200000001
13334.436035,6.215057
13339.819336,6.146171
13345.202637,5.988778
13350.585938,6.422355
13355.969238,6.39450099999999
13361.352539,6.621033
13366.73584,6.432739
13372.119141,6.54132100000001
13377.502441,6.421059
13382.885742,6.194191
13388.269043,6.406075
13393.652344,6.55540400000001
13399.035645,6.48242900000001
13404.418945,6.21476
13409.802246,6.389229
13415.185547,6.27428499999999
13420.568848,6.32795
13425.952148,6.44856299999999
13431.335449,6.164147
13436.71875,6.148056
13442.102051,5.84876300000001
13447.485352,5.83393799999999
13452.868652,6.13009700000001
13458.251953,6.338219
13463.635254,6.314277
13469.018555,6.32109899999999
13474.401855,6.646981
13479.785156,6.077682
13485.168457,5.74161500000001
13490.551758,6.022423
13495.935059,6.02584899999999
13501.318359,5.933426
13506.70166,6.01934
13512.084961,6.193893
13517.468262,6.224816
13522.851562,6.17662
13528.234863,6.01784500000001
13533.618164,5.91454400000001
13539.001465,5.918221
13544.384766,5.87127700000001
13549.768066,6.09382699999999
13555.151367,6.16214000000001
13560.534668,6.017685
13565.917969,6.21373700000001
13571.30127,5.912796
13576.68457,5.94354299999999
13582.067871,5.94137600000001
13587.451172,6.01647999999999
13592.834473,5.956818
13598.217773,6.052848
13603.601074,6.09877800000001
13608.984375,5.677032
13614.367676,5.808998
13619.750977,5.95061500000001
13625.134277,5.963776
13630.517578,6.032021
13635.900879,6.028671
13641.28418,6.12078100000001
13646.66748,6.194343
13652.050781,6.062004
13657.434082,6.005005
13662.817383,5.85140999999999
13668.200684,5.75756899999999
13673.583984,6.10739100000001
13678.967285,6.13916
13684.350586,6.12017100000001
13689.733887,6.136764
13695.117188,6.23524500000001
13700.500488,6.20475099999999
13705.883789,6.460549
13711.26709,6.136956
13716.650391,6.05959399999999
13722.033691,6.03215800000001
13727.416992,6.208229
13732.800293,6.38058500000001
13738.183594,6.39138
13743.566895,6.129677
13748.950195,6.38140899999999
13754.333496,6.30506899999999
13759.716797,6.15746999999999
13765.100098,6.24395800000001
13770.483398,6.51462599999999
13775.866699,6.968064
13781.25,6.992668
13786.633301,6.647217
13792.016602,6.62792999999999
13797.399902,6.643326
13802.783203,6.747681
13808.166504,6.757362
13813.549805,6.694778
13818.933105,6.460328
13824.316406,6.549561
13829.699707,6.73602299999999
13835.083008,6.73660200000001
13840.466309,6.63177499999999
13845.849609,6.877365
13851.23291,6.614929
13856.616211,6.40448000000001
13861.999512,6.700012
13867.382812,6.94605300000001
13872.766113,7.12831899999999
13878.149414,6.91838799999999
13883.532715,7.149529
13888.916016,7.185394
13894.299316,7.08667
13899.682617,7.190415
13905.065918,7.317131
13910.449219,6.94223100000001
13915.83252,6.45784
13921.21582,6.126144
13926.599121,6.597054
13931.982422,7.01924200000001
13937.365723,6.868888
13942.749023,7.123429
13948.132324,6.91381800000001
13953.515625,6.472015
13958.898926,6.57122099999999
13964.282227,6.853584
13969.665527,7.062989
13975.048828,7.43948399999999
13980.432129,7.338157
13985.81543,6.733529
13991.19873,6.69561800000001
13996.582031,7.194244
14001.965332,7.321853
14007.348633,7.08404499999999
14012.731934,7.26572400000001
14018.115234,7.416915
14023.498535,7.10713199999999
14028.881836,7.262581
14034.265137,7.57927700000001
14039.648438,7.281983
14045.031738,6.894485
14050.415039,7.36257900000001
14055.79834,7.379463
14061.181641,7.325431
14066.564941,7.11248000000001
14071.948242,6.96270799999999
14077.331543,6.99528500000001
14082.714844,6.52270499999999
14088.098145,6.45742
14093.481445,6.91862400000001
14098.864746,7.05368800000001
14104.248047,7.063492
14109.631348,7.21212
14115.014648,7.190246
14120.397949,7.048492
14125.78125,7.124855
14131.164551,7.02227000000001
14136.547852,6.939666
14141.931152,7.03466100000001
14147.314453,7.36245700000001
14152.697754,7.06667299999999
14158.081055,6.92312600000001
14163.464355,6.814781
14168.847656,6.83238300000001
14174.230957,6.63582600000001
14179.614258,6.699882
14184.997559,6.503608
14190.380859,6.40920300000001
14195.76416,6.453682
14201.147461,6.297608
14206.530762,6.44773099999999
14211.914062,6.37178
14217.297363,6.500648
14222.680664,6.30570999999999
14228.063965,6.38563600000001
14233.447266,6.244232
14238.830566,5.90770000000001
14244.213867,5.70986099999999
14249.597168,5.97431200000001
14254.980469,6.328003
14260.36377,6.584732
14265.74707,6.63504
14271.130371,6.514877
14276.513672,6.36067200000001
14281.896973,6.154526
14287.280273,6.265221
14292.663574,6.406837
14298.046875,6.19418999999999
14303.430176,5.92854300000001
14308.813477,6.13574300000001
14314.196777,6.059181
14319.580078,5.72006300000001
14324.963379,5.79506699999999
14330.34668,5.877045
14335.72998,5.43903399999999
14341.113281,5.429016
14346.496582,5.403931
14351.879883,5.41651200000001
14357.263184,5.51898900000001
14362.646484,5.37898300000001
14368.029785,5.679061
14373.413086,5.36460099999999
14378.796387,5.318794
14384.179688,5.74865699999999
14389.562988,5.338646
14394.946289,4.95268999999999
14400.32959,5.09728200000001
14405.712891,4.86996499999999
14411.096191,4.690567
14416.479492,4.94767
14421.862793,5.12338299999999
14427.246094,4.95948800000001
14432.629395,5.23189599999999
14438.012695,5.20446
14443.395996,4.77314799999999
14448.779297,4.68970499999999
14454.162598,4.693123
14459.545898,4.67952700000001
14464.929199,4.756286
14470.3125,4.63179
14475.695801,4.301186
14481.079102,4.632347
14486.462402,4.884636
14491.845703,4.434623
14497.229004,3.964455
14502.612305,4.066902
14507.995605,4.01997399999999
14513.378906,4.168938
14518.762207,4.270286
14524.145508,4.09627499999999
14529.528809,3.96244800000001
14534.912109,3.896812
14540.29541,4.36312099999999
14545.678711,3.883019
14551.062012,3.809906
14556.445312,3.54698999999999
14561.828613,3.066551
14567.211914,3.398117
14572.595215,3.48438299999999
14577.978516,3.649765
14583.361816,3.89335700000001
14588.745117,3.513809
14594.128418,2.92929799999999
14599.511719,2.676315
14604.89502,2.76515999999999
14610.27832,2.687439
14615.661621,2.78303500000001
14621.044922,2.891891
14626.428223,3.005616
14631.811523,2.864952
14637.194824,2.726364
14642.578125,2.73835699999999
14647.961426,2.881744
14653.344727,2.965408
14658.728027,2.904968
14664.111328,2.516136
14669.494629,2.802139
14674.87793,2.75104499999999
14680.26123,2.61535600000001
14685.644531,2.370041
14691.027832,2.763092
14696.411133,2.930222
14701.794434,2.721566
14707.177734,2.60406500000001
14712.561035,2.153588
14717.944336,1.76282500000001
14723.327637,1.743195
14728.710938,1.91931899999999
14734.094238,1.893501
14739.477539,1.73158199999999
14744.86084,1.840317
14750.244141,1.680649
14755.627441,1.34972400000001
14761.010742,1.64200600000001
14766.394043,1.786621
14771.777344,1.648301
14777.160645,1.617333
14782.543945,1.276696
14787.927246,0.999229999999997
14793.310547,1.619392
14798.693848,1.940628
14804.077148,2.02842
14809.460449,1.423256
14814.84375,1.47794300000001
14820.227051,1.38689500000001
14825.610352,1.17012800000001
14830.993652,1.448097
14836.376953,1.55841
14841.760254,1.459564
14847.143555,1.376121
14852.526855,1.37555
14857.910156,1.5598
14863.293457,1.632599
14868.676758,1.395668
14874.060059,1.265182
14879.443359,0.890525999999994
14884.82666,1.02171299999999
14890.209961,1.26580100000001
14895.593262,1.391777
14900.976562,1.05450400000001
14906.359863,0.868155999999999
14911.743164,0.512298999999999
14917.126465,0.485832000000002
14922.509766,0.527230000000003
14927.893066,0.493148999999988
14933.276367,0.924796999999998
14938.659668,1.617935
14944.042969,1.038246
14949.42627,0.432777000000002
14954.80957,0.313926000000009
14960.192871,0.706260999999998
14965.576172,0.686683000000002
14970.959473,0.567489999999992
14976.342773,0.856414999999998
14981.726074,0.891211999999996
14987.109375,0.706153000000001
14992.492676,0.232162000000002
14997.875977,-0.0609740000000016
15003.259277,-0.0418480000000017
15008.642578,-0.259376000000003
15014.025879,0.0875549999999947
15019.40918,-0.0212180000000046
15024.79248,-0.0366510000000062
15030.175781,0.52363600000001
15035.559082,0.160629
15040.942383,-0.100143000000003
15046.325684,0.329048
15051.708984,0.362853999999999
15057.092285,0.953049000000007
15062.475586,0.928933000000001
15067.858887,0.346968999999987
15073.242188,0.710647999999992
15078.625488,1.42442299999999
15084.008789,0.712197000000003
15089.39209,0.0660629999999998
15094.775391,-0.0653149999999982
15100.158691,-0.393623000000005
15105.541992,-0.313239999999993
15110.925293,-0.00835399999999709
15116.308594,0.39142600000001
15121.691895,-0.261497000000006
15127.075195,-0.452065000000005
15132.458496,-0.0432589999999919
15137.841797,-0.0788200000000074
15143.225098,-0.334534000000005
15148.608398,-0.0599210000000028
15153.991699,0.115234999999998
15159.375,-0.0998310000000089
15164.758301,0.450820000000007
15170.141602,0.148217000000002
15175.524902,-0.263244
15180.908203,0.0738290000000035
15186.291504,0.275406000000004
15191.674805,-0.824218000000002
15197.058105,-0.83557900000001
15202.441406,-0.178168999999997
15207.824707,-0.376923000000005
15213.208008,-0.0913010000000014
15218.591309,0.603049999999996
15223.974609,0.0425720000000069
15229.35791,-0.269401000000002
15234.741211,0.0884699999999867
15240.124512,-0.0667040000000014
15245.507812,-0.253508999999994
15250.891113,-0.518433000000002
15256.274414,-0.61103
15261.657715,-0.386604999999989
15267.041016,0.117203000000004
15272.424316,-0.106612999999996
15277.807617,-0.544815
15283.190918,-0.820381000000012
15288.574219,-0.250915000000006
15293.95752,-0.180754999999991
15299.34082,-0.394935000000004
15304.724121,-0.797730000000001
15310.107422,-0.422339999999991
15315.490723,-0.218222999999995
15320.874023,-0.414528000000004
15326.257324,-0.13261399999999
15331.640625,-0.0921089999999936
15337.023926,-0.371307999999999
15342.407227,-0.297317000000007
15347.790527,-0.304717999999994
15353.173828,-0.870643999999999
15358.557129,-0.473563999999996
15363.94043,-0.234016999999994
15369.32373,-0.721702999999991
15374.707031,-0.132514999999998
15380.090332,-0.53690300000001
15385.473633,-0.416184000000001
15390.856934,0.477767999999998
15396.240234,-0.935364000000007
15401.623535,-1.385536
15407.006836,0.0800930000000051
15412.390137,0.114273000000011
15417.773438,-0.553969999999993
15423.156738,-0.609474000000006
15428.540039,-1.047127
15433.92334,-1.055809
15439.306641,-0.698600999999997
15444.689941,-0.526924000000008
15450.073242,-0.673370000000006
15455.456543,-1.233902
15460.839844,-0.999351000000004
15466.223145,-0.553146999999996
15471.606445,-0.187607
15476.989746,-0.264731999999995
15482.373047,-0.0857090000000085
15487.756348,-0.440323000000006
15493.139648,-1.091774
15498.522949,-1.74464499999999
15503.90625,-2.06525500000001
15509.289551,-2.682907
15514.672852,-3.046921
15520.056152,-2.446091
15525.439453,-1.422821
15530.822754,-0.818519000000009
15536.206055,-0.850982999999999
15541.589355,-1.78611000000001
15546.972656,-1.057579
15552.355957,-1.37237499999999
15557.739258,-2.57654500000001
15563.122559,-2.62814299999999
15568.505859,-2.214226
15573.88916,-1.98925100000001
15579.272461,-2.49454499999999
15584.655762,-3.240059
15590.039062,-3.07281499999999
15595.422363,-3.272446
15600.805664,-3.079354
15606.188965,-3.72963700000001
15611.572266,-2.968895
15616.955566,-2.21938299999999
15622.338867,-3.165993
15627.722168,-3.54612700000001
15633.105469,-3.27045500000001
15638.48877,-3.634666
15643.87207,-4.402687
15649.255371,-3.451149
15654.638672,-3.10913100000001
15660.021973,-4.333061
15665.405273,-2.958962
15670.788574,-3.853172
15676.171875,-6.024323
15681.555176,-6.651535
15686.938477,-5.83414400000001
15692.321777,-5.078552
15697.705078,-4.44645
15703.088379,-5.54435700000001
15708.47168,-5.60083
15713.85498,-4.43493600000001
15719.238281,-5.692849
15724.621582,-7.73423699999999
15730.004883,-7.08319899999999
15735.388184,-5.485878
15740.771484,-4.940308
15746.154785,-4.88325500000001
15751.538086,-5.880867
15756.921387,-5.73176600000001
15762.304688,-5.96064
15767.687988,-6.544708
15773.071289,-6.84032500000001
15778.45459,-5.450722
15783.837891,-4.961601
15789.221191,-5.61261
15794.604492,-5.802094
15799.987793,-6.47707299999999
15805.371094,-5.786087
15810.754395,-5.006973
15816.137695,-4.801689
15821.520996,-4.937775
15826.904297,-7.006287
15832.287598,-7.35652999999999
15837.670898,-7.15924800000001
15843.054199,-5.916191
15848.4375,-5.773788
15853.820801,-8.135674
15859.204102,-9.18435600000001
15864.587402,-9.02125599999999
15869.970703,-9.38494899999999
15875.354004,-8.61013
15880.737305,-9.345795
15886.120605,-9.878525
15891.503906,-8.154533
15896.887207,-7.226792
15902.270508,-8.998909
15907.653809,-9.806404
15913.037109,-9.585228
15918.42041,-9.622704
15923.803711,-11.04599
15929.187012,-11.652214
15934.570312,-11.148689
15939.953613,-13.768303
15945.336914,-17.407364
15950.720215,-18.483627
15956.103516,-19.125351
15961.486816,-20.124412
15966.870117,-21.302467
15972.253418,-22.188973
15977.636719,-22.710678
15983.02002,-23.773003
15988.40332,-25.813949
15993.786621,-28.066246
15999.169922,-29.842293
16004.553223,-28.890701
16009.936523,-28.323227
16015.319824,-29.306977
16020.703125,-29.671776
16026.086426,-29.049057
16031.469727,-29.846847
16036.853027,-31.977204
16042.236328,-31.327019
16047.619629,-30.568573
16053.00293,-30.686691
16058.38623,-30.449455
16063.769531,-31.001778
16069.152832,-31.279663
16074.536133,-33.992798
16079.919434,-35.308014
16085.302734,-32.695114
16090.686035,-32.492981
16096.069336,-34.55574
16101.452637,-35.80574
16106.835938,-36.015808
16112.219238,-38.488518
16117.602539,-40.751053
16122.98584,-40.275833
16128.369141,-41.104141
16133.752441,-39.950722
16139.135742,-39.244118
16144.519043,-41.1613
16149.902344,-44.60115
16155.285645,-45.712501
16160.668945,-45.057968
16166.052246,-43.102623
16171.435547,-43.310775
16176.818848,-45.066383
16182.202148,-47.423874
16187.585449,-51.423493
16192.96875,-56.536224
16198.352051,-51.461251
16203.735352,-48.595199
16209.118652,-47.906327
16214.501953,-47.664658
16219.885254,-49.189118
16225.268555,-53.373848
16230.651855,-59.77684
16236.035156,-55.097611
16241.418457,-50.703507
16246.801758,-49.073013
16252.185059,-49.875923
16257.568359,-51.793403
16262.95166,-55.284843
16268.334961,-61.073196
16273.718262,-57.852753
16279.101562,-53.170684
16284.484863,-51.82164
16289.868164,-51.75354
16295.251465,-52.424599
16300.634766,-56.014229
16306.018066,-62.045059
16311.401367,-60.036552
16316.784668,-55.685555
16322.167969,-54.004608
16327.55127,-54.11116
16332.93457,-55.306198
16338.317871,-57.560226
16343.701172,-63.340866
16349.084473,-63.021683
16354.467773,-58.15908
16359.851074,-56.669495
16365.234375,-56.142876
16370.617676,-56.33876
16376.000977,-59.71328
16381.384277,-65.47509
16386.767578,-65.9729
16392.150879,-61.223938
16397.53418,-58.668427
16402.91748,-58.382912
16408.300781,-59.708062
16413.684082,-61.196862
16419.067383,-66.155319
16424.450684,-68.110404
16429.833984,-63.441773
16435.217285,-61.746643
16440.600586,-61.168991
16445.983887,-60.995438
16451.367188,-63.61914
16456.750488,-66.677773
16462.133789,-68.040352
16467.51709,-66.345566
16472.900391,-64.181923
16478.283691,-63.60463
16483.666992,-64.170174
16489.050293,-65.496795
16494.433594,-67.558899
16499.816895,-68.708206
16505.200195,-68.162117
16510.583496,-67.225182
16515.966797,-66.851104
16521.350098,-66.509056
16526.733398,-67.685066
16532.116699,-69.199333
16537.5,-69.76899
16542.883301,-69.808967
16548.266602,-68.733483
16553.649902,-68.2145
16559.033203,-68.558845
16564.416504,-68.728951
16569.799805,-69.926651
16575.183105,-71.02433
16580.566406,-70.209846
16585.949707,-68.821526
16591.333008,-68.161255
16596.716309,-67.910347
16602.099609,-69.051849
16607.48291,-70.191475
16612.866211,-71.514648
16618.249512,-70.833931
16623.632812,-69.887542
16629.016113,-69.085914
16634.399414,-69.477173
16639.782715,-70.52446
16645.166016,-70.874894
16650.549316,-72.819451
16655.932617,-71.836891
16661.315918,-70.431122
16666.699219,-70.598885
16672.08252,-70.558907
16677.46582,-70.475624
16682.849121,-70.579995
16688.232422,-70.854599
16693.615723,-70.976616
16698.999023,-70.165726
16704.382324,-68.971039
16709.765625,-69.394364
16715.148926,-69.642456
16720.532227,-69.549461
16725.915527,-69.024795
16731.298828,-69.231872
16736.682129,-69.527382
16742.06543,-70.00322
16747.44873,-69.891967
16752.832031,-69.515487
16758.215332,-69.548622
16763.598633,-70.100723
16768.981934,-70.249123
16774.365234,-70.545616
16779.748535,-71.033432
16785.131836,-71.029655
16790.515137,-71.20961
16795.898438,-71.136482
16801.281738,-71.568611
16806.665039,-72.429833
16812.04834,-71.801933
16817.431641,-72.063111
16822.814941,-72.395073
16828.198242,-72.524864
16833.581543,-72.210991
16838.964844,-72.256431
16844.348145,-72.219307
16849.731445,-71.243591
16855.114746,-71.248619
16860.498047,-71.746009
16865.881348,-71.932052
16871.264648,-70.745178
16876.647949,-69.920601
16882.03125,-70.449387
16887.414551,-70.583397
16892.797852,-70.388482
16898.181152,-70.533402
16903.564453,-70.871468
16908.947754,-71.648728
16914.331055,-71.943107
16919.714355,-71.752991
16925.097656,-71.81295
16930.480957,-72.535881
16935.864258,-73.052925
16941.247559,-73.011817
16946.630859,-72.864166
16952.01416,-73.764686
16957.397461,-73.376335
16962.780762,-71.763802
16968.164062,-70.639793
16973.547363,-70.807724
16978.930664,-71.67849
16984.313965,-71.609169
16989.697266,-71.089569
16995.080566,-72.806968
17000.463867,-73.306953
17005.847168,-72.426468
17011.230469,-72.909378
17016.61377,-72.364304
17021.99707,-72.312652
17027.380371,-74.122002
17032.763672,-74.40345
17038.146973,-74.657333
17043.530273,-74.369827
17048.913574,-74.401649
17054.296875,-73.030517
17059.680176,-72.826104
17065.063477,-73.860092
17070.446777,-74.389557
17075.830078,-73.999031
17081.213379,-73.493668
17086.59668,-72.981834
17091.97998,-72.708084
17097.363281,-73.211236
17102.746582,-72.633332
17108.129883,-71.969726
17113.513184,-72.398109
17118.896484,-73.091934
17124.279785,-73.302917
17129.663086,-71.828552
17135.046387,-71.425118
17140.429688,-71.850914
17145.812988,-71.455932
17151.196289,-71.111062
17156.57959,-71.169655
17161.962891,-71.017746
17167.346191,-70.407853
17172.729492,-69.883789
17178.112793,-69.965973
17183.496094,-69.870682
17188.879395,-69.889214
17194.262695,-69.115455
17199.645996,-70.039764
17205.029297,-71.642074
17210.412598,-70.92128
17215.795898,-70.510811
17221.179199,-70.947777
17226.5625,-71.247757
17231.945801,-70.664589
17237.329102,-70.289261
17242.712402,-71.149353
17248.095703,-72.520378
17253.479004,-73.334747
17258.862305,-72.578995
17264.245605,-72.038933
17269.628906,-72.000724
17275.012207,-70.957611
17280.395508,-70.901962
17285.778809,-71.147125
17291.162109,-70.46035
17296.54541,-69.859535
17301.928711,-71.809838
17307.312012,-72.162834
17312.695312,-71.998901
17318.078613,-72.157609
17323.461914,-72.462158
17328.845215,-72.799378
17334.228516,-73.27272
17339.611816,-72.310882
17344.995117,-72.27742
17350.378418,-72.202065
17355.761719,-71.742645
17361.14502,-70.713935
17366.52832,-70.848107
17371.911621,-70.752709
17377.294922,-71.199661
17382.678223,-70.674881
17388.061523,-69.659546
17393.444824,-68.741981
17398.828125,-69.419182
17404.211426,-69.219513
17409.594727,-68.323258
17414.978027,-69.869942
17420.361328,-69.769104
17425.744629,-68.933136
17431.12793,-68.477684
17436.51123,-68.025078
17441.894531,-68.43692
17447.277832,-68.654503
17452.661133,-69.190041
17458.044434,-69.399628
17463.427734,-69.773056
17468.811035,-69.624458
17474.194336,-69.252739
17479.577637,-68.892098
17484.960938,-69.727043
17490.344238,-69.906563
17495.727539,-71.038879
17501.11084,-71.697922
17506.494141,-71.501617
17511.877441,-71.638893
17517.260742,-70.975853
17522.644043,-70.244736
17528.027344,-70.226784
17533.410645,-70.093895
17538.793945,-69.729507
17544.177246,-68.731346
17549.560547,-68.337593
17554.943848,-68.142586
17560.327148,-68.264214
17565.710449,-68.771324
17571.09375,-68.199714
17576.477051,-68.549225
17581.860352,-69.413345
17587.243652,-69.283913
17592.626953,-69.110054
17598.010254,-69.218742
17603.393555,-69.193627
17608.776855,-70.178925
17614.160156,-71.019768
17619.543457,-71.301781
17624.926758,-70.741745
17630.310059,-70.12117
17635.693359,-69.885994
17641.07666,-69.269745
17646.459961,-69.581924
17651.843262,-69.04052
17657.226562,-69.405579
17662.609863,-69.124534
17667.993164,-68.745026
17673.376465,-68.916633
17678.759766,-69.006622
17684.143066,-68.917824
17689.526367,-69.217865
17694.909668,-69.215081
17700.292969,-69.233261
17705.67627,-69.857048
17711.05957,-71.044853
17716.442871,-70.642662
17721.826172,-70.800293
17727.209473,-70.847946
17732.592773,-71.226624
17737.976074,-71.052948
17743.359375,-71.553292
17748.742676,-70.878593
17754.125977,-71.196045
17759.509277,-71.239601
17764.892578,-70.550941
17770.275879,-70.648613
17775.65918,-71.266175
17781.04248,-71.254181
17786.425781,-70.605133
17791.809082,-70.281617
17797.192383,-69.711495
17802.575684,-69.559769
17807.958984,-68.565476
17813.342285,-68.638939
17818.725586,-68.235825
17824.108887,-67.912353
17829.492188,-68.207184
17834.875488,-67.442475
