Frequency (Hz)	Level (dB)
12613.073730	-74.810600
12618.457031	-73.904099
12623.840332	-73.579720
12629.223633	-72.766190
12634.606934	-71.117867
12639.990234	-72.335213
12645.373535	-73.516029
12650.756836	-72.549980
12656.140137	-75.097061
12661.523438	-75.340385
12666.906738	-75.223892
12672.290039	-73.649544
12677.673340	-73.814125
12683.056641	-73.480278
12688.439941	-74.284737
12693.823242	-74.566734
12699.206543	-74.740524
12704.589844	-76.774895
12709.973145	-75.613251
12715.356445	-73.579552
12720.739746	-73.802048
12726.123047	-74.293427
12731.506348	-74.502251
12736.889648	-73.836082
12742.272949	-74.973892
12747.656250	-78.904594
12753.039551	-77.176285
12758.422852	-76.609879
12763.806152	-74.837471
12769.189453	-73.954430
12774.572754	-72.525558
12779.956055	-74.781570
12785.339355	-75.196136
12790.722656	-75.514069
12796.105957	-74.104034
12801.489258	-73.120453
12806.872559	-74.165939
12812.255859	-75.092880
12817.639160	-73.611801
12823.022461	-73.222374
12828.405762	-74.738411
12833.789062	-75.653168
12839.172363	-77.243027
12844.555664	-75.170753
12849.938965	-74.949333
12855.322266	-74.825478
12860.705566	-74.131569
12866.088867	-73.039238
12871.472168	-75.155922
12876.855469	-74.157036
12882.238770	-73.590454
12887.622070	-74.818336
12893.005371	-74.293976
12898.388672	-75.204422
12903.771973	-75.186775
12909.155273	-76.652077
12914.538574	-76.384735
12919.921875	-76.757721
12925.305176	-74.979660
12930.688477	-74.935165
12936.071777	-75.475761
12941.455078	-74.838982
12946.838379	-76.590698
12952.221680	-74.099754
12957.604980	-74.382484
12962.988281	-74.432678
12968.371582	-73.258972
12973.754883	-74.091118
12979.138184	-76.437164
12984.521484	-75.726250
12989.904785	-74.641014
12995.288086	-75.153786
13000.671387	-74.876617
13006.054688	-73.492966
13011.437988	-73.154343
13016.821289	-74.723648
13022.204590	-76.151657
13027.587891	-78.243912
13032.971191	-76.881165
13038.354492	-76.852226
13043.737793	-77.363426
13049.121094	-75.710503
13054.504395	-74.336899
13059.887695	-73.407997
13065.270996	-74.212135
13070.654297	-75.291252
13076.037598	-74.114937
13081.420898	-74.067955
13086.804199	-74.902260
13092.187500	-75.994133
13097.570801	-77.390808
13102.954102	-76.228401
13108.337402	-75.541153
13113.720703	-76.209190
13119.104004	-76.902313
13124.487305	-77.707916
13129.870605	-76.700485
13135.253906	-75.075180
13140.637207	-74.228973
13146.020508	-74.535416
13151.403809	-76.402328
13156.787109	-77.106606
13162.170410	-76.327919
13167.553711	-75.189774
13172.937012	-74.094040
13178.320312	-74.899117
13183.703613	-76.630844
13189.086914	-75.533241
13194.470215	-73.594467
13199.853516	-74.892433
13205.236816	-76.241692
13210.620117	-76.142113
13216.003418	-76.650383
13221.386719	-77.505615
13226.770020	-76.663185
13232.153320	-76.321838
13237.536621	-75.163910
13242.919922	-76.240311
13248.303223	-77.496849
13253.686523	-75.251724
13259.069824	-75.293655
13264.453125	-76.707123
13269.836426	-75.610870
13275.219727	-74.098038
13280.603027	-75.652771
13285.986328	-77.127701
13291.369629	-76.631508
13296.752930	-76.587578
13302.136230	-75.842995
13307.519531	-76.813286
13312.902832	-75.713379
13318.286133	-75.068138
13323.669434	-75.776611
13329.052734	-76.586632
13334.436035	-77.226807
13339.819336	-77.014763
13345.202637	-78.093391
13350.585938	-78.341820
13355.969238	-78.929893
13361.352539	-77.510277
13366.735840	-76.237778
13372.119141	-75.090729
13377.502441	-76.103546
13382.885742	-78.591759
13388.269043	-76.288948
13393.652344	-74.852257
13399.035645	-76.432915
13404.418945	-77.427452
13409.802246	-75.478088
13415.185547	-75.785301
13420.568848	-77.535690
13425.952148	-76.316940
13431.335449	-74.746231
13436.718750	-74.932053
13442.102051	-76.185295
13447.485352	-77.041283
13452.868652	-78.575035
13458.251953	-77.337547
13463.635254	-77.118195
13469.018555	-77.712196
13474.401855	-77.902206
13479.785156	-77.887253
13485.168457	-77.889923
13490.551758	-77.870842
13495.935059	-78.291435
13501.318359	-78.358406
13506.701660	-77.484955
13512.084961	-76.374207
13517.468262	-74.592773
13522.851562	-74.772217
13528.234863	-75.587921
13533.618164	-75.635696
13539.001465	-75.477539
13544.384766	-77.792801
13549.768066	-78.689964
13555.151367	-79.551628
13560.534668	-79.872276
13565.917969	-78.283875
13571.301270	-78.508850
13576.684570	-77.430412
13582.067871	-74.963257
13587.451172	-74.238121
13592.834473	-75.885765
13598.217773	-78.082436
13603.601074	-79.095970
13608.984375	-78.352547
13614.367676	-77.227104
13619.750977	-76.656776
13625.134277	-76.930412
13630.517578	-75.847450
13635.900879	-78.543144
13641.284180	-77.601479
13646.667480	-77.674965
13652.050781	-79.063210
13657.434082	-76.787109
13662.817383	-77.152679
13668.200684	-78.639053
13673.583984	-79.533524
13678.967285	-79.329010
13684.350586	-77.555557
13689.733887	-76.215851
13695.117188	-77.357811
13700.500488	-77.190002
13705.883789	-75.940193
13711.267090	-76.313255
13716.650391	-78.048370
13722.033691	-77.530678
13727.416992	-76.970642
13732.800293	-75.896942
13738.183594	-75.245926
13743.566895	-78.468185
13748.950195	-77.891113
13754.333496	-77.652359
13759.716797	-78.863831
13765.100098	-79.399963
13770.483398	-79.360031
13775.866699	-76.347305
13781.250000	-76.614029
13786.633301	-77.998703
13792.016602	-77.540863
13797.399902	-79.264282
13802.783203	-79.678360
13808.166504	-79.405388
13813.549805	-77.460358
13818.933105	-77.423141
13824.316406	-77.705284
13829.699707	-77.568436
13835.083008	-77.788010
13840.466309	-78.291763
13845.849609	-79.459549
13851.232910	-79.878967
13856.616211	-78.384361
13861.999512	-76.664749
13867.382812	-77.064003
13872.766113	-77.689857
13878.149414	-78.649292
13883.532715	-79.877861
13888.916016	-78.346443
13894.299316	-78.921814
13899.682617	-78.413734
13905.065918	-78.157997
13910.449219	-79.299667
13915.832520	-80.100555
13921.215820	-80.966553
13926.599121	-79.434738
13931.982422	-79.299911
13937.365723	-79.307404
13942.749023	-77.891830
13948.132324	-77.513222
13953.515625	-78.649323
13958.898926	-78.176315
13964.282227	-79.422325
13969.665527	-80.374130
13975.048828	-77.020897
13980.432129	-76.936600
13985.815430	-78.883781
13991.198730	-80.028511
13996.582031	-79.126740
14001.965332	-78.558594
14007.348633	-78.165642
14012.731934	-77.689095
14018.115234	-77.913979
14023.498535	-81.369888
14028.881836	-79.292587
14034.265137	-77.647392
14039.648438	-79.259155
14045.031738	-81.409821
14050.415039	-78.700211
14055.798340	-78.655304
14061.181641	-77.332642
14066.564941	-79.369812
14071.948242	-79.866943
14077.331543	-79.512909
14082.714844	-80.320389
14088.098145	-80.896263
14093.481445	-79.365952
14098.864746	-77.939636
14104.248047	-78.406616
14109.631348	-78.310486
14115.014648	-79.483925
14120.397949	-81.198082
14125.781250	-80.101479
14131.164551	-78.998375
14136.547852	-79.600098
14141.931152	-79.604858
14147.314453	-77.969887
14152.697754	-79.729561
14158.081055	-79.994469
14163.464355	-80.572128
14168.847656	-80.553596
14174.230957	-81.011406
14179.614258	-80.661583
14184.997559	-79.198151
14190.380859	-79.178421
14195.764160	-80.792549
14201.147461	-81.401573
14206.530762	-80.457344
14211.914062	-80.148796
14217.297363	-80.622307
14222.680664	-79.172058
14228.063965	-79.965164
14233.447266	-80.197495
14238.830566	-80.428665
14244.213867	-80.475800
14249.597168	-80.964165
14254.980469	-79.502083
14260.363770	-79.295815
14265.747070	-79.807465
14271.130371	-79.568596
14276.513672	-78.657547
14281.896973	-77.397049
14287.280273	-79.537735
14292.663574	-80.097443
14298.046875	-79.531693
14303.430176	-78.113869
14308.813477	-77.923698
14314.196777	-78.825783
14319.580078	-79.709335
14324.963379	-77.600632
14330.346680	-78.615074
14335.729980	-80.567665
14341.113281	-80.557526
14346.496582	-79.203064
14351.879883	-79.198799
14357.263184	-80.342400
14362.646484	-81.902328
14368.029785	-82.386887
14373.413086	-81.835785
14378.796387	-80.598648
14384.179688	-82.459755
14389.562988	-83.240639
14394.946289	-82.236641
14400.329590	-80.361092
14405.712891	-79.338104
14411.096191	-82.189247
14416.479492	-81.605141
14421.862793	-80.675560
14427.246094	-80.473244
14432.629395	-80.844154
14438.012695	-80.886353
14443.395996	-79.893585
14448.779297	-79.672684
14454.162598	-81.127373
14459.545898	-81.043808
14464.929199	-81.770844
14470.312500	-82.041481
14475.695801	-81.464798
14481.079102	-81.364014
14486.462402	-81.428177
14491.845703	-81.608620
14497.229004	-79.853714
14502.612305	-79.958763
14507.995605	-80.229645
14513.378906	-81.118408
14518.762207	-80.452988
14524.145508	-79.429985
14529.528809	-78.912331
14534.912109	-78.925522
14540.295410	-80.965782
14545.678711	-80.967781
14551.062012	-81.280266
14556.445312	-80.172668
14561.828613	-79.987938
14567.211914	-80.311562
14572.595215	-81.042068
14577.978516	-81.873238
14583.361816	-81.379318
14588.745117	-81.320526
14594.128418	-81.649826
14599.511719	-81.372078
14604.895020	-80.457626
14610.278320	-82.023979
14615.661621	-82.877884
14621.044922	-81.012192
14626.428223	-80.935661
14631.811523	-81.305702
14637.194824	-80.075226
14642.578125	-80.880402
14647.961426	-81.817696
14653.344727	-82.141808
14658.728027	-82.083313
14664.111328	-81.324013
14669.494629	-82.318680
14674.877930	-81.143410
14680.261230	-81.717659
14685.644531	-81.790558
14691.027832	-81.535759
14696.411133	-82.137901
14701.794434	-81.856651
14707.177734	-82.171257
14712.561035	-82.160522
14717.944336	-82.110794
14723.327637	-81.040321
14728.710938	-79.270294
14734.094238	-80.419937
14739.477539	-81.219086
14744.860840	-81.147156
14750.244141	-81.939232
14755.627441	-82.059288
14761.010742	-81.900078
14766.394043	-83.549683
14771.777344	-81.906303
14777.160645	-80.986862
14782.543945	-82.081779
14787.927246	-81.311363
14793.310547	-81.946602
14798.693848	-83.169403
14804.077148	-84.060585
14809.460449	-83.659630
14814.843750	-81.633675
14820.227051	-81.957191
14825.610352	-81.988396
14830.993652	-82.985626
14836.376953	-82.180817
14841.760254	-81.780327
14847.143555	-82.595337
14852.526855	-82.922752
14857.910156	-80.917686
14863.293457	-82.378075
14868.676758	-82.501198
14874.060059	-82.195694
14879.443359	-81.917122
14884.826660	-81.949402
14890.209961	-82.289070
14895.593262	-84.030518
14900.976562	-84.587616
14906.359863	-83.292473
14911.743164	-83.477966
14917.126465	-83.460205
14922.509766	-83.152267
14927.893066	-81.671890
14933.276367	-82.622353
14938.659668	-82.954956
14944.042969	-82.229698
14949.426270	-81.999649
14954.809570	-82.007004
14960.192871	-82.464714
14965.576172	-81.401772
14970.959473	-81.336105
14976.342773	-83.007202
14981.726074	-82.448853
14987.109375	-82.560822
14992.492676	-82.908875
14997.875977	-81.152374
15003.259277	-81.399216
15008.642578	-81.268974
15014.025879	-83.015945
15019.409180	-83.343590
15024.792480	-82.119865
15030.175781	-81.177460
15035.559082	-82.177483
15040.942383	-83.172203
15046.325684	-83.936569
15051.708984	-83.235680
15057.092285	-84.477043
15062.475586	-84.882133
15067.858887	-82.799225
15073.242188	-82.532402
15078.625488	-84.504524
15084.008789	-83.730644
15089.392090	-84.093323
15094.775391	-83.454521
15100.158691	-81.408737
15105.541992	-82.120537
15110.925293	-82.955322
15116.308594	-85.169304
15121.691895	-83.733345
15127.075195	-82.609108
15132.458496	-84.154518
15137.841797	-83.774956
15143.225098	-83.025093
15148.608398	-82.876579
15153.991699	-83.250877
15159.375000	-81.880745
15164.758301	-82.316216
15170.141602	-83.127464
15175.524902	-82.384727
15180.908203	-83.715897
15186.291504	-84.844078
15191.674805	-82.759666
15197.058105	-83.735336
15202.441406	-83.156578
15207.824707	-82.556015
15213.208008	-83.317711
15218.591309	-84.114586
15223.974609	-83.862556
15229.357910	-83.607307
15234.741211	-85.014885
15240.124512	-85.092194
15245.507812	-86.067459
15250.891113	-86.200333
15256.274414	-85.261024
15261.657715	-84.612000
15267.041016	-84.496162
15272.424316	-84.243240
15277.807617	-83.925743
15283.190918	-84.123596
15288.574219	-83.538673
15293.957520	-84.104469
15299.340820	-83.173744
15304.724121	-81.476761
15310.107422	-83.418510
15315.490723	-84.284683
15320.874023	-83.255486
15326.257324	-84.504578
15331.640625	-85.083305
15337.023926	-85.699753
15342.407227	-84.684532
15347.790527	-84.237808
15353.173828	-85.344887
15358.557129	-86.082329
15363.940430	-84.460358
15369.323730	-84.797974
15374.707031	-85.226112
15380.090332	-84.970695
15385.473633	-86.494469
15390.856934	-87.173309
15396.240234	-84.344673
15401.623535	-83.259918
15407.006836	-85.921837
15412.390137	-86.831291
15417.773438	-84.815872
15423.156738	-84.941269
15428.540039	-84.871346
15433.923340	-83.252068
15439.306641	-83.839989
15444.689941	-84.959541
15450.073242	-84.919792
15455.456543	-83.920326
15460.839844	-84.868896
15466.223145	-85.027718
15471.606445	-85.280777
15476.989746	-85.643028
15482.373047	-85.036652
15487.756348	-85.502869
15493.139648	-86.859108
15498.522949	-86.955811
15503.906250	-87.192284
15509.289551	-85.428238
15514.672852	-84.736794
15520.056152	-86.705109
15525.439453	-87.277740
15530.822754	-86.133514
15536.206055	-87.745575
15541.589355	-86.247292
15546.972656	-85.514374
15552.355957	-86.086586
15557.739258	-86.222282
15563.122559	-86.578026
15568.505859	-86.288277
15573.889160	-86.357735
15579.272461	-88.321075
15584.655762	-88.944794
15590.039062	-87.881226
15595.422363	-87.780106
15600.805664	-88.024811
15606.188965	-88.477264
15611.572266	-88.191483
15616.955566	-89.576347
15622.338867	-88.974892
15627.722168	-88.341789
15633.105469	-88.685944
15638.488770	-89.906471
15643.872070	-89.906334
15649.255371	-90.345512
15654.638672	-91.388992
15660.021973	-91.350441
15665.405273	-90.231438
15670.788574	-90.776375
15676.171875	-91.282738
15681.555176	-91.262672
15686.938477	-92.430496
15692.321777	-92.587379
15697.705078	-91.942139
15703.088379	-92.169037
15708.471680	-93.305321
15713.854980	-93.305580
15719.238281	-92.424683
15724.621582	-92.938560
15730.004883	-93.790436
15735.388184	-92.760254
15740.771484	-92.636528
15746.154785	-93.517441
15751.538086	-93.101181
15756.921387	-92.171074
15762.304688	-93.283653
15767.687988	-93.218933
15773.071289	-92.846924
15778.454590	-93.326103
15783.837891	-93.206047
15789.221191	-93.202690
15794.604492	-93.218773
15799.987793	-93.097900
15805.371094	-92.670311
15810.754395	-92.740730
15816.137695	-92.932518
15821.520996	-92.585373
15826.904297	-93.143494
15832.287598	-92.770287
15837.670898	-92.938049
15843.054199	-93.452103
15848.437500	-94.579292
15853.820801	-94.726311
15859.204102	-96.212997
15864.587402	-96.999634
15869.970703	-97.626595
15875.354004	-97.665344
15880.737305	-97.970383
15886.120605	-98.370583
15891.503906	-97.425331
15896.887207	-96.735291
15902.270508	-97.817345
15907.653809	-98.394470
15913.037109	-97.397385
15918.420410	-98.042763
15923.803711	-100.133583
15929.187012	-100.709518
15934.570312	-101.087219
15939.953613	-103.329475
15945.336914	-105.722145
15950.720215	-106.781944
15956.103516	-108.198677
15961.486816	-109.706932
15966.870117	-110.330009
15972.253418	-111.338135
15977.636719	-112.856216
15983.020020	-114.370392
15988.403320	-116.168655
15993.786621	-118.304581
15999.169922	-119.596428
16004.553223	-119.101776
16009.936523	-119.040344
16015.319824	-119.753487
16020.703125	-120.215096
16026.086426	-120.263718
16031.469727	-120.885284
16036.853027	-122.208275
16042.236328	-122.330147
16047.619629	-121.588287
16053.002930	-122.471046
16058.386230	-123.277580
16063.769531	-123.622124
16069.152832	-124.255745
16074.536133	-125.692932
16079.919434	-126.370728
16085.302734	-125.568901
16090.686035	-125.811806
16096.069336	-126.992096
16101.452637	-128.574203
16106.835938	-129.221893
16112.219238	-131.427292
16117.602539	-133.033325
16122.985840	-131.859970
16128.369141	-131.310928
16133.752441	-132.072342
16139.135742	-132.782013
16144.519043	-134.768188
16149.902344	-138.247528
16155.285645	-138.674423
16160.668945	-138.089401
16166.052246	-137.004059
16171.435547	-136.852966
16176.818848	-138.229965
16182.202148	-140.557968
16187.585449	-145.013535
16192.968750	-150.996002
16198.352051	-145.802628
16203.735352	-142.257614
16209.118652	-141.502686
16214.501953	-141.351685
16219.885254	-142.871735
16225.268555	-147.264969
16230.651855	-153.560730
16236.035156	-149.222748
16241.418457	-145.260056
16246.801758	-143.707809
16252.185059	-144.137314
16257.568359	-145.656265
16262.951660	-149.234558
16268.334961	-155.515564
16273.718262	-152.005692
16279.101562	-147.705032
16284.484863	-146.562881
16289.868164	-146.189056
16295.251465	-147.111603
16300.634766	-150.653717
16306.018066	-156.970657
16311.401367	-155.146179
16316.784668	-150.576401
16322.167969	-148.526871
16327.551270	-148.516266
16332.934570	-149.805069
16338.317871	-152.591003
16343.701172	-158.330139
16349.084473	-157.985703
16354.467773	-152.874664
16359.851074	-151.159317
16365.234375	-150.852936
16370.617676	-151.270584
16376.000977	-154.246094
16381.384277	-159.785690
16386.767578	-160.680908
16392.150879	-155.881409
16397.534180	-153.525040
16402.917480	-153.144104
16408.300781	-154.151688
16413.684082	-156.232285
16419.067383	-160.898926
16424.450684	-162.661407
16429.833984	-158.219498
16435.217285	-156.226532
16440.600586	-155.903625
16445.983887	-155.998383
16451.367188	-158.141296
16456.750488	-161.094437
16462.133789	-162.693695
16467.517090	-160.509903
16472.900391	-158.554092
16478.283691	-158.300629
16483.666992	-158.928513
16489.050293	-160.231674
16494.433594	-162.443680
16499.816895	-162.754227
16505.200195	-162.281113
16510.583496	-161.558426
16515.966797	-161.336700
16521.350098	-161.185425
16526.733398	-162.083069
16532.116699	-163.834366
16537.500000	-164.536850
16542.883301	-164.525970
16548.266602	-163.298279
16553.649902	-162.601120
16559.033203	-163.026199
16564.416504	-163.410767
16569.799805	-164.539078
16575.183105	-165.432373
16580.566406	-164.515396
16585.949707	-163.469315
16591.333008	-162.932846
16596.716309	-162.337143
16602.099609	-163.268402
16607.482910	-164.512558
16612.866211	-165.871414
16618.249512	-165.107620
16623.632812	-164.315536
16629.016113	-163.519073
16634.399414	-163.599945
16639.782715	-164.101395
16645.166016	-165.215546
16650.549316	-167.363602
16655.932617	-166.200378
16661.315918	-164.950989
16666.699219	-164.920380
16672.082520	-164.778763
16677.465820	-164.858505
16682.849121	-165.118546
16688.232422	-165.076050
16693.615723	-165.010010
16698.999023	-164.475357
16704.382324	-163.711807
16709.765625	-164.041260
16715.148926	-164.125015
16720.532227	-163.821487
16725.915527	-163.323257
16731.298828	-163.427261
16736.682129	-163.546951
16742.065430	-164.140656
16747.448730	-164.263168
16752.832031	-163.926254
16758.215332	-163.737778
16763.598633	-164.265289
16768.981934	-164.487503
16774.365234	-165.170242
16779.748535	-165.427246
16785.131836	-165.188171
16790.515137	-165.358292
16795.898438	-165.402527
16801.281738	-165.988846
16806.665039	-166.382248
16812.048340	-165.632217
16817.431641	-165.772507
16822.814941	-166.563278
16828.198242	-167.014053
16833.581543	-166.485794
16838.964844	-165.920471
16844.348145	-165.827057
16849.731445	-164.967163
16855.114746	-164.792755
16860.498047	-165.136108
16865.881348	-165.563690
16871.264648	-164.892639
16876.647949	-164.127731
16882.031250	-164.101700
16887.414551	-164.517471
16892.797852	-164.457108
16898.181152	-164.404999
16903.564453	-164.783585
16908.947754	-165.385300
16914.331055	-165.655090
16919.714355	-165.907440
16925.097656	-165.524689
16930.480957	-165.791504
16935.864258	-166.510513
16941.247559	-166.392715
16946.630859	-166.506744
16952.014160	-166.871597
16957.397461	-166.353119
16962.780762	-165.358643
16968.164062	-164.216644
16973.547363	-164.322403
16978.930664	-165.382050
16984.313965	-164.969589
16989.697266	-164.982086
16995.080566	-165.713104
17000.463867	-165.969757
17005.847168	-165.830383
17011.230469	-166.240311
17016.613770	-166.240250
17021.997070	-166.198547
17027.380371	-167.388367
17032.763672	-167.927078
17038.146973	-167.931244
17043.530273	-167.740173
17048.913574	-168.117996
17054.296875	-167.472549
17059.680176	-167.073624
17065.063477	-167.901825
17070.446777	-168.178925
17075.830078	-167.802734
17081.213379	-166.940964
17086.596680	-166.071289
17091.979980	-165.902191
17097.363281	-166.777390
17102.746582	-166.539551
17108.129883	-165.982864
17113.513184	-166.021591
17118.896484	-166.343277
17124.279785	-166.444641
17129.663086	-166.057495
17135.046387	-165.292191
17140.429688	-165.402603
17145.812988	-165.608749
17151.196289	-165.172028
17156.579590	-164.496414
17161.962891	-164.239578
17167.346191	-164.266129
17172.729492	-163.968155
17178.112793	-163.808319
17183.496094	-164.175598
17188.879395	-164.274643
17194.262695	-163.392166
17199.645996	-164.037872
17205.029297	-165.056396
17210.412598	-164.192474
17215.795898	-164.189499
17221.179199	-164.877640
17226.562500	-165.326019
17231.945801	-165.445389
17237.329102	-165.149033
17242.712402	-165.499451
17248.095703	-166.254272
17253.479004	-166.139221
17258.862305	-165.807953
17264.245605	-165.851196
17269.628906	-166.057632
17275.012207	-165.569504
17280.395508	-165.410385
17285.778809	-165.444214
17291.162109	-164.622757
17296.545410	-164.508896
17301.928711	-166.326691
17307.312012	-166.283417
17312.695312	-166.033096
17318.078613	-166.871964
17323.461914	-167.271667
17328.845215	-167.264435
17334.228516	-167.567535
17339.611816	-167.103012
17344.995117	-167.074661
17350.378418	-166.710083
17355.761719	-166.315353
17361.145020	-165.161819
17366.528320	-165.004639
17371.911621	-165.206833
17377.294922	-166.013260
17382.678223	-165.675507
17388.061523	-164.372757
17393.444824	-163.845657
17398.828125	-164.520859
17404.211426	-164.243713
17409.594727	-163.526398
17414.978027	-164.656021
17420.361328	-164.546112
17425.744629	-164.088943
17431.127930	-163.915665
17436.511230	-163.557144
17441.894531	-163.813370
17447.277832	-163.901657
17452.661133	-164.462143
17458.044434	-164.847351
17463.427734	-164.538910
17468.811035	-164.554916
17474.194336	-164.784668
17479.577637	-164.432053
17484.960938	-165.089111
17490.344238	-165.249054
17495.727539	-166.526794
17501.110840	-167.104645
17506.494141	-167.079788
17511.877441	-167.054581
17517.260742	-166.688599
17522.644043	-165.680374
17528.027344	-165.818848
17533.410645	-165.824646
17538.793945	-165.427795
17544.177246	-164.918945
17549.560547	-164.232040
17554.943848	-164.321396
17560.327148	-164.337769
17565.710449	-164.666595
17571.093750	-164.037811
17576.477051	-164.306320
17581.860352	-165.092743
17587.243652	-165.307053
17592.626953	-165.128876
17598.010254	-165.207748
17603.393555	-165.265427
17608.776855	-165.843018
17614.160156	-166.407013
17619.543457	-167.311844
17624.926758	-167.224701
17630.310059	-166.345535
17635.693359	-166.001938
17641.076660	-165.559738
17646.459961	-166.057312
17651.843262	-165.581085
17657.226562	-165.494217
17662.609863	-165.183975
17667.993164	-165.017807
17673.376465	-165.143356
17678.759766	-165.115631
17684.143066	-165.238205
17689.526367	-165.427994
17694.909668	-165.104523
17700.292969	-165.491547
17705.676270	-166.307709
17711.059570	-167.414871
17716.442871	-167.421799
17721.826172	-167.423660
17727.209473	-167.225281
17732.592773	-167.531693
17737.976074	-167.665985
17743.359375	-168.375748
17748.742676	-167.847183
17754.125977	-167.658615
17759.509277	-167.669098
17764.892578	-167.312820
17770.275879	-167.519333
17775.659180	-168.049927
17781.042480	-167.854523
17786.425781	-167.262680
17791.809082	-166.836716
17797.192383	-166.336655
17802.575684	-166.315369
17807.958984	-165.358414
17813.342285	-165.627213
17818.725586	-165.241028
17824.108887	-164.773590
17829.492188	-164.827530
17834.875488	-164.380768
17840.258789	-164.703766
17845.642090	-165.127716
17851.025391	-164.285980
17856.408691	-164.341476
17861.791992	-164.661713
17867.175293	-164.054871
17872.558594	-164.175674
17877.941895	-163.791626
17883.325195	-163.715622
17888.708496	-164.133118
17894.091797	-164.993256
17899.475098	-164.677170
17904.858398	-165.256699
17910.241699	-165.239746
17915.625000	-164.765686
17921.008301	-165.084717
17926.391602	-165.182968
17931.774902	-165.672852
17937.158203	-166.117477
17942.541504	-165.655991
17947.924805	-165.294937
17953.308105	-165.281799
17958.691406	-165.525635
17964.074707	-165.035858
17969.458008	-165.481003
17974.841309	-165.259811
17980.224609	-165.311813
17985.607910	-166.106033
17990.991211	-165.403336
17996.374512	-165.427719
18001.757812	-166.597977
18007.141113	-167.174805
18012.524414	-166.904633
18017.907715	-167.431808
18023.291016	-167.332977
18028.674316	-167.268570
18034.057617	-167.173492
18039.440918	-166.419373
18044.824219	-166.571716
18050.207520	-167.147110
18055.590820	-166.858475
18060.974121	-165.977997
18066.357422	-165.319122
18071.740723	-165.751526
18077.124023	-164.430389
18082.507324	-163.591461
18087.890625	-163.869568
18093.273926	-163.520981
18098.657227	-164.247482
18104.040527	-164.728363
18109.423828	-164.518814
18114.807129	-163.926910
18120.190430	-164.326035
18125.573730	-164.442856
18130.957031	-164.576019
18136.340332	-164.568405
18141.723633	-164.510559
18147.106934	-164.080460
18152.490234	-164.116577
18157.873535	-164.928452
18163.256836	-165.285461
18168.640137	-164.474945
18174.023438	-165.002563
18179.406738	-165.903000
18184.790039	-167.242630
18190.173340	-167.602219
18195.556641	-167.552887
18200.939941	-167.024124
18206.323242	-167.902710
18211.706543	-167.974045
18217.089844	-166.642166
18222.473145	-166.066315
18227.856445	-165.453247
18233.239746	-165.336426
18238.623047	-164.855347
18244.006348	-164.683533
18249.389648	-164.704376
18254.772949	-164.790939
18260.156250	-164.247314
18265.539551	-163.196228
18270.922852	-163.627518
18276.306152	-164.349167
18281.689453	-164.716385
18287.072754	-164.939117
18292.456055	-165.454529
18297.839355	-166.050827
18303.222656	-166.172684
18308.605957	-165.251144
18313.989258	-166.095047
18319.372559	-166.990234
18324.755859	-166.723740
18330.139160	-166.427780
18335.522461	-166.012924
18340.905762	-164.491196
18346.289062	-164.372101
18351.672363	-164.565536
18357.055664	-164.645859
18362.438965	-164.180389
18367.822266	-164.800903
18373.205566	-165.434631
18378.588867	-165.344666
18383.972168	-165.436584
18389.355469	-165.692657
18394.738770	-165.609665
18400.122070	-166.223618
18405.505371	-167.378876
18410.888672	-167.512070
18416.271973	-167.563339
18421.655273	-167.041245
18427.038574	-167.373123
18432.421875	-166.824478
18437.805176	-167.187302
18443.188477	-167.438568
18448.571777	-167.615631
18453.955078	-168.046814
18459.338379	-167.335815
18464.721680	-167.171310
18470.104980	-166.822021
18475.488281	-166.509689
18480.871582	-166.657684
18486.254883	-166.861786
18491.638184	-166.856369
18497.021484	-167.129395
18502.404785	-167.101685
18507.788086	-166.337692
18513.171387	-166.136154
18518.554688	-165.968185
18523.937988	-165.474289
18529.321289	-164.616089
18534.704590	-164.454880
18540.087891	-164.295746
18545.471191	-164.133667
18550.854492	-164.292801
18556.237793	-164.629105
18561.621094	-164.665909
18567.004395	-164.376862
18572.387695	-163.703506
18577.770996	-164.081833
18583.154297	-165.393661
18588.537598	-164.874908
18593.920898	-164.432709
18599.304199	-164.883194
18604.687500	-165.623230
18610.070801	-165.390121
18615.454102	-164.933258
18620.837402	-165.343781
18626.220703	-166.373505
18631.604004	-166.023361
18636.987305	-165.372910
18642.370605	-165.077637
18647.753906	-165.019653
18653.137207	-165.228043
18658.520508	-165.223083
18663.903809	-164.723450
18669.287109	-165.668579
18674.670410	-165.499313
18680.053711	-165.726089
18685.437012	-166.430420
18690.820312	-166.807755
18696.203613	-166.773224
18701.586914	-167.657364
18706.970215	-167.929794
18712.353516	-167.241882
18717.736816	-167.385361
18723.120117	-167.398483
18728.503418	-166.710403
18733.886719	-166.336334
18739.270020	-165.706802
18744.653320	-165.924896
18750.036621	-166.003830
18755.419922	-166.010635
18760.803223	-165.062347
18766.186523	-164.637863
18771.569824	-164.953323
18776.953125	-164.762070
18782.336426	-164.281540
18787.719727	-164.082169
18793.103027	-164.862793
18798.486328	-164.835419
18803.869629	-164.922028
18809.252930	-164.286453
18814.636230	-164.132019
18820.019531	-163.936798
18825.402832	-163.586517
18830.786133	-164.308853
18836.169434	-164.681610
18841.552734	-164.479599
18846.936035	-164.646820
18852.319336	-164.779846
18857.702637	-164.090027
18863.085938	-164.302399
18868.469238	-165.414383
18873.852539	-166.251083
18879.235840	-166.957443
