Frequency (Hz)	Level (dB)
12591.540527	-70.772095
12596.923828	-72.061638
12602.307129	-73.464546
12607.690430	-74.720978
12613.073730	-74.907021
12618.457031	-74.094833
12623.840332	-73.850746
12629.223633	-73.084320
12634.606934	-71.541916
12639.990234	-72.801910
12645.373535	-74.390961
12650.756836	-73.371902
12656.140137	-76.352165
12661.523438	-76.687302
12666.906738	-76.462883
12672.290039	-74.886139
12677.673340	-75.303520
12683.056641	-74.836937
12688.439941	-75.534683
12693.823242	-76.468124
12699.206543	-77.025757
12704.589844	-79.110535
12709.973145	-78.167870
12715.356445	-76.213058
12720.739746	-76.682129
12726.123047	-77.301300
12731.506348	-77.495903
12736.889648	-77.014404
12742.272949	-78.213821
12747.656250	-82.741249
12753.039551	-80.933846
12758.422852	-80.666916
12763.806152	-78.898590
12769.189453	-78.049049
12774.572754	-76.575104
12779.956055	-78.928101
12785.339355	-79.623222
12790.722656	-80.485390
12796.105957	-78.903458
12801.489258	-78.020523
12806.872559	-79.385773
12812.255859	-80.364319
12817.639160	-78.888954
12823.022461	-78.445885
12828.405762	-80.042999
12833.789062	-80.859451
12839.172363	-82.541931
12844.555664	-81.120789
12849.938965	-80.843208
12855.322266	-80.775223
12860.705566	-80.131508
12866.088867	-79.035019
12871.472168	-81.257965
12876.855469	-80.359177
12882.238770	-79.521431
12887.622070	-80.754120
12893.005371	-80.468201
12898.388672	-81.500938
12903.771973	-81.182709
12909.155273	-82.667229
12914.538574	-82.222313
12919.921875	-82.637878
12925.305176	-81.044128
12930.688477	-81.231163
12936.071777	-81.730721
12941.455078	-81.241852
12946.838379	-83.055305
12952.221680	-80.194283
12957.604980	-80.450043
12962.988281	-80.442238
12968.371582	-79.209969
12973.754883	-80.085838
12979.138184	-82.456528
12984.521484	-81.925003
12989.904785	-80.725945
12995.288086	-80.875458
13000.671387	-80.656906
13006.054688	-79.502922
13011.437988	-79.172150
13016.821289	-80.753998
13022.204590	-82.286835
13027.587891	-84.216034
13032.971191	-82.994446
13038.354492	-82.924606
13043.737793	-83.537415
13049.121094	-81.830818
13054.504395	-80.332886
13059.887695	-79.552666
13065.270996	-80.441467
13070.654297	-81.277451
13076.037598	-80.354660
13081.420898	-80.303154
13086.804199	-81.096413
13092.187500	-82.356133
13097.570801	-83.677322
13102.954102	-82.845146
13108.337402	-82.039642
13113.720703	-82.324875
13119.104004	-83.092834
13124.487305	-84.070862
13129.870605	-83.055305
13135.253906	-81.656067
13140.637207	-80.883537
13146.020508	-81.122589
13151.403809	-82.926811
13156.787109	-83.563866
13162.170410	-82.778503
13167.553711	-81.655945
13172.937012	-80.669281
13178.320312	-81.377045
13183.703613	-83.167870
13189.086914	-82.013756
13194.470215	-79.917816
13199.853516	-81.298759
13205.236816	-82.657372
13210.620117	-82.574966
13216.003418	-83.027641
13221.386719	-83.812447
13226.770020	-83.285484
13232.153320	-82.939400
13237.536621	-81.722549
13242.919922	-82.570114
13248.303223	-83.843163
13253.686523	-81.596985
13259.069824	-81.663475
13264.453125	-83.159683
13269.836426	-82.174927
13275.219727	-80.492912
13280.603027	-82.258568
13285.986328	-83.540558
13291.369629	-83.170227
13296.752930	-82.863785
13302.136230	-82.019920
13307.519531	-83.137161
13312.902832	-82.063019
13318.286133	-81.291092
13323.669434	-82.003677
13329.052734	-82.594414
13334.436035	-83.441864
13339.819336	-83.160934
13345.202637	-84.082169
13350.585938	-84.764175
13355.969238	-85.324394
13361.352539	-84.131310
13366.735840	-82.670517
13372.119141	-81.632050
13377.502441	-82.524605
13382.885742	-84.785950
13388.269043	-82.695023
13393.652344	-81.407661
13399.035645	-82.915344
13404.418945	-83.642212
13409.802246	-81.867317
13415.185547	-82.059586
13420.568848	-83.863640
13425.952148	-82.765503
13431.335449	-80.910378
13436.718750	-81.080109
13442.102051	-82.034058
13447.485352	-82.875221
13452.868652	-84.705132
13458.251953	-83.675766
13463.635254	-83.432472
13469.018555	-84.033295
13474.401855	-84.549187
13479.785156	-83.964935
13485.168457	-83.631538
13490.551758	-83.893265
13495.935059	-84.317284
13501.318359	-84.291832
13506.701660	-83.504295
13512.084961	-82.568100
13517.468262	-80.817589
13522.851562	-80.948837
13528.234863	-81.605766
13533.618164	-81.550240
13539.001465	-81.395760
13544.384766	-83.664078
13549.768066	-84.783791
13555.151367	-85.713768
13560.534668	-85.889961
13565.917969	-84.497612
13571.301270	-84.421646
13576.684570	-83.373955
13582.067871	-80.904633
13587.451172	-80.254601
13592.834473	-81.842583
13598.217773	-84.135284
13603.601074	-85.194748
13608.984375	-84.029579
13614.367676	-83.036102
13619.750977	-82.607391
13625.134277	-82.894188
13630.517578	-81.879471
13635.900879	-84.571815
13641.284180	-83.722260
13646.667480	-83.869308
13652.050781	-85.125214
13657.434082	-82.792114
13662.817383	-83.004089
13668.200684	-84.396622
13673.583984	-85.640915
13678.967285	-85.468170
13684.350586	-83.675728
13689.733887	-82.352615
13695.117188	-83.593056
13700.500488	-83.394753
13705.883789	-82.400742
13711.267090	-82.450211
13716.650391	-84.107964
13722.033691	-83.562836
13727.416992	-83.178871
13732.800293	-82.277527
13738.183594	-81.637306
13743.566895	-84.597862
13748.950195	-84.272522
13754.333496	-83.957428
13759.716797	-85.021301
13765.100098	-85.643921
13770.483398	-85.874657
13775.866699	-83.315369
13781.250000	-83.606697
13786.633301	-84.645920
13792.016602	-84.168793
13797.399902	-85.907608
13802.783203	-86.426041
13808.166504	-86.162750
13813.549805	-84.155136
13818.933105	-83.883469
13824.316406	-84.254845
13829.699707	-84.304459
13835.083008	-84.524612
13840.466309	-84.923538
13845.849609	-86.336914
13851.232910	-86.493896
13856.616211	-84.788841
13861.999512	-83.364761
13867.382812	-84.010056
13872.766113	-84.818176
13878.149414	-85.567680
13883.532715	-87.027390
13888.916016	-85.531837
13894.299316	-86.008484
13899.682617	-85.604149
13905.065918	-85.475128
13910.449219	-86.241898
13915.832520	-86.558395
13921.215820	-87.092697
13926.599121	-86.031792
13931.982422	-86.319153
13937.365723	-86.176292
13942.749023	-85.015259
13948.132324	-84.427040
13953.515625	-85.121338
13958.898926	-84.747536
13964.282227	-86.275909
13969.665527	-87.437119
13975.048828	-84.460381
13980.432129	-84.274757
13985.815430	-85.617310
13991.198730	-86.724129
13996.582031	-86.320984
14001.965332	-85.880447
14007.348633	-85.249687
14012.731934	-84.954819
14018.115234	-85.330894
14023.498535	-88.477020
14028.881836	-86.555168
14034.265137	-85.226669
14039.648438	-86.541138
14045.031738	-88.304306
14050.415039	-86.062790
14055.798340	-86.034767
14061.181641	-84.658073
14066.564941	-86.482292
14071.948242	-86.829651
14077.331543	-86.508194
14082.714844	-86.843094
14088.098145	-87.353683
14093.481445	-86.284576
14098.864746	-84.993324
14104.248047	-85.470108
14109.631348	-85.522606
14115.014648	-86.674171
14120.397949	-88.246574
14125.781250	-87.226334
14131.164551	-86.020645
14136.547852	-86.539764
14141.931152	-86.639519
14147.314453	-85.332344
14152.697754	-86.796234
14158.081055	-86.917595
14163.464355	-87.386909
14168.847656	-87.385979
14174.230957	-87.647232
14179.614258	-87.361465
14184.997559	-85.701759
14190.380859	-85.587624
14195.764160	-87.246231
14201.147461	-87.699181
14206.530762	-86.905075
14211.914062	-86.520576
14217.297363	-87.122955
14222.680664	-85.477768
14228.063965	-86.350800
14233.447266	-86.441727
14238.830566	-86.336365
14244.213867	-86.185661
14249.597168	-86.938477
14254.980469	-85.830086
14260.363770	-85.880547
14265.747070	-86.442505
14271.130371	-86.083473
14276.513672	-85.018219
14281.896973	-83.551575
14287.280273	-85.802956
14292.663574	-86.504280
14298.046875	-85.725883
14303.430176	-84.042412
14308.813477	-84.059441
14314.196777	-84.884964
14319.580078	-85.429398
14324.963379	-83.395699
14330.346680	-84.492119
14335.729980	-86.006699
14341.113281	-85.986542
14346.496582	-84.606995
14351.879883	-84.615311
14357.263184	-85.861389
14362.646484	-87.281311
14368.029785	-88.065948
14373.413086	-87.200386
14378.796387	-85.917442
14384.179688	-88.208412
14389.562988	-88.579285
14394.946289	-87.189331
14400.329590	-85.458374
14405.712891	-84.208069
14411.096191	-86.879814
14416.479492	-86.552811
14421.862793	-85.798943
14427.246094	-85.432732
14432.629395	-86.076050
14438.012695	-86.090813
14443.395996	-84.666733
14448.779297	-84.362389
14454.162598	-85.820496
14459.545898	-85.723335
14464.929199	-86.527130
14470.312500	-86.673271
14475.695801	-85.765984
14481.079102	-85.996361
14486.462402	-86.312813
14491.845703	-86.043243
14497.229004	-83.818169
14502.612305	-84.025665
14507.995605	-84.249619
14513.378906	-85.287346
14518.762207	-84.723274
14524.145508	-83.526260
14529.528809	-82.874779
14534.912109	-82.822334
14540.295410	-85.328903
14545.678711	-84.850800
14551.062012	-85.090172
14556.445312	-83.719658
14561.828613	-83.054489
14567.211914	-83.709679
14572.595215	-84.526451
14577.978516	-85.523003
14583.361816	-85.272675
14588.745117	-84.834335
14594.128418	-84.579124
14599.511719	-84.048393
14604.895020	-83.222786
14610.278320	-84.711418
14615.661621	-85.660919
14621.044922	-83.904083
14626.428223	-83.941277
14631.811523	-84.170654
14637.194824	-82.801590
14642.578125	-83.618759
14647.961426	-84.699440
14653.344727	-85.107216
14658.728027	-84.988281
14664.111328	-83.840149
14669.494629	-85.120819
14674.877930	-83.894455
14680.261230	-84.333015
14685.644531	-84.160599
14691.027832	-84.298851
14696.411133	-85.068123
14701.794434	-84.578217
14707.177734	-84.775322
14712.561035	-84.314110
14717.944336	-83.873619
14723.327637	-82.783516
14728.710938	-81.189613
14734.094238	-82.313438
14739.477539	-82.950668
14744.860840	-82.987473
14750.244141	-83.619881
14755.627441	-83.409012
14761.010742	-83.542084
14766.394043	-85.336304
14771.777344	-83.554604
14777.160645	-82.604195
14782.543945	-83.358475
14787.927246	-82.310593
14793.310547	-83.565994
14798.693848	-85.110031
14804.077148	-86.089005
14809.460449	-85.082886
14814.843750	-83.111618
14820.227051	-83.344086
14825.610352	-83.158524
14830.993652	-84.433723
14836.376953	-83.739227
14841.760254	-83.239891
14847.143555	-83.971458
14852.526855	-84.298302
14857.910156	-82.477486
14863.293457	-84.010674
14868.676758	-83.896866
14874.060059	-83.460876
14879.443359	-82.807648
14884.826660	-82.971115
14890.209961	-83.554871
14895.593262	-85.422295
14900.976562	-85.642120
14906.359863	-84.160629
14911.743164	-83.990265
14917.126465	-83.946037
14922.509766	-83.679497
14927.893066	-82.165039
14933.276367	-83.547150
14938.659668	-84.572891
14944.042969	-83.267944
14949.426270	-82.432426
14954.809570	-82.320930
14960.192871	-83.170975
14965.576172	-82.088455
14970.959473	-81.903595
14976.342773	-83.863617
14981.726074	-83.340065
14987.109375	-83.266975
14992.492676	-83.141037
14997.875977	-81.091400
15003.259277	-81.357368
15008.642578	-81.009598
15014.025879	-83.103500
15019.409180	-83.322372
15024.792480	-82.083214
15030.175781	-81.701096
15035.559082	-82.338112
15040.942383	-83.072060
15046.325684	-84.265617
15051.708984	-83.598534
15057.092285	-85.430092
15062.475586	-85.811066
15067.858887	-83.146194
15073.242188	-83.243050
15078.625488	-85.928947
15084.008789	-84.442841
15089.392090	-84.159386
15094.775391	-83.389206
15100.158691	-81.015114
15105.541992	-81.807297
15110.925293	-82.946968
15116.308594	-85.560730
15121.691895	-83.471848
15127.075195	-82.157043
15132.458496	-84.111259
15137.841797	-83.696136
15143.225098	-82.690559
15148.608398	-82.816658
15153.991699	-83.366112
15159.375000	-81.780914
15164.758301	-82.767036
15170.141602	-83.275681
15175.524902	-82.121483
15180.908203	-83.789726
15186.291504	-85.119484
15191.674805	-81.935448
15197.058105	-82.899757
15202.441406	-82.978409
15207.824707	-82.179092
15213.208008	-83.226410
15218.591309	-84.717636
15223.974609	-83.905128
15229.357910	-83.337906
15234.741211	-85.103355
15240.124512	-85.025490
15245.507812	-85.813950
15250.891113	-85.681900
15256.274414	-84.649994
15261.657715	-84.225395
15267.041016	-84.613365
15272.424316	-84.136627
15277.807617	-83.380928
15283.190918	-83.303215
15288.574219	-83.287758
15293.957520	-83.923714
15299.340820	-82.778809
15304.724121	-80.679031
15310.107422	-82.996170
15315.490723	-84.066460
15320.874023	-82.840958
15326.257324	-84.371964
15331.640625	-84.991196
15337.023926	-85.328445
15342.407227	-84.387215
15347.790527	-83.933090
15353.173828	-84.474243
15358.557129	-85.608765
15363.940430	-84.226341
15369.323730	-84.076271
15374.707031	-85.093597
15380.090332	-84.433792
15385.473633	-86.078285
15390.856934	-87.651077
15396.240234	-83.409309
15401.623535	-81.874382
15407.006836	-86.001930
15412.390137	-86.945564
15417.773438	-84.261902
15423.156738	-84.331795
15428.540039	-83.824219
15433.923340	-82.196259
15439.306641	-83.141388
15444.689941	-84.432617
15450.073242	-84.246422
15455.456543	-82.686424
15460.839844	-83.869545
15466.223145	-84.474571
15471.606445	-85.093170
15476.989746	-85.378296
15482.373047	-84.950943
15487.756348	-85.062546
15493.139648	-85.767334
15498.522949	-85.211166
15503.906250	-85.127029
15509.289551	-82.745331
15514.672852	-81.689873
15520.056152	-84.259018
15525.439453	-85.854919
15530.822754	-85.314995
15536.206055	-86.894592
15541.589355	-84.461182
15546.972656	-84.456795
15552.355957	-84.714211
15557.739258	-83.645737
15563.122559	-83.949883
15568.505859	-84.074051
15573.889160	-84.368484
15579.272461	-85.826530
15584.655762	-85.704735
15590.039062	-84.808411
15595.422363	-84.507660
15600.805664	-84.945457
15606.188965	-84.747627
15611.572266	-85.222588
15616.955566	-87.356964
15622.338867	-85.808899
15627.722168	-84.795662
15633.105469	-85.415489
15638.488770	-86.271805
15643.872070	-85.503647
15649.255371	-86.894363
15654.638672	-88.279861
15660.021973	-87.017380
15665.405273	-87.272476
15670.788574	-86.923203
15676.171875	-85.258415
15681.555176	-84.611137
15686.938477	-86.596352
15692.321777	-87.508827
15697.705078	-87.495689
15703.088379	-86.624680
15708.471680	-87.704491
15713.854980	-88.870644
15719.238281	-86.731834
15724.621582	-85.204323
15730.004883	-86.707237
15735.388184	-87.274376
15740.771484	-87.696220
15746.154785	-88.634186
15751.538086	-87.220314
15756.921387	-86.439308
15762.304688	-87.323013
15767.687988	-86.674225
15773.071289	-86.006599
15778.454590	-87.875381
15783.837891	-88.244446
15789.221191	-87.590080
15794.604492	-87.416679
15799.987793	-86.620827
15805.371094	-86.884224
15810.754395	-87.733757
15816.137695	-88.130829
15821.520996	-87.647598
15826.904297	-86.137207
15832.287598	-85.413757
15837.670898	-85.778801
15843.054199	-87.535912
15848.437500	-88.805504
15853.820801	-86.590637
15859.204102	-87.028641
15864.587402	-87.978378
15869.970703	-88.241646
15875.354004	-89.055214
15880.737305	-88.624588
15886.120605	-88.492058
15891.503906	-89.270798
15896.887207	-89.508499
15902.270508	-88.818436
15907.653809	-88.588066
15913.037109	-87.812157
15918.420410	-88.420059
15923.803711	-89.087593
15929.187012	-89.057304
15934.570312	-89.938530
15939.953613	-89.561172
15945.336914	-88.314781
15950.720215	-88.298317
15956.103516	-89.073326
15961.486816	-89.582520
15966.870117	-89.027542
15972.253418	-89.149162
15977.636719	-90.145538
15983.020020	-90.597389
15988.403320	-90.354706
15993.786621	-90.238335
15999.169922	-89.754135
16004.553223	-90.211075
16009.936523	-90.717117
16015.319824	-90.446510
16020.703125	-90.543320
16026.086426	-91.214661
16031.469727	-91.038437
16036.853027	-90.231071
16042.236328	-91.003128
16047.619629	-91.019714
16053.002930	-91.784355
16058.386230	-92.828125
16063.769531	-92.620346
16069.152832	-92.976082
16074.536133	-91.700134
16079.919434	-91.062714
16085.302734	-92.873787
16090.686035	-93.318825
16096.069336	-92.436356
16101.452637	-92.768463
16106.835938	-93.206085
16112.219238	-92.938774
16117.602539	-92.282272
16122.985840	-91.584137
16128.369141	-90.206787
16133.752441	-92.121620
16139.135742	-93.537895
16144.519043	-93.606888
16149.902344	-93.646378
16155.285645	-92.961922
16160.668945	-93.031433
16166.052246	-93.901436
16171.435547	-93.542191
16176.818848	-93.163582
16182.202148	-93.134094
16187.585449	-93.590042
16192.968750	-94.459778
16198.352051	-94.341377
16203.735352	-93.662415
16209.118652	-93.596359
16214.501953	-93.687027
16219.885254	-93.682617
16225.268555	-93.891121
16230.651855	-93.783890
16236.035156	-94.125137
16241.418457	-94.556549
16246.801758	-94.634796
16252.185059	-94.261391
16257.568359	-93.862862
16262.951660	-93.949715
16268.334961	-94.442368
16273.718262	-94.152939
16279.101562	-94.534348
16284.484863	-94.741241
16289.868164	-94.435516
16295.251465	-94.687004
16300.634766	-94.639488
16306.018066	-94.925598
16311.401367	-95.109627
16316.784668	-94.890846
16322.167969	-94.522263
16327.551270	-94.405106
16332.934570	-94.498871
16338.317871	-95.030777
16343.701172	-94.989273
16349.084473	-94.964020
16354.467773	-94.715584
16359.851074	-94.489822
16365.234375	-94.710060
16370.617676	-94.931824
16376.000977	-94.532814
16381.384277	-94.310600
16386.767578	-94.708008
16392.150879	-94.657471
16397.534180	-94.856613
16402.917480	-94.761192
16408.300781	-94.443626
16413.684082	-95.035423
16419.067383	-94.743607
16424.450684	-94.551003
16429.833984	-94.777725
16435.217285	-94.479889
16440.600586	-94.734634
16445.983887	-95.002945
16451.367188	-94.522156
16456.750488	-94.416664
16462.133789	-94.653343
16467.517090	-94.164337
16472.900391	-94.372169
16478.283691	-94.695999
16483.666992	-94.758339
16489.050293	-94.734879
16494.433594	-94.884781
16499.816895	-94.046021
16505.200195	-94.118996
16510.583496	-94.333244
16515.966797	-94.485596
16521.350098	-94.676369
16526.733398	-94.398003
16532.116699	-94.635033
16537.500000	-94.767860
16542.883301	-94.717003
16548.266602	-94.564796
16553.649902	-94.386620
16559.033203	-94.467354
16564.416504	-94.681816
16569.799805	-94.612427
16575.183105	-94.408043
16580.566406	-94.305550
16585.949707	-94.647789
16591.333008	-94.771591
16596.716309	-94.426796
16602.099609	-94.216553
16607.482910	-94.321083
16612.866211	-94.356766
16618.249512	-94.273689
16623.632812	-94.427994
16629.016113	-94.433159
16634.399414	-94.122772
16639.782715	-93.576935
16645.166016	-94.340652
16650.549316	-94.544151
16655.932617	-94.363487
16661.315918	-94.519867
16666.699219	-94.321495
16672.082520	-94.219856
16677.465820	-94.382881
16682.849121	-94.538551
16688.232422	-94.221451
16693.615723	-94.033394
16698.999023	-94.309631
16704.382324	-94.740768
16709.765625	-94.646896
16715.148926	-94.482559
16720.532227	-94.272026
16725.915527	-94.298462
16731.298828	-94.195389
16736.682129	-94.019569
16742.065430	-94.137436
16747.448730	-94.371201
16752.832031	-94.410767
16758.215332	-94.189156
16763.598633	-94.164566
16768.981934	-94.238380
16774.365234	-94.624626
16779.748535	-94.393814
16785.131836	-94.158516
16790.515137	-94.148682
16795.898438	-94.266045
16801.281738	-94.420235
16806.665039	-93.952415
16812.048340	-93.830284
16817.431641	-93.709396
16822.814941	-94.168205
16828.198242	-94.489189
16833.581543	-94.274803
16838.964844	-93.664040
16844.348145	-93.607750
16849.731445	-93.723572
16855.114746	-93.544136
16860.498047	-93.390099
16865.881348	-93.631638
16871.264648	-94.147461
16876.647949	-94.207130
16882.031250	-93.652313
16887.414551	-93.934074
16892.797852	-94.068626
16898.181152	-93.871597
16903.564453	-93.912117
16908.947754	-93.736572
16914.331055	-93.711983
16919.714355	-94.154449
16925.097656	-93.711739
16930.480957	-93.255623
16935.864258	-93.457588
16941.247559	-93.380898
16946.630859	-93.642578
16952.014160	-93.106911
16957.397461	-92.976784
16962.780762	-93.594841
16968.164062	-93.576851
16973.547363	-93.514679
16978.930664	-93.703560
16984.313965	-93.360420
16989.697266	-93.892517
16995.080566	-92.906136
17000.463867	-92.662804
17005.847168	-93.403915
17011.230469	-93.330933
17016.613770	-93.875946
17021.997070	-93.885895
17027.380371	-93.266365
17032.763672	-93.523628
17038.146973	-93.273911
17043.530273	-93.370346
17048.913574	-93.716347
17054.296875	-94.442032
17059.680176	-94.247520
17065.063477	-94.041733
17070.446777	-93.789368
17075.830078	-93.803703
17081.213379	-93.447296
17086.596680	-93.089455
17091.979980	-93.194107
17097.363281	-93.566154
17102.746582	-93.906219
17108.129883	-94.013138
17113.513184	-93.623482
17118.896484	-93.251343
17124.279785	-93.141724
17129.663086	-94.228943
17135.046387	-93.867073
17140.429688	-93.551689
17145.812988	-94.152817
17151.196289	-94.060966
17156.579590	-93.326759
17161.962891	-93.221832
17167.346191	-93.858276
17172.729492	-94.084366
17178.112793	-93.842346
17183.496094	-94.304916
17188.879395	-94.385429
17194.262695	-94.276711
17199.645996	-93.998108
17205.029297	-93.414322
17210.412598	-93.271194
17215.795898	-93.678688
17221.179199	-93.929863
17226.562500	-94.078262
17231.945801	-94.780800
17237.329102	-94.859772
17242.712402	-94.350098
17248.095703	-93.733894
17253.479004	-92.804474
17258.862305	-93.228958
17264.245605	-93.812263
17269.628906	-94.056908
17275.012207	-94.611893
17280.395508	-94.508423
17285.778809	-94.297089
17291.162109	-94.162407
17296.545410	-94.649361
17301.928711	-94.516853
17307.312012	-94.120583
17312.695312	-94.034195
17318.078613	-94.714355
17323.461914	-94.809509
17328.845215	-94.465057
17334.228516	-94.294815
17339.611816	-94.792130
17344.995117	-94.797241
17350.378418	-94.508018
17355.761719	-94.572708
17361.145020	-94.447884
17366.528320	-94.156532
17371.911621	-94.454124
17377.294922	-94.813599
17382.678223	-95.000626
17388.061523	-94.713211
17393.444824	-95.103676
17398.828125	-95.101677
17404.211426	-95.024200
17409.594727	-95.203140
17414.978027	-94.786079
17420.361328	-94.777008
17425.744629	-95.155807
17431.127930	-95.437981
17436.511230	-95.532066
17441.894531	-95.376450
17447.277832	-95.247154
17452.661133	-95.272102
17458.044434	-95.447723
17463.427734	-94.765854
17468.811035	-94.930458
17474.194336	-95.531929
17479.577637	-95.539955
17484.960938	-95.362068
17490.344238	-95.342491
17495.727539	-95.487915
17501.110840	-95.406723
17506.494141	-95.578171
17511.877441	-95.415688
17517.260742	-95.712746
17522.644043	-95.435638
17528.027344	-95.592064
17533.410645	-95.730751
17538.793945	-95.698288
17544.177246	-96.187599
17549.560547	-95.894447
17554.943848	-96.178810
17560.327148	-96.073555
17565.710449	-95.895271
17571.093750	-95.838097
17576.477051	-95.757095
17581.860352	-95.679398
17587.243652	-96.023140
17592.626953	-96.018822
17598.010254	-95.989006
17603.393555	-96.071800
17608.776855	-95.664093
17614.160156	-95.387245
17619.543457	-96.010063
17624.926758	-96.482956
17630.310059	-96.224365
17635.693359	-96.115944
17641.076660	-96.289993
17646.459961	-96.475388
17651.843262	-96.540565
17657.226562	-96.088638
17662.609863	-96.059441
17667.993164	-96.272781
17673.376465	-96.226723
17678.759766	-96.109009
17684.143066	-96.320381
17689.526367	-96.210129
17694.909668	-95.889442
17700.292969	-96.258286
17705.676270	-96.450661
17711.059570	-96.370018
17716.442871	-96.779137
17721.826172	-96.623367
17727.209473	-96.377335
17732.592773	-96.305069
17737.976074	-96.613037
17743.359375	-96.822456
17748.742676	-96.968590
17754.125977	-96.462570
17759.509277	-96.429497
17764.892578	-96.761879
17770.275879	-96.870720
17775.659180	-96.783752
17781.042480	-96.600342
17786.425781	-96.657547
17791.809082	-96.555099
17797.192383	-96.625160
17802.575684	-96.755600
17807.958984	-96.792938
17813.342285	-96.988274
17818.725586	-97.005203
17824.108887	-96.861237
17829.492188	-96.620346
17834.875488	-96.938293
17840.258789	-97.054260
17845.642090	-97.485741
17851.025391	-97.538544
17856.408691	-97.756355
17861.791992	-97.444458
17867.175293	-97.305008
17872.558594	-97.176666
17877.941895	-97.039642
17883.325195	-97.006050
17888.708496	-97.145363
17894.091797	-97.497971
17899.475098	-97.399811
17904.858398	-97.321892
17910.241699	-97.189011
17915.625000	-97.009804
17921.008301	-97.230476
17926.391602	-97.680794
17931.774902	-97.401924
17937.158203	-97.308800
17942.541504	-97.592163
17947.924805	-97.731903
17953.308105	-97.488716
17958.691406	-97.343819
17964.074707	-97.591034
17969.458008	-97.659920
17974.841309	-97.656647
17980.224609	-96.921593
17985.607910	-96.896461
17990.991211	-97.387856
17996.374512	-97.245529
18001.757812	-97.483109
18007.141113	-97.916016
18012.524414	-97.609329
18017.907715	-97.187462
18023.291016	-97.295189
18028.674316	-97.657425
18034.057617	-97.517418
18039.440918	-97.146118
18044.824219	-97.442116
18050.207520	-97.957832
18055.590820	-97.675743
18060.974121	-97.510513
18066.357422	-97.540611
18071.740723	-97.951973
18077.124023	-97.882217
18082.507324	-97.396996
18087.890625	-97.902832
18093.273926	-97.526787
18098.657227	-97.431870
18104.040527	-97.890358
18109.423828	-98.080070
18114.807129	-98.096962
18120.190430	-97.673218
18125.573730	-97.483566
18130.957031	-97.354019
18136.340332	-97.982399
18141.723633	-98.067574
18147.106934	-98.068283
18152.490234	-98.353432
18157.873535	-98.376350
18163.256836	-97.967583
18168.640137	-98.094276
18174.023438	-98.276428
18179.406738	-98.248085
18184.790039	-98.430664
18190.173340	-98.185249
18195.556641	-97.901031
18200.939941	-98.049339
18206.323242	-97.963448
18211.706543	-97.735603
18217.089844	-98.170013
18222.473145	-98.109352
18227.856445	-98.014565
18233.239746	-98.007309
18238.623047	-97.857307
18244.006348	-97.898621
18249.389648	-98.019524
18254.772949	-98.322220
18260.156250	-98.252747
18265.539551	-97.709045
18270.922852	-97.686195
18276.306152	-98.256874
18281.689453	-98.833824
18287.072754	-99.123856
18292.456055	-99.014458
18297.839355	-98.705437
18303.222656	-98.508118
18308.605957	-98.533318
18313.989258	-98.292870
18319.372559	-98.062454
18324.755859	-98.183083
18330.139160	-98.501366
18335.522461	-98.481697
18340.905762	-97.966255
18346.289062	-98.488785
18351.672363	-98.873383
18357.055664	-98.661682
18362.438965	-98.108406
18367.822266	-98.604408
18373.205566	-98.866783
18378.588867	-99.119728
18383.972168	-98.883278
18389.355469	-98.409592
18394.738770	-98.673302
18400.122070	-99.125183
18405.505371	-99.200760
18410.888672	-99.058464
18416.271973	-98.515610
18421.655273	-98.223381
18427.038574	-98.597588
18432.421875	-98.622177
18437.805176	-98.575829
18443.188477	-98.539978
18448.571777	-98.579239
18453.955078	-98.227013
18459.338379	-98.200340
18464.721680	-98.001167
18470.104980	-98.587273
18475.488281	-99.229378
18480.871582	-99.134857
18486.254883	-98.037224
18491.638184	-98.657883
18497.021484	-98.518188
18502.404785	-98.929749
18507.788086	-98.667778
18513.171387	-98.604706
18518.554688	-98.807556
18523.937988	-98.921066
18529.321289	-99.116760
18534.704590	-98.668045
18540.087891	-98.538605
18545.471191	-98.458527
18550.854492	-99.038971
18556.237793	-98.596336
18561.621094	-98.918587
18567.004395	-99.210442
18572.387695	-98.893333
18577.770996	-98.626549
18583.154297	-98.609184
18588.537598	-99.132935
18593.920898	-99.225220
18599.304199	-99.531975
18604.687500	-99.512184
18610.070801	-98.870453
18615.454102	-98.934395
18620.837402	-98.204979
18626.220703	-98.811684
18631.604004	-98.937050
18636.987305	-98.723175
18642.370605	-99.026787
18647.753906	-98.744133
18653.137207	-98.211700
18658.520508	-98.032707
18663.903809	-98.392509
18669.287109	-98.796524
18674.670410	-99.441994
18680.053711	-99.356194
18685.437012	-99.150055
18690.820312	-99.159897
18696.203613	-99.065926
18701.586914	-98.512756
18706.970215	-97.959930
18712.353516	-98.908745
18717.736816	-99.015144
18723.120117	-100.104156
18728.503418	-98.811928
18733.886719	-98.251282
18739.270020	-98.955498
18744.653320	-99.641136
18750.036621	-98.518974
18755.419922	-98.419342
18760.803223	-98.331429
18766.186523	-98.832649
18771.569824	-99.310608
18776.953125	-99.396446
18782.336426	-98.975647
18787.719727	-97.927597
18793.103027	-97.940392
18798.486328	-99.549294
18803.869629	-99.309837
18809.252930	-98.642860
18814.636230	-98.769447
18820.019531	-98.058220
18825.402832	-98.635704
18830.786133	-99.474205
18836.169434	-99.411911
18841.552734	-99.396858
18846.936035	-99.860725
18852.319336	-99.727562
18857.702637	-99.240509
