axial, perp, pos
24.9458,2.87201,-0.0165295
24.8127,2.89778,-0.0176341
24.9366,2.86281,-0.0182851
24.9818,3.00084,-0.0187585
24.8671,2.93366,-0.0187585
24.8529,2.9171,-0.0187585
24.8905,2.85177,-0.0187585
24.924,2.86189,-0.0187585
24.878,2.78828,-0.0187585
24.7934,2.83337,-0.0191924
24.8328,2.97967,-0.0204745
24.7524,2.96311,-0.0216778
24.7072,2.89686,-0.0228613
24.7248,3.05144,-0.0240053
24.6352,2.95115,-0.0250902
24.4762,2.98243,-0.026037
24.4344,2.96495,-0.0267274
24.5072,2.9171,-0.0274572
24.4771,2.94379,-0.0276544
24.4729,2.91894,-0.0276544
24.5038,2.87109,-0.0276544
24.4921,2.89962,-0.0276544
24.4243,2.97507,-0.0276544
24.5105,2.96035,-0.0276544
24.5189,2.99255,-0.0276544
24.4319,3.09745,-0.0277925
24.4067,2.95759,-0.0284434
24.4352,2.87754,-0.0294691
24.3549,2.93182,-0.030554
24.1866,3.0128,-0.0314614
24.1406,3.06157,-0.0320334
24.1046,2.93182,-0.0334141
23.9489,2.8987,-0.0347752
23.8334,3.00268,-0.035505
23.7171,3.03764,-0.0365307
23.7891,2.97967,-0.0377536
23.5488,2.98243,-0.038661
23.502,2.92722,-0.0387202
23.6451,2.94471,-0.0387202
23.4727,2.83153,-0.0387202
23.6066,2.88674,-0.0387202
23.5756,2.97415,-0.0387202
23.4459,2.87846,-0.0387399
23.4727,2.84809,-0.0391541
23.3781,2.89962,-0.0403179
23.2927,2.95851,-0.042172
23.055,2.92998,-0.0438092
22.86,2.90698,-0.0450716
22.7838,2.8987,-0.046334
22.6441,2.8987,-0.0471822
22.6508,2.9217,-0.0476359
22.5746,2.99255,-0.0479515
22.5286,2.86557,-0.0479909
22.5537,2.96771,-0.0479909
22.4825,2.94011,-0.0484051
22.3436,2.85361,-0.0496873
22.1712,2.93551,-0.0505354
22.1318,3.00084,-0.0512258
21.9954,2.90698,-0.0521923
21.8925,2.94931,-0.0527052
21.9293,2.98059,-0.0530208
21.8573,2.88582,-0.053218
21.8673,2.94103,-0.053218
21.7703,2.99439,-0.0531983
21.8925,2.95299,-0.0531589
21.8749,2.97415,-0.0531194
21.7761,2.97047,-0.0529616
21.8958,2.96219,-0.0523896
22.0465,3.04224,-0.0515217
22.1511,3.02568,-0.0506143
22.2507,3.04592,-0.0495689
22.4742,3.04684,-0.0484249
22.5671,3.04408,-0.0470836
22.6968,2.96863,-0.0459592
22.901,2.98611,-0.0452294
22.8215,2.9217,-0.0447955
22.9111,2.95575,-0.0439078
22.9722,2.95391,-0.0434147
23.0148,3.03028,-0.0434147
22.9696,3.04776,-0.0430991
23.1186,2.95667,-0.042606
23.214,3.00912,-0.0419551
23.1396,3.045,-0.0411858
23.4057,3.01188,-0.0402587
23.4668,3.11401,-0.0392922
23.6058,3.01464,-0.038089
23.6736,2.92998,-0.0371224
23.7305,2.95667,-0.0364321
23.8878,3.05788,-0.0355247
23.9431,3.00728,-0.0350513
23.8409,2.96403,-0.0350513
23.9523,3.022,-0.035071
23.9573,2.92354,-0.035071
23.9498,2.95851,-0.035071
23.9431,3.00268,-0.035071
23.8535,2.97139,-0.0350513
23.9606,3.05604,-0.0334733
24.0008,2.99716,-0.0321123
24.2209,3.03212,-0.0307907
24.2661,3.0358,-0.0294494
24.4059,3.11309,-0.0281278
24.3883,3.02568,-0.0266485
24.4419,3.07445,-0.0252677
24.5507,3.00636,-0.0239659
24.606,3.02476,-0.0227429
24.6679,2.96771,-0.0221314
24.6051,2.9263,-0.0221512
24.6746,2.89502,-0.0221512
24.58,2.93274,-0.0221512
24.6428,2.8895,-0.0221512
24.544,3.0036,-0.0207507
24.7976,2.89686,-0.0177525
24.7742,2.89226,-0.0161153
24.8437,2.95943,-0.0145176
24.8629,2.89594,-0.0143795
24.857,3.0542,-0.0143795
24.8244,2.96311,-0.0143795
24.7876,2.97967,-0.0143795
24.8704,2.93459,-0.0143795
24.9056,2.89962,-0.0143598
24.8562,3.02016,-0.013768
24.9642,3.0358,-0.0123281
24.9818,2.98795,-0.0110263
24.9675,2.94103,-0.00944827
25.0228,2.94287,-0.00798862
25.0119,2.8757,-0.0070221
24.9926,3.1407,-0.00645007
25.0504,3.00452,-0.00554272
24.9926,2.96587,-0.0042606
25.0052,3.08825,-0.00207112
25.1123,2.99531,5.9175e-05
25.0512,2.86005,0.0020514
25.0211,2.78,0.0040239
25.1249,2.78552,0.00629228
25.0144,2.77632,0.00743633
25.1684,2.72755,0.0074166
25.1609,2.83981,0.0074166
25.1391,2.79012,0.0074166
25.1893,2.76712,0.0074166
25.1107,2.86741,0.0074166
25.1868,2.81681,0.00743633
25.1592,2.78644,0.00897488
25.1492,2.77908,0.0114208
25.2019,2.80852,0.0133341
25.1592,2.75056,0.0149121
25.1014,2.82877,0.0165098
25.073,2.85729,0.0181865
25.0847,2.89134,0.0195278
25.1877,2.76252,0.0209282
25.145,2.6751,0.0215397
25.1818,2.73675,0.0215397
25.0671,2.79748,0.0215397
25.1776,2.74227,0.0215397
25.1667,2.6659,0.0215594
25.2044,2.65578,0.0216581
25.222,2.6659,0.0232558
25.1374,2.62818,0.0253664
25.119,2.7616,0.0269049
25.1969,2.63186,0.0285026
25.0814,2.71835,0.0303371
25.1073,2.6659,0.0318559
25.2454,2.66222,0.0332761
25.1843,2.70179,0.034716
25.047,2.70363,0.0360573
25.0638,2.73123,0.0361954
25.0161,2.69627,0.0362151
25.0052,2.69811,0.0362151
25.037,2.66314,0.0361954
25.0529,2.69259,0.0362151
25.0646,2.74595,0.0362151
25.0161,2.77448,0.0367082
24.9809,2.65578,0.0380101
24.9901,2.65302,0.0398248
24.8503,2.69075,0.0416
24.8135,2.64014,0.0430005
24.8713,2.50488,0.0445785
24.6821,2.56837,0.0451703
24.8211,2.5058,0.0451308
24.8939,2.46531,0.0451308
24.7608,2.57849,0.0451505
24.8252,2.63002,0.0451505
24.8721,2.49843,0.0451505
24.8261,2.5288,0.0451505
24.7918,2.57021,0.0451505
24.7968,2.57297,0.0451505
24.8813,2.57205,0.0451308
24.8939,2.51776,0.0451505
24.8395,2.58677,0.0452294
24.8503,2.55824,0.0461171
24.734,2.58033,0.0467285
24.6788,2.52788,0.0475964
24.667,2.60425,0.0489575
24.6252,2.47635,0.0502396
24.5591,2.49936,0.0512061
24.5515,2.49936,0.0519951
24.4386,2.57205,0.0531194
24.4469,2.51592,0.0541057
24.4344,2.53984,0.054086
24.498,2.57481,0.054086
24.349,2.49843,0.054086
24.359,2.48739,0.054086
24.4126,2.5288,0.054086
24.3507,2.515,0.054086
24.4946,2.47911,0.0542043
24.3456,2.55456,0.0552103
24.38,2.58493,0.055664
24.344,2.53248,0.0560782
24.3189,2.65394,0.0567094
24.2804,2.55916,0.0571236
24.2678,2.59229,0.0573209
24.323,2.66498,0.05738
24.2837,2.6705,0.0576167
24.2042,2.66682,0.0579915
24.2092,2.6291,0.0583268
24.169,2.60149,0.0585241
24.1297,2.6337,0.0586227
24.1155,2.60333,0.0586424
24.1314,2.56929,0.05882
24.1163,2.55088,0.0589186
24.1356,2.5196,0.0589186
24.1012,2.46531,0.0588989
24.0234,2.47359,0.0588989
24.1163,2.5564,0.0588989
24.1105,2.55824,0.0588791
24.1732,2.50948,0.0587213
24.1741,2.51408,0.0583268
24.2695,2.54904,0.0578337
24.2335,2.46439,0.0573406
24.2536,2.55548,0.0568277
24.1916,2.52604,0.0562952
24.3013,2.54168,0.0557231
24.2971,2.44691,0.0552892
24.4352,2.42666,0.0550328
24.4084,2.45611,0.0546777
24.4134,2.53156,0.0544213
24.436,2.47819,0.0542043
24.4771,2.5334,0.0537112
24.575,2.5058,0.053297
24.4963,2.53708,0.0529419
24.5172,2.51224,0.0525869
24.647,2.50856,0.0520937
24.5206,2.52512,0.0515414
24.5373,2.59597,0.0508313
24.6327,2.561,0.0502199
24.6319,2.47635,0.0492928
24.7215,2.56285,0.0478726
24.6612,2.50212,0.046768
24.8135,2.54444,0.0458015
24.8378,2.63278,0.0457028
24.8897,2.59229,0.0457423
24.8278,2.59413,0.0457423
24.9257,2.49936,0.0457423
24.8905,2.59689,0.0453478
24.8654,2.68799,0.0443615
24.9148,2.61253,0.0435923
25.001,2.67418,0.0424482
24.9692,2.58033,0.0414028
24.95,2.58217,0.0404165
25.047,2.63094,0.0392528
24.9951,2.67694,0.0378326
25.1014,2.71467,0.0365504
25.0788,2.72203,0.0351894
25.1207,2.78644,0.0341045
25.1483,2.67234,0.0325068
25.1784,2.83889,0.0311063
25.2412,2.7846,0.0310866
25.2287,2.86005,0.0310866
25.1751,2.70915,0.0310866
25.2488,2.72479,0.0310866
25.2044,2.65946,0.0310669
25.1935,2.68707,0.0309091
25.1902,2.66682,0.0297848
25.2287,2.68154,0.0288182
25.2521,2.70823,0.0278912
25.263,2.66406,0.0268457
25.3023,2.62358,0.0257214
25.2672,2.69995,0.0244393
25.2688,2.65026,0.0223879
25.3366,2.69259,0.0200801
25.3316,2.66406,0.0184626
25.3132,2.74872,0.0167663
25.3082,2.77264,0.0156814
25.3961,2.6613,0.0157208
25.2178,2.7616,0.0157406
25.2822,2.69259,0.0157406
25.2973,2.63002,0.0157011
25.2755,2.73951,0.0156814
25.196,2.70823,0.0153066
25.2831,2.68707,0.014202
25.2755,2.60701,0.0125057
25.2245,2.7708,0.0105529
25.0889,2.71099,0.00800835
25.2354,2.68707,0.00542438
25.1927,2.80484,0.00287985
25.2077,2.74319,0.00136103
25.2814,2.83521,0.00043395
25.2563,2.85821,0.00043395
25.181,2.87662,0.00043395
25.2889,2.83889,0.00043395
25.2186,2.81957,0.00043395
25.2588,2.9217,0.00043395
25.2479,2.98427,-0.0003945
25.2554,2.91894,-0.0020514
25.2446,2.78828,-0.00382665
25.2479,2.85177,-0.00562162
25.1249,2.8941,-0.00824505
25.1123,2.99255,-0.0104542
25.0713,3.00176,-0.0119139
25.011,2.91802,-0.0141823
24.9659,2.86833,-0.0158194
24.9868,2.95115,-0.0172396
24.9692,2.90606,-0.0172199
24.9968,2.97507,-0.0172199
24.9433,2.94011,-0.0172199
24.9868,3.01464,-0.0172396
25.0629,2.97415,-0.0182062
24.9717,3.00452,-0.0198236
24.8462,2.97323,-0.0223681
24.7524,3.0312,-0.0244393
24.6193,3.02568,-0.0263329
24.4201,3.05788,-0.0289563
24.2343,2.96679,-0.0316192
24.1113,3.02476,-0.0325857
24,2.98887,-0.033138
24.0234,3.01096,-0.033138
23.8435,2.95575,-0.033138
23.7916,2.91618,-0.033138
23.825,2.94563,-0.033138
23.7229,3.01188,-0.033138
23.7665,2.99071,-0.0333944
23.62,3.04316,-0.0343215
23.5756,3.00636,-0.0355247
23.4015,3.05788,-0.0365899
23.2383,2.96403,-0.0378325
23.0433,3.00268,-0.0390358
22.9119,3.0174,-0.0396078
22.901,3.05052,-0.0403376
22.8667,3.00084,-0.0408702
22.855,2.85361,-0.0408702
22.8424,2.71927,-0.0408899
22.8023,2.68707,-0.0408899
22.8876,2.60241,-0.0408899
22.86,2.65946,-0.0408899
22.8023,2.69719,-0.0408899
22.855,2.71283,-0.0408899
22.8315,2.78184,-0.0408899
22.8709,2.63554,-0.0408899
22.8709,2.69627,-0.0408899
22.8073,2.60609,-0.0408899
22.8048,2.68707,-0.0408899
22.7286,2.70087,-0.0408899
22.7428,2.6475,-0.0408899
22.7797,2.62265,-0.0408899
22.6976,2.65946,-0.0408899
22.7746,2.66958,-0.0408899
22.7679,2.58953,-0.0408899
22.6968,2.61345,-0.0408899
22.7989,2.61805,-0.0408899
22.7612,2.56008,-0.0408899
22.824,2.62542,-0.0408899
22.8073,2.71467,-0.0408899
22.8307,2.65946,-0.0408899
22.8751,2.58769,-0.0408899
22.8408,2.64106,-0.0408899
22.8073,2.76252,-0.0408899
22.8324,2.75792,-0.0408899
22.7863,2.65026,-0.0408899
22.8031,2.74319,-0.0408899
22.8408,2.83153,-0.0408899
22.8081,2.61253,-0.0408899
22.7847,2.65578,-0.0408899
22.8608,2.61529,-0.0408899
22.8943,2.74872,-0.0408899
22.9069,2.70915,-0.0408899
