Frequency (Hz)	Level (dB)
11291.473389	-62.667667
11292.819214	-65.017921
11294.165039	-65.007072
11295.510864	-63.515759
11296.856689	-65.013725
11298.202515	-63.534908
11299.548340	-66.861786
11300.894165	-68.555336
11302.239990	-66.467415
11303.585815	-66.332619
11304.931641	-66.810272
11306.277466	-65.130936
11307.623291	-67.198013
11308.969116	-66.102997
11310.314941	-63.735119
11311.660767	-64.732468
11313.006592	-62.996185
11314.352417	-64.384071
11315.698242	-65.430313
11317.044067	-68.039139
11318.389893	-72.949753
11319.735718	-69.084091
11321.081543	-65.288086
11322.427368	-62.019321
11323.773193	-64.315285
11325.119019	-66.551376
11326.464844	-67.573128
11327.810669	-68.239563
11329.156494	-64.377892
11330.502319	-65.340630
11331.848145	-64.273224
11333.193970	-66.293152
11334.539795	-61.320538
11335.885620	-61.901760
11337.231445	-65.847969
11338.577271	-64.981827
11339.923096	-64.716248
11341.268921	-65.494141
11342.614746	-65.353668
11343.960571	-65.065735
11345.306396	-69.174637
11346.652222	-68.399193
11347.998047	-63.779793
11349.343872	-64.501007
11350.689697	-64.239288
11352.035522	-66.931656
11353.381348	-67.663025
11354.727173	-66.115486
11356.072998	-65.287971
11357.418823	-66.727402
11358.764648	-65.118996
11360.110474	-64.365547
11361.456299	-65.904640
11362.802124	-66.600159
11364.147949	-68.379868
11365.493774	-63.681862
11366.839600	-64.389046
11368.185425	-65.972298
11369.531250	-66.115700
11370.877075	-67.178856
11372.222900	-66.843376
11373.568726	-67.215385
11374.914551	-69.449257
11376.260376	-65.680763
11377.606201	-67.625298
11378.952026	-68.316643
11380.297852	-65.975830
11381.643677	-63.657417
11382.989502	-62.966656
11384.335327	-62.298447
11385.681152	-62.126984
11387.026978	-68.293228
11388.372803	-71.335098
11389.718628	-69.138435
11391.064453	-71.269547
11392.410278	-73.470703
11393.756104	-68.631340
11395.101929	-65.153328
11396.447754	-65.826302
11397.793579	-66.921181
11399.139404	-69.815842
11400.485229	-63.633411
11401.831055	-64.559547
11403.176880	-71.872719
11404.522705	-68.765762
11405.868530	-66.257690
11407.214355	-65.897057
11408.560181	-65.525909
11409.906006	-66.783913
11411.251831	-67.936012
11412.597656	-67.752380
11413.943481	-70.830002
11415.289307	-67.276642
11416.635132	-66.664635
11417.980957	-69.344803
11419.326782	-68.978844
11420.672607	-67.578819
11422.018433	-68.363976
11423.364258	-65.776939
11424.710083	-62.183109
11426.055908	-65.612625
11427.401733	-69.363670
11428.747559	-68.621643
11430.093384	-68.733116
11431.439209	-67.762352
11432.785034	-67.100784
11434.130859	-66.308014
11435.476685	-64.684769
11436.822510	-66.171364
11438.168335	-70.668686
11439.514160	-68.737350
11440.859985	-64.647751
11442.205811	-65.456566
11443.551636	-64.327438
11444.897461	-65.777657
11446.243286	-65.508293
11447.589111	-64.480515
11448.934937	-64.618805
11450.280762	-68.800278
11451.626587	-75.064529
11452.972412	-70.807022
11454.318237	-66.178787
11455.664062	-64.781326
11457.009888	-65.316208
11458.355713	-67.546791
11459.701538	-73.585091
11461.047363	-71.189003
11462.393188	-69.993675
11463.739014	-68.684502
11465.084839	-66.465057
11466.430664	-70.046242
11467.776489	-69.271584
11469.122314	-67.447708
11470.468140	-69.361191
11471.813965	-67.800812
11473.159790	-69.150192
11474.505615	-70.761467
11475.851440	-66.900719
11477.197266	-65.600777
11478.543091	-67.971291
11479.888916	-64.395638
11481.234741	-67.221596
11482.580566	-72.236420
11483.926392	-67.341782
11485.272217	-66.986519
11486.618042	-67.598625
11487.963867	-68.436584
11489.309692	-63.752769
11490.655518	-62.905396
11492.001343	-65.669121
11493.347168	-67.857559
11494.692993	-64.736717
11496.038818	-63.492203
11497.384644	-65.115280
11498.730469	-67.153664
11500.076294	-69.281067
11501.422119	-71.730148
11502.767944	-69.111107
11504.113770	-68.133057
11505.459595	-64.301666
11506.805420	-64.560028
11508.151245	-68.186981
11509.497070	-72.430061
11510.842896	-67.599121
11512.188721	-67.630165
11513.534546	-65.028801
11514.880371	-64.199631
11516.226196	-66.262505
11517.572021	-67.901726
11518.917847	-69.907379
11520.263672	-68.981377
11521.609497	-67.536514
11522.955322	-65.842560
11524.301147	-70.296814
11525.646973	-71.574684
11526.992798	-69.690926
11528.338623	-70.346924
11529.684448	-69.396317
11531.030273	-70.306664
11532.376099	-66.352478
11533.721924	-66.488045
11535.067749	-71.402138
11536.413574	-73.704910
11537.759399	-68.646637
11539.105225	-66.535942
11540.451050	-68.247887
11541.796875	-69.267731
11543.142700	-67.507416
11544.488525	-68.405739
11545.834351	-69.435509
11547.180176	-70.019516
11548.526001	-65.468071
11549.871826	-66.387886
11551.217651	-71.920036
11552.563477	-67.378952
11553.909302	-65.518562
11555.255127	-69.227486
11556.600952	-71.406891
11557.946777	-73.002525
11559.292603	-72.857628
11560.638428	-68.314774
11561.984253	-68.818611
11563.330078	-64.884430
11564.675903	-63.725842
11566.021729	-68.123169
11567.367554	-70.045387
11568.713379	-68.384666
11570.059204	-71.056671
11571.405029	-71.875420
11572.750854	-67.781731
11574.096680	-63.120739
11575.442505	-67.084511
11576.788330	-71.767639
11578.134155	-73.300804
11579.479980	-69.551643
11580.825806	-68.927658
11582.171631	-72.176880
11583.517456	-69.720642
11584.863281	-68.760109
11586.209106	-70.634506
11587.554932	-71.091537
11588.900757	-69.047012
11590.246582	-68.389244
11591.592407	-69.744019
11592.938232	-71.543449
11594.284058	-68.018822
11595.629883	-69.697815
11596.975708	-71.283531
11598.321533	-70.755386
11599.667358	-74.493187
11601.013184	-73.839378
11602.359009	-70.405098
11603.704834	-66.184914
11605.050659	-62.574409
11606.396484	-63.343884
11607.742310	-68.230202
11609.088135	-67.747581
11610.433960	-67.071724
11611.779785	-68.755424
11613.125610	-64.520729
11614.471436	-64.751907
11615.817261	-71.984375
11617.163086	-73.676575
11618.508911	-67.488747
11619.854736	-67.358093
11621.200562	-71.977020
11622.546387	-71.514320
11623.892212	-72.416626
11625.238037	-73.098495
11626.583862	-67.537804
11627.929688	-67.614670
11629.275513	-67.097816
11630.621338	-72.238297
11631.967163	-75.320572
11633.312988	-70.108620
11634.658813	-66.570282
11636.004639	-66.937531
11637.350464	-70.373268
11638.696289	-70.231346
11640.042114	-73.395317
11641.387939	-73.443680
11642.733765	-71.258873
11644.079590	-70.476288
11645.425415	-67.758469
11646.771240	-69.292824
11648.117065	-70.194237
11649.462891	-70.920601
11650.808716	-72.402122
11652.154541	-68.071709
11653.500366	-65.432030
11654.846191	-66.885529
11656.192017	-67.399086
11657.537842	-72.787369
11658.883667	-72.536842
11660.229492	-69.068810
11661.575317	-70.506454
11662.921143	-71.177994
11664.266968	-70.709908
11665.612793	-68.250290
11666.958618	-67.005692
11668.304443	-68.263077
11669.650269	-69.143768
11670.996094	-66.369637
11672.341919	-68.801773
11673.687744	-70.553169
11675.033569	-67.175270
11676.379395	-69.263298
11677.725220	-73.375626
11679.071045	-72.696274
11680.416870	-69.507324
11681.762695	-68.622597
11683.108521	-69.781227
11684.454346	-70.726654
11685.800171	-71.226089
11687.145996	-70.097229
11688.491821	-69.200981
11689.837646	-67.609093
11691.183472	-68.793175
11692.529297	-68.676346
11693.875122	-69.611343
11695.220947	-70.418846
11696.566772	-68.506401
11697.912598	-70.172112
11699.258423	-71.017136
11700.604248	-72.127213
11701.950073	-71.768021
11703.295898	-71.153999
11704.641724	-72.209969
11705.987549	-68.665367
11707.333374	-67.602455
11708.679199	-72.065994
11710.025024	-75.849861
11711.370850	-71.126068
11712.716675	-70.897781
11714.062500	-74.774605
11715.408325	-70.586136
11716.754150	-64.701080
11718.099976	-66.268814
11719.445801	-67.041199
11720.791626	-69.430176
11722.137451	-70.348457
11723.483276	-71.691208
11724.829102	-69.978310
11726.174927	-69.607414
11727.520752	-68.700211
11728.866577	-70.023689
11730.212402	-67.953285
11731.558228	-66.511223
11732.904053	-70.091354
11734.249878	-70.951233
11735.595703	-74.927536
11736.941528	-73.021034
11738.287354	-73.827721
11739.633179	-75.324646
11740.979004	-73.224121
11742.324829	-67.524467
11743.670654	-68.780640
11745.016479	-67.209381
11746.362305	-64.390656
11747.708130	-69.415977
11749.053955	-74.412773
11750.399780	-72.563980
11751.745605	-68.775497
11753.091431	-70.469238
11754.437256	-69.891830
11755.783081	-70.800240
11757.128906	-71.896782
11758.474731	-72.171837
11759.820557	-70.655067
11761.166382	-73.636635
11762.512207	-76.614677
11763.858032	-73.086319
11765.203857	-70.553246
11766.549683	-72.616974
11767.895508	-70.916679
11769.241333	-70.574814
11770.587158	-69.396675
11771.932983	-69.306656
11773.278809	-71.331825
11774.624634	-75.348633
11775.970459	-70.350983
11777.316284	-70.649513
11778.662109	-67.862656
11780.007935	-66.702675
11781.353760	-70.922470
11782.699585	-71.992592
11784.045410	-70.918663
11785.391235	-68.791641
11786.737061	-68.954384
11788.082886	-70.607719
11789.428711	-71.346077
11790.774536	-70.314133
11792.120361	-69.368805
11793.466187	-69.794724
11794.812012	-69.911118
11796.157837	-73.000633
11797.503662	-72.047577
11798.849487	-71.249390
11800.195312	-70.905640
11801.541138	-67.143188
11802.886963	-67.588203
11804.232788	-67.463509
11805.578613	-67.350395
11806.924438	-69.257904
11808.270264	-69.385658
11809.616089	-73.501854
11810.961914	-71.074860
11812.307739	-70.837189
11813.653564	-71.276115
11814.999390	-72.972740
11816.345215	-71.372810
11817.691040	-67.419075
11819.036865	-69.670219
11820.382690	-71.832504
11821.728516	-69.631386
11823.074341	-70.825607
11824.420166	-65.604874
11825.765991	-66.499901
11827.111816	-76.910324
11828.457642	-70.613441
11829.803467	-70.101212
11831.149292	-73.982124
11832.495117	-74.495155
11833.840942	-72.914818
11835.186768	-72.428902
11836.532593	-71.735146
11837.878418	-74.455154
11839.224243	-75.718567
11840.570068	-76.004791
11841.915894	-75.489754
11843.261719	-72.067833
11844.607544	-71.120735
11845.953369	-70.751472
11847.299194	-69.219994
11848.645020	-69.658974
11849.990845	-70.355011
11851.336670	-72.158638
11852.682495	-76.426041
11854.028320	-71.983253
11855.374146	-68.488121
11856.719971	-67.384071
11858.065796	-67.799286
11859.411621	-66.587952
11860.757446	-68.830292
11862.103271	-73.983589
11863.449097	-73.889366
11864.794922	-72.841171
11866.140747	-73.817421
11867.486572	-72.368805
11868.832397	-68.024750
11870.178223	-70.157387
11871.524048	-70.595314
11872.869873	-70.841942
11874.215698	-74.794678
11875.561523	-72.593597
11876.907349	-72.988121
11878.253174	-73.627625
11879.598999	-73.847092
11880.944824	-74.208282
11882.290649	-72.245720
11883.636475	-71.769241
11884.982300	-66.957466
11886.328125	-67.383560
11887.673950	-69.493988
11889.019775	-70.873154
11890.365601	-69.556694
11891.711426	-69.397697
11893.057251	-72.253899
11894.403076	-69.191093
11895.748901	-67.002312
11897.094727	-71.647926
11898.440552	-77.804955
11899.786377	-76.562668
11901.132202	-72.968719
11902.478027	-71.515327
11903.823853	-72.721092
11905.169678	-74.389725
11906.515503	-69.462868
11907.861328	-70.990623
11909.207153	-73.424736
11910.552979	-75.351402
11911.898804	-74.554070
11913.244629	-71.255386
11914.590454	-69.849503
11915.936279	-70.955009
11917.282104	-71.585022
11918.627930	-71.751457
11919.973755	-70.072578
11921.319580	-72.224678
11922.665405	-75.172600
11924.011230	-72.435654
11925.357056	-70.490921
11926.702881	-71.581490
11928.048706	-72.648567
11929.394531	-72.681824
11930.740356	-76.424355
11932.086182	-74.575569
11933.432007	-72.672493
11934.777832	-72.179047
11936.123657	-72.208565
11937.469482	-71.246208
11938.815308	-70.178505
11940.161133	-69.033264
11941.506958	-73.790863
11942.852783	-73.876633
11944.198608	-71.775093
11945.544434	-71.830971
11946.890259	-73.500717
11948.236084	-69.903877
11949.581909	-72.074562
11950.927734	-78.179359
11952.273560	-74.820282
11953.619385	-74.670441
11954.965210	-74.310150
11956.311035	-73.415222
11957.656860	-70.797104
11959.002686	-72.655853
11960.348511	-73.130318
11961.694336	-71.230705
11963.040161	-75.066902
11964.385986	-80.404427
11965.731812	-76.163940
11967.077637	-73.564598
11968.423462	-74.713799
11969.769287	-77.492134
11971.115112	-74.975266
11972.460938	-70.354637
11973.806763	-69.812759
11975.152588	-71.600235
11976.498413	-73.797310
11977.844238	-73.763298
11979.190063	-73.177338
11980.535889	-73.032608
11981.881714	-75.233879
11983.227539	-76.839447
11984.573364	-77.798683
11985.919189	-75.806778
11987.265015	-72.575554
11988.610840	-75.814430
11989.956665	-73.936142
11991.302490	-70.916512
11992.648315	-77.261475
11993.994141	-74.443031
11995.339966	-72.209274
11996.685791	-74.208466
11998.031616	-72.615662
11999.377441	-74.930397
12000.723267	-72.384926
12002.069092	-72.334633
12003.414917	-73.731613
12004.760742	-71.477859
12006.106567	-70.997551
12007.452393	-75.867393
12008.798218	-79.911232
12010.144043	-79.678123
12011.489868	-73.961304
12012.835693	-72.479622
12014.181519	-72.730621
12015.527344	-71.527077
12016.873169	-73.531387
12018.218994	-73.373955
12019.564819	-73.909828
12020.910645	-73.352333
12022.256470	-72.964943
12023.602295	-75.248016
12024.948120	-71.480225
12026.293945	-73.697876
12027.639771	-76.347725
12028.985596	-75.026474
12030.331421	-72.799232
12031.677246	-72.331123
12033.023071	-74.623192
12034.368896	-77.773338
12035.714722	-81.088760
12037.060547	-78.252258
12038.406372	-73.491562
12039.752197	-73.968681
12041.098022	-73.628571
12042.443848	-72.486290
12043.789673	-75.448875
12045.135498	-77.249329
12046.481323	-73.335732
12047.827148	-73.588715
12049.172974	-75.557930
12050.518799	-73.470932
12051.864624	-73.206955
12053.210449	-74.010727
12054.556274	-78.162361
12055.902100	-79.442650
12057.247925	-75.893257
12058.593750	-75.091560
12059.939575	-75.413086
12061.285400	-72.593040
12062.631226	-73.534920
12063.977051	-79.157509
12065.322876	-78.488579
12066.668701	-74.431938
12068.014526	-72.389984
12069.360352	-73.566238
12070.706177	-69.885643
12072.052002	-71.113083
12073.397827	-69.512062
12074.743652	-70.018143
12076.089478	-75.563118
12077.435303	-71.294685
12078.781128	-72.508804
12080.126953	-77.796532
12081.472778	-74.035324
12082.818604	-72.149986
12084.164429	-73.773468
12085.510254	-73.864159
12086.856079	-69.808006
12088.201904	-72.562851
12089.547729	-73.539024
12090.893555	-74.183998
12092.239380	-75.193275
12093.585205	-76.325256
12094.931030	-80.883186
12096.276855	-74.958702
12097.622681	-73.083794
12098.968506	-76.074013
12100.314331	-74.500656
12101.660156	-73.058167
12103.005981	-73.295067
12104.351807	-72.848999
12105.697632	-73.238419
12107.043457	-77.196289
12108.389282	-76.397682
12109.735107	-76.918060
12111.080933	-75.837059
12112.426758	-75.395599
12113.772583	-75.499298
12115.118408	-77.442574
12116.464233	-78.072342
12117.810059	-78.485107
12119.155884	-77.675949
12120.501709	-73.692024
12121.847534	-76.275452
12123.193359	-78.990585
12124.539185	-76.144974
12125.885010	-73.693832
12127.230835	-71.113182
12128.576660	-72.869797
12129.922485	-74.472244
12131.268311	-75.246712
12132.614136	-77.906639
12133.959961	-73.397049
12135.305786	-70.724503
12136.651611	-74.859131
12137.997437	-72.738747
12139.343262	-73.779610
12140.689087	-74.051506
12142.034912	-71.803238
12143.380737	-71.321915
12144.726562	-73.254417
12146.072388	-75.923546
12147.418213	-77.138863
12148.764038	-73.902283
12150.109863	-72.031296
12151.455688	-72.052513
12152.801514	-75.106583
12154.147339	-73.694275
12155.493164	-72.014328
12156.838989	-75.107208
12158.184814	-78.205086
12159.530640	-76.163971
12160.876465	-75.723579
12162.222290	-76.076988
12163.568115	-75.650375
12164.913940	-77.677422
12166.259766	-76.607346
12167.605591	-79.031097
12168.951416	-72.427895
12170.297241	-69.468391
12171.643066	-73.093376
12172.988892	-76.009392
12174.334717	-75.241173
12175.680542	-75.177338
12177.026367	-78.615791
12178.372192	-75.774368
12179.718018	-74.917183
12181.063843	-75.625351
12182.409668	-73.448753
12183.755493	-73.139160
12185.101318	-73.492111
12186.447144	-74.824051
12187.792969	-71.717880
12189.138794	-74.078415
12190.484619	-76.595840
12191.830444	-76.807198
12193.176270	-81.724342
12194.522095	-88.365524
12195.867920	-81.703880
12197.213745	-77.942947
12198.559570	-78.323586
12199.905396	-70.806679
12201.251221	-69.724327
12202.597046	-73.827232
12203.942871	-74.077637
12205.288696	-75.274117
12206.634521	-76.698891
12207.980347	-76.011543
12209.326172	-76.034904
12210.671997	-72.939713
12212.017822	-74.570381
12213.363647	-81.883133
12214.709473	-78.163483
12216.055298	-77.610031
12217.401123	-78.909546
12218.746948	-75.782799
12220.092773	-73.729866
12221.438599	-73.667336
12222.784424	-75.821434
12224.130249	-77.625053
12225.476074	-78.376472
12226.821899	-74.751167
12228.167725	-75.321259
12229.513550	-78.248703
12230.859375	-77.515221
12232.205200	-76.036926
12233.551025	-76.630669
12234.896851	-74.359283
12236.242676	-72.654770
12237.588501	-75.993980
12238.934326	-77.103737
12240.280151	-73.893166
12241.625977	-76.151749
12242.971802	-78.940178
12244.317627	-79.581940
12245.663452	-75.297478
12247.009277	-73.297050
12248.355103	-76.543457
12249.700928	-75.874901
12251.046753	-71.282547
12252.392578	-72.631256
12253.738403	-76.880081
12255.084229	-76.660767
12256.430054	-75.574966
12257.775879	-78.301865
12259.121704	-74.869453
12260.467529	-74.822212
12261.813354	-77.546722
12263.159180	-80.206551
12264.505005	-79.810326
12265.850830	-75.432945
12267.196655	-76.376450
12268.542480	-78.892586
12269.888306	-76.310379
12271.234131	-74.917175
12272.579956	-76.685593
12273.925781	-81.613266
12275.271606	-77.159996
12276.617432	-76.634720
12277.963257	-79.149315
12279.309082	-79.021912
12280.654907	-74.910011
12282.000732	-76.179794
12283.346558	-81.021881
12284.692383	-77.037270
12286.038208	-73.838142
12287.384033	-70.293762
12288.729858	-70.570923
12290.075684	-77.023094
12291.421509	-78.634422
12292.767334	-77.745331
12294.113159	-72.001411
12295.458984	-69.732094
12296.804810	-75.808449
12298.150635	-81.586998
12299.496460	-76.247604
12300.842285	-71.390648
12302.188110	-75.218254
12303.533936	-73.934845
12304.879761	-73.752159
12306.225586	-75.341560
12307.571411	-76.585632
12308.917236	-73.478317
12310.263062	-73.462219
12311.608887	-73.267578
12312.954712	-74.369377
12314.300537	-78.194542
12315.646362	-76.509773
12316.992188	-73.783867
12318.338013	-76.289703
12319.683838	-77.333466
12321.029663	-76.819801
12322.375488	-73.757339
12323.721313	-71.748276
12325.067139	-73.040466
12326.412964	-76.622780
12327.758789	-77.659187
12329.104614	-74.523674
12330.450439	-78.277275
12331.796265	-75.719330
12333.142090	-73.802940
12334.487915	-74.665901
12335.833740	-75.678337
12337.179565	-72.785309
12338.525391	-75.834496
12339.871216	-75.405602
12341.217041	-72.457870
12342.562866	-73.593918
12343.908691	-77.117058
12345.254517	-75.644318
12346.600342	-78.012428
12347.946167	-72.818222
12349.291992	-74.037498
12350.637817	-75.984436
12351.983643	-74.047554
12353.329468	-76.988785
12354.675293	-75.137169
12356.021118	-73.369881
12357.366943	-71.184952
12358.712769	-73.130829
12360.058594	-76.453773
12361.404419	-78.782608
12362.750244	-80.686417
12364.096069	-74.221230
12365.441895	-71.820030
12366.787720	-73.653572
12368.133545	-78.200211
12369.479370	-76.048859
12370.825195	-74.001625
12372.171021	-74.272057
12373.516846	-73.961510
12374.862671	-72.168739
12376.208496	-71.598892
12377.554321	-76.774673
12378.900146	-81.569115
12380.245972	-79.335670
12381.591797	-78.470963
12382.937622	-80.856621
12384.283447	-78.087006
12385.629272	-77.085175
12386.975098	-73.211823
12388.320923	-70.296051
12389.666748	-72.876419
12391.012573	-72.446709
12392.358398	-74.311951
12393.704224	-74.967331
12395.050049	-73.439186
12396.395874	-75.056419
12397.741699	-74.711945
12399.087524	-76.956490
12400.433350	-77.355888
12401.779175	-71.269203
12403.125000	-72.499458
12404.470825	-75.814056
12405.816650	-73.623436
12407.162476	-76.077736
12408.508301	-72.838646
12409.854126	-72.209946
12411.199951	-74.831642
12412.545776	-76.002060
12413.891602	-74.935005
12415.237427	-73.115829
12416.583252	-70.875168
12417.929077	-72.799469
12419.274902	-74.725609
12420.620728	-74.136398
12421.966553	-75.033478
12423.312378	-76.965843
12424.658203	-75.523109
12426.004028	-71.277626
12427.349854	-72.038078
12428.695679	-70.522141
12430.041504	-70.060722
12431.387329	-71.740379
12432.733154	-73.938835
12434.078979	-78.144257
12435.424805	-73.502991
12436.770630	-71.902618
12438.116455	-73.163742
12439.462280	-73.932259
12440.808105	-74.120934
12442.153931	-72.156479
12443.499756	-73.445503
12444.845581	-75.363930
12446.191406	-76.728683
12447.537231	-74.394913
12448.883057	-71.518417
12450.228882	-71.658096
12451.574707	-76.810516
12452.920532	-76.868874
12454.266357	-74.870430
12455.612183	-71.643082
12456.958008	-72.370964
12458.303833	-72.183258
12459.649658	-72.381821
12460.995483	-73.327721
12462.341309	-73.972572
12463.687134	-75.714882
12465.032959	-79.639915
12466.378784	-73.415962
12467.724609	-73.014397
12469.070435	-75.540001
12470.416260	-75.082253
12471.762085	-74.753906
12473.107910	-75.064781
12474.453735	-74.184296
12475.799561	-75.971794
12477.145386	-72.967766
12478.491211	-72.442345
12479.837036	-74.507156
12481.182861	-74.944839
12482.528687	-71.898178
12483.874512	-71.287178
12485.220337	-70.466003
12486.566162	-70.956589
12487.911987	-70.764893
12489.257812	-71.368874
12490.603638	-71.765900
12491.949463	-74.513588
12493.295288	-73.664062
12494.641113	-74.218109
12495.986938	-73.843704
12497.332764	-72.880508
12498.678589	-71.967178
12500.024414	-73.139847
12501.370239	-72.630997
12502.716064	-74.734657
12504.061890	-75.918030
12505.407715	-73.759308
12506.753540	-73.815483
12508.099365	-75.990601
12509.445190	-76.690918
12510.791016	-74.242638
12512.136841	-74.947235
12513.482666	-71.299706
12514.828491	-72.507835
12516.174316	-81.186401
12517.520142	-74.013298
12518.865967	-73.274475
12520.211792	-73.153114
12521.557617	-74.387810
12522.903442	-74.134796
12524.249268	-74.848091
12525.595093	-76.223915
12526.940918	-78.259323
12528.286743	-73.449883
12529.632568	-72.881813
12530.978394	-73.736382
12532.324219	-72.655586
12533.670044	-73.106781
12535.015869	-75.410294
12536.361694	-77.095512
12537.707520	-74.101624
12539.053345	-76.259079
12540.399170	-77.373268
12541.744995	-76.878250
12543.090820	-76.659920
12544.436646	-75.300224
12545.782471	-74.584457
12547.128296	-74.989212
12548.474121	-77.029732
12549.819946	-74.731934
12551.165771	-75.024055
12552.511597	-80.746071
12553.857422	-78.513565
12555.203247	-75.920532
12556.549072	-70.983818
12557.894897	-71.075348
12559.240723	-75.438927
12560.586548	-71.754570
12561.932373	-69.034027
12563.278198	-73.433411
12564.624023	-79.362679
12565.969849	-78.387398
12567.315674	-71.808655
12568.661499	-70.725342
12570.007324	-69.713898
12571.353149	-73.409996
12572.698975	-79.143524
12574.044800	-75.050575
12575.390625	-76.119431
12576.736450	-75.157028
12578.082275	-75.607887
12579.428101	-77.687935
12580.773926	-78.051468
12582.119751	-76.991768
12583.465576	-76.821655
12584.811401	-73.474487
12586.157227	-73.718315
12587.503052	-75.176476
12588.848877	-73.918365
12590.194702	-69.969444
12591.540527	-72.331108
12592.886353	-68.244514
12594.232178	-69.578369
12595.578003	-73.487152
12596.923828	-74.015892
12598.269653	-76.487396
12599.615479	-73.794235
12600.961304	-71.962807
12602.307129	-73.749458
12603.652954	-73.661652
12604.998779	-74.394699
12606.344604	-73.535378
12607.690430	-74.810059
12609.036255	-81.501839
12610.382080	-76.229332
12611.727905	-73.952003
12613.073730	-73.553795
12614.419556	-74.746193
12615.765381	-78.119179
12617.111206	-77.856262
12618.457031	-71.646286
12619.802856	-70.966553
12621.148682	-76.906776
12622.494507	-79.477982
12623.840332	-77.622925
12625.186157	-71.591751
12626.531982	-70.769920
12627.877808	-75.937538
12629.223633	-74.192406
12630.569458	-72.750938
12631.915283	-74.554314
12633.261108	-72.416710
12634.606934	-69.707458
12635.952759	-69.079826
12637.298584	-71.385033
12638.644409	-74.678169
12639.990234	-70.696556
12641.336060	-72.316360
12642.681885	-80.545753
12644.027710	-80.850082
12645.373535	-79.081757
12646.719360	-72.449203
12648.065186	-71.674248
12649.411011	-71.770897
12650.756836	-70.387817
12652.102661	-73.374931
12653.448486	-76.660202
12654.794312	-77.999084
12656.140137	-76.388290
12657.485962	-78.059349
12658.831787	-77.605011
12660.177612	-75.066528
12661.523438	-74.098541
12662.869263	-74.731827
12664.215088	-79.032913
12665.560913	-80.230690
12666.906738	-78.057999
12668.252563	-74.759911
12669.598389	-73.611259
12670.944214	-74.366127
12672.290039	-72.443253
12673.635864	-72.715973
12674.981689	-76.903908
12676.327515	-74.406624
12677.673340	-73.323380
12679.019165	-75.152603
12680.364990	-74.181572
12681.710815	-74.670082
12683.056641	-72.024323
12684.402466	-73.211319
12685.748291	-74.021278
12687.094116	-74.350533
12688.439941	-77.578888
12689.785767	-74.070747
12691.131592	-72.107681
12692.477417	-76.883591
12693.823242	-77.200302
12695.169067	-75.359360
12696.514893	-73.690849
12697.860718	-74.993111
12699.206543	-74.581062
12700.552368	-74.326309
12701.898193	-76.633408
12703.244019	-78.865952
12704.589844	-79.287865
12705.935669	-79.106400
12707.281494	-76.013695
12708.627319	-78.660172
12709.973145	-78.927139
12711.318970	-77.203171
12712.664795	-72.516541
12714.010620	-72.706474
12715.356445	-74.562004
12716.702271	-75.300522
12718.048096	-72.557457
12719.393921	-72.288811
12720.739746	-75.835098
12722.085571	-74.839264
12723.431396	-74.454086
12724.777222	-79.550636
12726.123047	-74.558014
12727.468872	-73.616020
12728.814697	-73.062157
12730.160522	-73.937851
12731.506348	-73.469597
12732.852173	-76.681549
12734.197998	-78.534515
12735.543823	-76.024124
12736.889648	-74.874580
12738.235474	-71.044334
12739.581299	-70.519356
12740.927124	-75.238831
12742.272949	-77.669708
12743.618774	-77.116791
12744.964600	-77.357292
12746.310425	-82.067146
12747.656250	-79.991669
12749.002075	-82.260559
12750.347900	-83.800911
12751.693726	-78.160912
12753.039551	-77.831558
12754.385376	-75.277626
12755.731201	-73.941193
12757.077026	-73.961983
12758.422852	-78.792534
12759.768677	-85.850082
12761.114502	-83.499756
12762.460327	-76.744194
12763.806152	-73.569496
12765.151978	-70.715240
12766.497803	-73.705345
12767.843628	-80.202652
12769.189453	-80.529282
12770.535278	-75.408112
12771.881104	-73.458710
12773.226929	-69.168022
12774.572754	-69.617432
12775.918579	-73.184654
12777.264404	-74.038307
12778.610229	-78.160942
12779.956055	-80.017845
12781.301880	-75.518967
12782.647705	-71.918243
12783.993530	-73.392517
12785.339355	-75.854996
12786.685181	-75.021011
12788.031006	-75.669815
12789.376831	-77.698952
12790.722656	-77.561707
12792.068481	-76.315758
12793.414307	-73.921486
12794.760132	-72.027443
12796.105957	-74.766106
12797.451782	-77.569160
12798.797607	-72.334641
12800.143433	-71.911667
12801.489258	-72.451820
12802.835083	-71.657188
12804.180908	-72.910217
12805.526733	-72.809433
12806.872559	-75.099358
12808.218384	-74.420555
12809.564209	-74.838783
12810.910034	-76.493172
12812.255859	-74.387070
12813.601685	-75.196060
12814.947510	-73.480476
12816.293335	-75.233177
12817.639160	-72.838310
12818.984985	-70.677040
12820.330811	-72.951202
12821.676636	-72.350876
12823.022461	-72.918976
12824.368286	-70.939667
12825.714111	-72.149483
12827.059937	-76.270752
12828.405762	-73.964203
12829.751587	-74.463318
12831.097412	-76.848633
12832.443237	-76.011162
12833.789062	-71.711395
12835.134888	-73.523254
12836.480713	-77.286140
12837.826538	-79.968712
12839.172363	-79.112640
12840.518188	-77.924789
12841.864014	-77.883705
12843.209839	-73.530113
12844.555664	-73.574890
12845.901489	-74.811317
12847.247314	-72.530594
12848.593140	-75.762650
12849.938965	-73.708878
12851.284790	-73.479805
12852.630615	-76.517296
12853.976440	-74.025146
12855.322266	-75.081696
12856.668091	-74.200310
12858.013916	-71.800919
